Source,Target,Year,QuadClass,ECount,NSources,MaxSources,AvgSources,StdDevSources
RUS,ARM,2007,2,9,9,1,1.0,0.0
RUS,LBY,2004,1,10,10,1,1.0,0.0
RUS,AGO,2004,1,8,8,1,1.0,0.0
RUS,DZA,2007,3,5,5,1,1.0,0.0
RUS,IDN,2002,1,4,4,1,1.0,0.0
RUS,CZE,1995,3,5,5,1,1.0,0.0
RUS,CAN,1980,1,8,8,1,1.0,0.0
RUS,IDN,1980,3,4,4,1,1.0,0.0
RUS,MDG,1986,2,2,2,1,1.0,0.0
RUS,ZAF,2010,4,1,1,1,1.0,
RUS,PER,1985,1,6,6,1,1.0,0.0
RUS,FRA,1991,4,7,7,1,1.0,0.0
RUS,DNK,2005,1,2,2,1,1.0,0.0
RUS,NIC,1986,1,9,9,1,1.0,0.0
RUS,ESP,2008,3,6,6,1,1.0,0.0
RUS,PRT,2013,4,3,3,1,1.0,0.0
RUS,UZB,2008,3,2,2,1,1.0,0.0
RUS,PRY,2000,1,8,8,1,1.0,0.0
RUS,PHL,2009,4,9,9,1,1.0,0.0
RUS,ISR,1993,1,44,44,1,1.0,0.0
RUS,FRA,1991,3,10,10,1,1.0,0.0
RUS,IRL,1990,1,9,9,1,1.0,0.0
RUS,TJK,1993,2,13,13,1,1.0,0.0
RUS,YEM,1999,2,1,1,1,1.0,
RUS,CUB,1998,1,41,41,1,1.0,0.0
RUS,THA,1990,1,39,39,1,1.0,0.0
RUS,LBY,2010,2,6,6,1,1.0,0.0
RUS,JPN,1990,3,8,8,1,1.0,0.0
RUS,ISR,1984,3,13,13,1,1.0,0.0
RUS,JPN,1981,4,7,7,1,1.0,0.0
RUS,PER,2001,1,7,7,1,1.0,0.0
RUS,BGD,2012,1,12,12,1,1.0,0.0
RUS,GRC,1991,1,76,76,1,1.0,0.0
RUS,USA,1995,2,25,25,1,1.0,0.0
RUS,CZE,2004,3,2,2,1,1.0,0.0
RUS,CHE,1997,3,3,3,1,1.0,0.0
RUS,LBN,1982,3,4,4,1,1.0,0.0
RUS,MKD,2007,3,1,1,1,1.0,
RUS,GRC,1992,3,2,2,1,1.0,0.0
RUS,CUB,1986,1,12,12,1,1.0,0.0
RUS,IND,1979,3,1,1,1,1.0,
RUS,CZE,1996,3,7,7,1,1.0,0.0
RUS,ALB,1982,3,1,1,1,1.0,
RUS,JOR,1987,1,41,41,1,1.0,0.0
RUS,HRV,1995,2,1,1,1,1.0,
RUS,GRC,2004,1,38,38,1,1.0,0.0
RUS,ETH,2012,1,10,10,1,1.0,0.0
RUS,IRL,1996,1,10,10,1,1.0,0.0
RUS,ARM,2003,2,6,6,1,1.0,0.0
RUS,UGA,2012,1,15,15,1,1.0,0.0
RUS,IDN,2017,4,4,4,1,1.0,0.0
RUS,KHM,2000,1,1,1,1,1.0,
RUS,LKA,2017,2,10,10,1,1.0,0.0
RUS,JOR,2016,2,6,6,1,1.0,0.0
RUS,MEA,2005,1,17,17,1,1.0,0.0
RUS,LUX,1982,1,3,3,1,1.0,0.0
RUS,USA,1990,1,877,877,1,1.0,0.0
RUS,GBR,1979,1,32,32,1,1.0,0.0
RUS,SYC,2012,1,7,7,1,1.0,0.0
RUS,URY,2010,1,6,6,1,1.0,0.0
RUS,NAM,2016,1,4,4,1,1.0,0.0
RUS,BEL,1989,1,13,13,1,1.0,0.0
RUS,MEA,1987,1,10,10,1,1.0,0.0
RUS,SAS,1991,1,2,2,1,1.0,0.0
RUS,SGP,2007,1,12,12,1,1.0,0.0
RUS,TJK,2006,3,4,4,1,1.0,0.0
RUS,SWE,2006,1,28,28,1,1.0,0.0
RUS,ITA,2005,2,2,2,1,1.0,0.0
RUS,FIN,2010,4,5,5,1,1.0,0.0
RUS,WST,1980,1,1,1,1,1.0,
RUS,SRB,2010,1,36,36,1,1.0,0.0
RUS,LTU,1991,1,217,217,1,1.0,0.0
RUS,BGR,2015,2,5,5,1,1.0,0.0
RUS,PRK,1981,1,16,16,1,1.0,0.0
RUS,PSE,2002,2,7,7,1,1.0,0.0
RUS,PER,2011,4,1,1,1,1.0,
RUS,ISR,1983,3,10,10,1,1.0,0.0
RUS,MDV,2017,2,2,2,1,1.0,0.0
RUS,EGY,1984,1,20,20,1,1.0,0.0
RUS,ETH,2017,1,7,7,1,1.0,0.0
RUS,BFA,2009,1,2,2,1,1.0,0.0
RUS,AFG,1996,4,3,3,1,1.0,0.0
RUS,AFR,2000,3,1,1,1,1.0,
RUS,MDA,1999,3,3,3,1,1.0,0.0
RUS,UZB,2017,3,4,4,1,1.0,0.0
RUS,CZE,1993,3,6,6,1,1.0,0.0
RUS,PRK,1995,1,13,13,1,1.0,0.0
RUS,SYR,1989,1,180,180,1,1.0,0.0
RUS,CHE,2008,2,14,14,1,1.0,0.0
RUS,MYS,2009,1,10,10,1,1.0,0.0
RUS,IRQ,1995,1,72,72,1,1.0,0.0
RUS,FIN,1984,1,21,21,1,1.0,0.0
RUS,DNK,2011,2,10,10,1,1.0,0.0
RUS,KGZ,2011,2,13,13,1,1.0,0.0
RUS,DEU,1997,4,5,5,1,1.0,0.0
RUS,SAU,2003,3,2,2,1,1.0,0.0
RUS,VAT,2017,2,2,2,1,1.0,0.0
RUS,POL,1988,1,125,125,1,1.0,0.0
RUS,TJK,1998,4,10,10,1,1.0,0.0
RUS,GEO,2000,4,2,2,1,1.0,0.0
RUS,MNG,1983,1,5,5,1,1.0,0.0
RUS,GRC,2012,2,4,4,1,1.0,0.0
RUS,LAO,2000,1,4,4,1,1.0,0.0
RUS,GBR,1984,1,211,211,1,1.0,0.0
RUS,ARE,1987,1,2,2,1,1.0,0.0
RUS,ESP,2009,3,3,3,1,1.0,0.0
RUS,ISR,2002,2,4,4,1,1.0,0.0
RUS,UZB,2006,4,3,3,1,1.0,0.0
RUS,NGA,2010,2,1,1,1,1.0,
RUS,AGO,2016,3,2,2,1,1.0,0.0
RUS,MNG,1989,2,2,2,1,1.0,0.0
RUS,BRN,2017,1,7,7,1,1.0,0.0
RUS,IRN,1981,1,27,27,1,1.0,0.0
RUS,BHS,2017,2,1,1,1,1.0,
RUS,UZB,1996,1,49,49,1,1.0,0.0
RUS,NZL,1988,1,14,14,1,1.0,0.0
RUS,LBY,1989,3,2,2,1,1.0,0.0
RUS,HRV,1994,3,14,14,1,1.0,0.0
RUS,ARM,1997,2,3,3,1,1.0,0.0
RUS,GBR,1991,3,21,21,1,1.0,0.0
RUS,IRN,1987,1,131,131,1,1.0,0.0
RUS,UZB,1992,1,61,61,1,1.0,0.0
RUS,CAS,1997,1,17,17,1,1.0,0.0
RUS,NOR,1982,1,17,17,1,1.0,0.0
RUS,FRA,1988,1,69,69,1,1.0,0.0
RUS,AFR,1995,1,30,30,1,1.0,0.0
RUS,ZAF,2009,4,1,1,1,1.0,
RUS,BGD,1995,3,7,7,1,1.0,0.0
RUS,DZA,2015,2,2,2,1,1.0,0.0
RUS,CAN,1987,4,1,1,1,1.0,
RUS,CHN,2007,2,20,20,1,1.0,0.0
RUS,DEU,1990,1,380,380,1,1.0,0.0
RUS,POL,1983,3,3,3,1,1.0,0.0
RUS,GBR,1986,1,116,116,1,1.0,0.0
RUS,GEO,2017,2,1,1,1,1.0,
RUS,TUR,2011,4,6,6,1,1.0,0.0
RUS,SRB,2007,4,8,8,1,1.0,0.0
RUS,CHE,1999,4,7,7,1,1.0,0.0
RUS,TUN,1987,1,15,15,1,1.0,0.0
RUS,LVA,2003,3,13,13,1,1.0,0.0
RUS,AUS,1991,1,13,13,1,1.0,0.0
RUS,IND,1991,1,8,8,1,1.0,0.0
RUS,LVA,2014,2,7,7,1,1.0,0.0
RUS,SRB,1992,1,6,6,1,1.0,0.0
RUS,EUR,1995,3,8,8,1,1.0,0.0
RUS,FIN,1979,1,9,9,1,1.0,0.0
RUS,IDN,1995,4,1,1,1,1.0,
RUS,MDA,2008,4,15,15,1,1.0,0.0
RUS,JAM,2016,1,2,2,1,1.0,0.0
RUS,POL,2001,2,18,18,1,1.0,0.0
RUS,GBR,2005,4,10,10,1,1.0,0.0
RUS,ISR,2010,2,12,12,1,1.0,0.0
RUS,SYC,1988,1,2,2,1,1.0,0.0
RUS,BGD,2006,1,2,2,1,1.0,0.0
RUS,CHE,1985,2,4,4,1,1.0,0.0
RUS,ZAF,1995,1,25,25,1,1.0,0.0
RUS,BOL,1981,1,2,2,1,1.0,0.0
RUS,KHM,1984,1,2,2,1,1.0,0.0
RUS,MAR,2014,2,2,2,1,1.0,0.0
RUS,GRC,2013,4,3,3,1,1.0,0.0
RUS,SRB,2008,4,8,8,1,1.0,0.0
RUS,ESP,1980,1,9,9,1,1.0,0.0
RUS,TUN,2000,1,8,8,1,1.0,0.0
RUS,COL,2005,3,1,1,1,1.0,
RUS,CHN,1990,4,1,1,1,1.0,
RUS,CIV,1988,1,2,2,1,1.0,0.0
RUS,PAN,1989,3,2,2,1,1.0,0.0
RUS,TUR,1998,3,14,14,1,1.0,0.0
RUS,NZL,1993,1,17,17,1,1.0,0.0
RUS,KWT,2006,2,1,1,1,1.0,
RUS,TKM,2005,3,6,6,1,1.0,0.0
RUS,CAN,1993,2,3,3,1,1.0,0.0
RUS,JPN,1995,2,9,9,1,1.0,0.0
RUS,DEU,1989,4,4,4,1,1.0,0.0
RUS,MNG,2001,4,1,1,1,1.0,
RUS,SDN,2003,3,5,5,1,1.0,0.0
RUS,KOR,2014,4,9,9,1,1.0,0.0
RUS,PSE,1997,3,6,6,1,1.0,0.0
RUS,LBN,2005,3,1,1,1,1.0,
RUS,BWA,2017,2,4,4,1,1.0,0.0
RUS,VEN,1997,1,13,13,1,1.0,0.0
RUS,MKD,2012,2,1,1,1,1.0,
RUS,AUS,1988,1,19,19,1,1.0,0.0
RUS,AFR,2008,3,3,3,1,1.0,0.0
RUS,SMR,2017,1,2,2,1,1.0,0.0
RUS,KHM,1980,2,5,5,1,1.0,0.0
RUS,TGO,2001,3,2,2,1,1.0,0.0
RUS,LBN,2002,1,39,39,1,1.0,0.0
RUS,ARM,1997,3,5,5,1,1.0,0.0
RUS,AUS,1993,3,6,6,1,1.0,0.0
RUS,ZWE,1986,1,7,7,1,1.0,0.0
RUS,CAN,1982,2,3,3,1,1.0,0.0
RUS,VNM,1983,1,16,16,1,1.0,0.0
RUS,LBN,2009,2,2,2,1,1.0,0.0
RUS,NGA,2006,2,4,4,1,1.0,0.0
RUS,ZAF,2003,1,4,4,1,1.0,0.0
RUS,SVK,1984,1,22,22,1,1.0,0.0
RUS,BOL,2016,4,2,2,1,1.0,0.0
RUS,LKA,2016,3,4,4,1,1.0,0.0
RUS,AUS,2004,4,2,2,1,1.0,0.0
RUS,MEX,2013,4,1,1,1,1.0,
RUS,GBR,1989,4,18,18,1,1.0,0.0
RUS,OMN,1998,1,6,6,1,1.0,0.0
RUS,LAO,2016,3,1,1,1,1.0,
RUS,SWE,1985,1,5,5,1,1.0,0.0
RUS,JOR,1992,1,6,6,1,1.0,0.0
RUS,CHE,1996,3,10,10,1,1.0,0.0
RUS,SWZ,2013,1,4,4,1,1.0,0.0
RUS,ESP,2004,3,4,4,1,1.0,0.0
RUS,THA,1997,4,2,2,1,1.0,0.0
RUS,JPN,1989,3,4,4,1,1.0,0.0
RUS,LKA,2011,3,1,1,1,1.0,
RUS,ZWE,2017,1,24,24,1,1.0,0.0
RUS,AGO,1990,2,2,2,1,1.0,0.0
RUS,KAZ,1994,1,77,77,1,1.0,0.0
RUS,AGO,1983,2,3,3,1,1.0,0.0
RUS,POL,1988,4,2,2,1,1.0,0.0
RUS,BEL,1994,3,3,3,1,1.0,0.0
RUS,NZL,1994,1,2,2,1,1.0,0.0
RUS,MOZ,1988,2,3,3,1,1.0,0.0
RUS,VNM,2017,3,4,4,1,1.0,0.0
RUS,NAM,1999,1,4,4,1,1.0,0.0
RUS,JAM,2016,3,1,1,1,1.0,
RUS,SWE,1995,2,2,2,1,1.0,0.0
RUS,CZE,1986,1,7,7,1,1.0,0.0
RUS,JPN,1990,4,1,1,1,1.0,
RUS,AFG,1991,3,5,5,1,1.0,0.0
RUS,SYR,2006,3,5,5,1,1.0,0.0
RUS,ITA,1979,3,2,2,1,1.0,0.0
RUS,THA,1979,1,20,20,1,1.0,0.0
RUS,NOR,2004,2,1,1,1,1.0,
RUS,ALB,1988,1,1,1,1,1.0,
RUS,IRL,1983,2,4,4,1,1.0,0.0
RUS,EST,1996,4,8,8,1,1.0,0.0
RUS,PRT,2006,1,4,4,1,1.0,0.0
RUS,KGZ,2015,4,4,4,1,1.0,0.0
RUS,IRQ,2010,3,5,5,1,1.0,0.0
RUS,WST,2002,4,2,2,1,1.0,0.0
RUS,IDN,2002,4,1,1,1,1.0,
RUS,PSE,1990,1,22,22,1,1.0,0.0
RUS,MEA,2008,4,1,1,1,1.0,
RUS,NOR,1986,1,15,15,1,1.0,0.0
RUS,SYR,2008,4,4,4,1,1.0,0.0
RUS,GAB,1997,4,1,1,1,1.0,
RUS,USA,1980,3,45,45,1,1.0,0.0
RUS,ARM,2005,2,3,3,1,1.0,0.0
RUS,RWA,2007,1,2,2,1,1.0,0.0
RUS,LTU,1999,2,4,4,1,1.0,0.0
RUS,BRA,2000,4,2,2,1,1.0,0.0
RUS,BEL,1984,4,2,2,1,1.0,0.0
RUS,LKA,2003,1,9,9,1,1.0,0.0
RUS,QAT,2005,1,10,10,1,1.0,0.0
RUS,CHL,2002,2,4,4,1,1.0,0.0
RUS,TKM,2002,2,4,4,1,1.0,0.0
RUS,WST,1989,2,3,3,1,1.0,0.0
RUS,HND,1992,1,2,2,1,1.0,0.0
RUS,ISR,2000,2,12,12,1,1.0,0.0
RUS,GBR,2001,2,15,15,1,1.0,0.0
RUS,AZE,1996,3,15,15,1,1.0,0.0
RUS,NZL,2017,3,3,3,1,1.0,0.0
RUS,SLV,1992,1,4,4,1,1.0,0.0
RUS,LBN,2004,4,1,1,1,1.0,
RUS,PAN,2017,2,2,2,1,1.0,0.0
RUS,AFR,1997,4,1,1,1,1.0,
RUS,ITA,1990,3,4,4,1,1.0,0.0
RUS,SEA,2000,1,1,1,1,1.0,
RUS,IRN,1999,3,6,6,1,1.0,0.0
RUS,PAK,1989,2,2,2,1,1.0,0.0
RUS,DEU,1984,3,16,16,1,1.0,0.0
RUS,ALB,1989,1,3,3,1,1.0,0.0
RUS,SWE,2006,3,6,6,1,1.0,0.0
RUS,AUS,1987,3,4,4,1,1.0,0.0
RUS,ESP,1994,3,3,3,1,1.0,0.0
RUS,NMR,2015,1,2,2,1,1.0,0.0
RUS,MNG,2015,2,1,1,1,1.0,
RUS,TUR,2013,2,10,10,1,1.0,0.0
RUS,TZA,1989,1,11,11,1,1.0,0.0
RUS,BGD,1986,1,8,8,1,1.0,0.0
RUS,NGA,1980,3,3,3,1,1.0,0.0
RUS,TMP,1995,1,4,4,1,1.0,0.0
RUS,KWT,2015,3,3,3,1,1.0,0.0
RUS,CAN,1993,3,4,4,1,1.0,0.0
RUS,GRC,1989,4,5,5,1,1.0,0.0
RUS,CAN,1986,3,9,9,1,1.0,0.0
RUS,SLE,1982,1,6,6,1,1.0,0.0
RUS,LIE,2013,1,3,3,1,1.0,0.0
RUS,ZMB,2009,1,4,4,1,1.0,0.0
RUS,AUT,1981,3,3,3,1,1.0,0.0
RUS,PSE,2003,2,5,5,1,1.0,0.0
RUS,GBR,1990,2,9,9,1,1.0,0.0
RUS,LUX,2002,1,5,5,1,1.0,0.0
RUS,MKD,1993,3,2,2,1,1.0,0.0
RUS,JAM,1987,4,2,2,1,1.0,0.0
RUS,BGR,2003,4,2,2,1,1.0,0.0
RUS,AZE,1985,1,3,3,1,1.0,0.0
RUS,NRU,2009,2,3,3,1,1.0,0.0
RUS,LVA,2012,4,1,1,1,1.0,
RUS,ZWE,2008,3,3,3,1,1.0,0.0
RUS,COD,1996,1,4,4,1,1.0,0.0
RUS,ARE,2007,2,2,2,1,1.0,0.0
RUS,SDN,2010,4,3,3,1,1.0,0.0
RUS,NOR,1981,3,1,1,1,1.0,
RUS,PHL,1982,1,8,8,1,1.0,0.0
RUS,YEM,1999,3,3,3,1,1.0,0.0
RUS,CHE,1979,2,2,2,1,1.0,0.0
RUS,MNG,2012,1,21,21,1,1.0,0.0
RUS,CAN,2008,2,1,1,1,1.0,
RUS,PAK,1991,4,2,2,1,1.0,0.0
RUS,CYP,1986,1,13,13,1,1.0,0.0
RUS,PHL,1980,1,5,5,1,1.0,0.0
RUS,NZL,1980,1,2,2,1,1.0,0.0
RUS,MEX,2010,2,1,1,1,1.0,
RUS,SAS,1995,1,1,1,1,1.0,
RUS,ESP,1996,4,1,1,1,1.0,
RUS,AUS,2008,2,1,1,1,1.0,
RUS,PGS,1996,3,1,1,1,1.0,
RUS,CHN,1994,2,1,1,1,1.0,
RUS,MAR,2009,4,1,1,1,1.0,
RUS,CUB,1995,2,1,1,1,1.0,
RUS,GRC,2003,3,1,1,1,1.0,
RUS,JOR,1995,3,1,1,1,1.0,
RUS,MKD,2017,3,26,26,1,1.0,0.0
RUS,NIC,1984,4,3,3,1,1.0,0.0
RUS,THA,2016,2,12,12,1,1.0,0.0
RUS,JOR,1988,1,43,43,1,1.0,0.0
RUS,DOM,2016,2,2,2,1,1.0,0.0
RUS,ESP,1996,1,27,27,1,1.0,0.0
RUS,GRC,2013,3,2,2,1,1.0,0.0
RUS,NOR,1982,2,1,1,1,1.0,
RUS,COL,2003,4,1,1,1,1.0,
RUS,THA,2016,4,9,9,1,1.0,0.0
RUS,TWN,2013,4,2,2,1,1.0,0.0
RUS,SLB,2012,1,2,2,1,1.0,0.0
RUS,CHE,1998,2,7,7,1,1.0,0.0
RUS,CZE,2013,4,2,2,1,1.0,0.0
RUS,BEL,1989,3,2,2,1,1.0,0.0
RUS,ITA,1980,1,10,10,1,1.0,0.0
RUS,CMR,2016,1,3,3,1,1.0,0.0
RUS,SWE,2008,4,4,4,1,1.0,0.0
RUS,KGZ,1990,2,1,1,1,1.0,
RUS,MDA,1991,1,26,26,1,1.0,0.0
RUS,FSM,2016,1,4,4,1,1.0,0.0
RUS,LKA,2015,3,4,4,1,1.0,0.0
RUS,YEM,1985,1,1,1,1,1.0,
RUS,SAU,2000,4,2,2,1,1.0,0.0
RUS,JOR,2013,4,2,2,1,1.0,0.0
RUS,DNK,2009,2,1,1,1,1.0,
RUS,NAM,1981,1,2,2,1,1.0,0.0
RUS,SDN,2006,3,1,1,1,1.0,
RUS,SWE,1988,1,94,94,1,1.0,0.0
RUS,PRK,1993,2,2,2,1,1.0,0.0
RUS,MNG,2002,2,2,2,1,1.0,0.0
RUS,SWE,2011,4,1,1,1,1.0,
RUS,ECU,2017,2,1,1,1,1.0,
RUS,GRD,1986,1,1,1,1,1.0,
RUS,GRC,1986,1,43,43,1,1.0,0.0
RUS,LBY,2017,4,7,7,1,1.0,0.0
RUS,NLD,1981,1,3,3,1,1.0,0.0
RUS,BRN,2000,3,1,1,1,1.0,
RUS,BLR,1994,1,69,69,1,1.0,0.0
RUS,AUT,1987,2,1,1,1,1.0,
RUS,CAN,1981,4,2,2,1,1.0,0.0
RUS,ISR,1996,4,1,1,1,1.0,
RUS,EUR,1996,4,4,4,1,1.0,0.0
RUS,AFR,1997,2,2,2,1,1.0,0.0
RUS,WST,1991,1,46,46,1,1.0,0.0
RUS,GEO,1998,4,1,1,1,1.0,
RUS,LVA,2009,3,3,3,1,1.0,0.0
RUS,TJK,1995,1,61,61,1,1.0,0.0
RUS,DOM,2003,1,1,1,1,1.0,
RUS,MYS,1983,1,2,2,1,1.0,0.0
RUS,COD,2017,1,2,2,1,1.0,0.0
RUS,BGR,2004,2,1,1,1,1.0,
RUS,MOZ,1991,2,2,2,1,1.0,0.0
RUS,CHN,1988,4,1,1,1,1.0,
RUS,NLD,2012,4,1,1,1,1.0,
RUS,ECU,2016,2,1,1,1,1.0,
RUS,CHL,2012,1,10,10,1,1.0,0.0
RUS,SLE,2016,1,5,5,1,1.0,0.0
RUS,EGY,2013,4,18,18,1,1.0,0.0
RUS,CAN,1999,2,1,1,1,1.0,
RUS,SVK,2003,2,1,1,1,1.0,
RUS,MLT,2014,4,1,1,1,1.0,
RUS,DNK,1999,1,1,1,1,1.0,
RUS,IRL,2017,2,4,4,1,1.0,0.0
RUS,DZA,2002,4,1,1,1,1.0,
RUS,AUT,1990,1,11,11,1,1.0,0.0
RUS,GEO,1997,1,57,57,1,1.0,0.0
RUS,CYP,1992,3,1,1,1,1.0,
RUS,TKM,2016,2,3,3,1,1.0,0.0
RUS,LKA,2017,4,2,2,1,1.0,0.0
RUS,GIN,2009,2,2,2,1,1.0,0.0
RUS,MLT,1984,1,20,20,1,1.0,0.0
RUS,AFG,1981,3,9,9,1,1.0,0.0
RUS,NLD,2005,4,2,2,1,1.0,0.0
RUS,CAN,2001,2,3,3,1,1.0,0.0
RUS,GEO,1995,4,1,1,1,1.0,
RUS,ESP,2015,4,2,2,1,1.0,0.0
RUS,PHL,1987,1,4,4,1,1.0,0.0
RUS,AND,2007,1,4,4,1,1.0,0.0
RUS,BMU,1992,1,2,2,1,1.0,0.0
RUS,QAT,1999,1,12,12,1,1.0,0.0
RUS,TKM,2011,4,2,2,1,1.0,0.0
RUS,CYP,2004,3,3,3,1,1.0,0.0
RUS,ARE,2010,1,4,4,1,1.0,0.0
RUS,SYR,1980,1,47,47,1,1.0,0.0
RUS,SDN,2001,2,2,2,1,1.0,0.0
RUS,CUB,1991,3,3,3,1,1.0,0.0
RUS,PRY,2007,1,10,10,1,1.0,0.0
RUS,SLV,1989,1,3,3,1,1.0,0.0
RUS,SAU,2013,2,2,2,1,1.0,0.0
RUS,MMR,2008,4,1,1,1,1.0,
RUS,CRI,2000,1,3,3,1,1.0,0.0
RUS,EST,2014,2,2,2,1,1.0,0.0
RUS,MYS,2012,2,2,2,1,1.0,0.0
RUS,IRQ,2008,3,9,9,1,1.0,0.0
RUS,TGO,2001,1,2,2,1,1.0,0.0
RUS,LAO,1983,1,2,2,1,1.0,0.0
RUS,CAN,1998,4,1,1,1,1.0,
RUS,KGZ,1991,2,1,1,1,1.0,
RUS,ITA,2009,3,5,5,1,1.0,0.0
RUS,BLR,2008,2,9,9,1,1.0,0.0
RUS,IND,2003,2,4,4,1,1.0,0.0
RUS,BLR,1986,1,1,1,1,1.0,
RUS,TUV,2011,1,6,6,1,1.0,0.0
RUS,PAK,1998,2,3,3,1,1.0,0.0
RUS,NAM,1988,1,7,7,1,1.0,0.0
RUS,PHL,2010,1,5,5,1,1.0,0.0
RUS,TJK,1992,3,3,3,1,1.0,0.0
RUS,JPN,1980,3,17,17,1,1.0,0.0
RUS,THA,2009,2,3,3,1,1.0,0.0
RUS,ESP,1981,4,1,1,1,1.0,
RUS,TUR,1990,4,1,1,1,1.0,
RUS,VEN,2011,3,1,1,1,1.0,
RUS,COL,1979,3,3,3,1,1.0,0.0
RUS,SRB,1996,3,4,4,1,1.0,0.0
RUS,VNM,1999,4,1,1,1,1.0,
RUS,PAK,1985,3,1,1,1,1.0,
RUS,KWT,1979,3,2,2,1,1.0,0.0
RUS,LTU,1992,3,12,12,1,1.0,0.0
RUS,WST,1982,1,1,1,1,1.0,
RUS,EUR,1987,3,2,2,1,1.0,0.0
RUS,NIC,1988,2,1,1,1,1.0,
RUS,ISL,2003,1,4,4,1,1.0,0.0
RUS,MCO,2015,1,6,6,1,1.0,0.0
RUS,SVK,2011,1,6,6,1,1.0,0.0
RUS,UZB,1991,1,21,21,1,1.0,0.0
RUS,PSE,2009,4,6,6,1,1.0,0.0
RUS,CYP,2002,1,8,8,1,1.0,0.0
RUS,SEA,1991,1,15,15,1,1.0,0.0
RUS,CUB,1985,4,3,3,1,1.0,0.0
RUS,PRK,1996,3,3,3,1,1.0,0.0
RUS,BGR,2003,3,6,6,1,1.0,0.0
RUS,NIC,1983,1,2,2,1,1.0,0.0
RUS,BGR,1985,3,2,2,1,1.0,0.0
RUS,MLT,2004,1,1,1,1,1.0,
RUS,ISR,1981,4,5,5,1,1.0,0.0
RUS,AUS,2005,2,2,2,1,1.0,0.0
RUS,SYR,1985,3,1,1,1,1.0,
RUS,POL,1996,4,3,3,1,1.0,0.0
RUS,THA,1983,4,21,21,1,1.0,0.0
RUS,COD,2001,1,2,2,1,1.0,0.0
RUS,TJK,2001,3,3,3,1,1.0,0.0
RUS,IND,1990,1,4,4,1,1.0,0.0
RUS,MKD,2006,2,1,1,1,1.0,
RUS,COG,2002,1,1,1,1,1.0,
RUS,KWT,2015,4,3,3,1,1.0,0.0
RUS,ITA,2001,3,2,2,1,1.0,0.0
RUS,KEN,2011,2,1,1,1,1.0,
RUS,LBY,1986,3,2,2,1,1.0,0.0
RUS,CZE,1990,1,37,37,1,1.0,0.0
RUS,AGO,1999,3,3,3,1,1.0,0.0
RUS,IRQ,1980,2,1,1,1,1.0,
RUS,FRA,1989,3,4,4,1,1.0,0.0
RUS,SAU,2000,3,2,2,1,1.0,0.0
RUS,AUT,2004,3,2,2,1,1.0,0.0
RUS,AUS,2011,3,3,3,1,1.0,0.0
RUS,UZB,1997,4,1,1,1,1.0,
RUS,LTU,2009,3,6,6,1,1.0,0.0
RUS,BLR,1986,4,2,2,1,1.0,0.0
RUS,SWZ,1999,2,1,1,1,1.0,
RUS,IND,1999,3,3,3,1,1.0,0.0
RUS,COL,2010,3,1,1,1,1.0,
RUS,PRK,2007,4,5,5,1,1.0,0.0
RUS,MCO,1998,1,32,32,1,1.0,0.0
RUS,BOL,2009,3,1,1,1,1.0,
RUS,POL,1990,3,4,4,1,1.0,0.0
RUS,PER,1998,1,2,2,1,1.0,0.0
RUS,TKM,2013,3,2,2,1,1.0,0.0
RUS,GEO,2015,4,3,3,1,1.0,0.0
RUS,MNG,1980,1,2,2,1,1.0,0.0
RUS,ESP,2007,4,8,8,1,1.0,0.0
RUS,AUS,2011,1,9,9,1,1.0,0.0
RUS,EST,2005,3,11,11,1,1.0,0.0
RUS,NOR,1987,1,9,9,1,1.0,0.0
RUS,USA,1984,3,130,130,1,1.0,0.0
RUS,LVA,2006,3,5,5,1,1.0,0.0
RUS,ETH,1979,2,5,5,1,1.0,0.0
RUS,QAT,2010,3,2,2,1,1.0,0.0
RUS,URY,1996,1,5,5,1,1.0,0.0
RUS,EUR,1986,4,1,1,1,1.0,
RUS,FIN,1997,2,5,5,1,1.0,0.0
RUS,PSE,1996,1,82,82,1,1.0,0.0
RUS,TJK,2002,2,15,15,1,1.0,0.0
RUS,FIN,2008,1,62,62,1,1.0,0.0
RUS,MMR,2017,4,2,2,1,1.0,0.0
RUS,LBN,2017,2,8,8,1,1.0,0.0
RUS,GMB,2017,1,10,10,1,1.0,0.0
RUS,JOR,2000,3,4,4,1,1.0,0.0
RUS,BWA,2017,1,1,1,1,1.0,
RUS,PHL,2002,2,1,1,1,1.0,
RUS,KWT,1980,3,4,4,1,1.0,0.0
RUS,IRL,2006,2,1,1,1,1.0,
RUS,JAM,1983,3,3,3,1,1.0,0.0
RUS,AFR,1980,1,6,6,1,1.0,0.0
RUS,ITA,2009,2,6,6,1,1.0,0.0
RUS,CAN,1984,3,2,2,1,1.0,0.0
RUS,GEO,1988,1,95,95,1,1.0,0.0
RUS,EUR,1992,1,53,53,1,1.0,0.0
RUS,IND,2001,2,3,3,1,1.0,0.0
RUS,VAT,1996,2,3,3,1,1.0,0.0
RUS,CYP,1995,1,11,11,1,1.0,0.0
RUS,SEA,1998,1,34,34,1,1.0,0.0
RUS,ERI,1998,1,8,8,1,1.0,0.0
RUS,MNG,2009,2,6,6,1,1.0,0.0
RUS,DEU,1983,1,53,53,1,1.0,0.0
RUS,MEX,2015,4,4,4,1,1.0,0.0
RUS,DNK,2012,4,3,3,1,1.0,0.0
