ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
30,KAZ,24,4.230295769665589,59,GBR,2011,1.9666666666666666,3
89,SWZ,17,3.3893195824338043,175,GBR,2012,1.9662921348314606,1
3219,IRN,79,3.8494553020525126,6329,GBR,2011,1.9661385523454489,3
2470,IRN,42,3.043171436777109,4856,GBR,2009,1.965991902834008,4
1946,DNK,48,3.800456841904317,3823,GBR,2009,1.9645426515930113,1
500,ECU,26,2.626471531429728,981,GBR,2013,1.962,3
4921,IRN,62,3.0735476810138422,9653,GBR,2009,1.961593172119488,3
2086,SYR,68,3.566544351688555,4089,GBR,2013,1.9602109300095878,2
25,COG,11,2.4062418831031933,49,GBR,2014,1.96,4
9553,DEU,85,4.120435523775042,18712,GBR,2012,1.9587564115984508,1
3038,ECU,43,2.524608824747747,5950,GBR,2013,1.9585253456221199,1
47,PRY,23,3.4701049151443764,92,GBR,2011,1.9574468085106382,1
23,NMR,12,3.1691447207203343,45,GBR,2011,1.9565217391304348,4
825,AFR,71,5.031506208082929,1614,GBR,2012,1.9563636363636363,4
1879,GRC,80,4.790623874736546,3674,GBR,2012,1.9552953698775946,1
243,BGD,32,3.2105855762155255,475,GBR,2011,1.954732510288066,4
44,ATG,7,1.50895844957275,86,GBR,2014,1.9545454545454546,2
416,LAO,20,2.541289024751336,813,GBR,2009,1.9543269230769231,4
2643,KEN,54,3.6557157408403076,5164,GBR,2013,1.9538403329549754,4
1200,IRN,63,5.107215169639009,2343,GBR,2010,1.9525,4
322,POL,16,2.8114169601489905,628,GBR,2014,1.950310559006211,2
2026,ARE,139,6.6017567791199,3951,GBR,2011,1.9501480750246791,1
233,MMR,20,2.610804782656476,454,GBR,2012,1.9484978540772533,4
193,ISL,44,3.7676541837540287,376,GBR,2011,1.9481865284974094,3
19,COL,8,1.9285482222682517,37,GBR,2009,1.9473684210526316,3
114,UGA,24,3.427742375422675,222,GBR,2012,1.9473684210526316,3
113,NER,17,2.741352338212845,220,GBR,2014,1.9469026548672566,1
426,GIN,28,3.0438977396297977,829,GBR,2014,1.9460093896713615,1
37,SVK,13,2.8958394095470625,72,GBR,2014,1.945945945945946,2
5827,AFG,79,4.093357247010387,11339,GBR,2012,1.9459413077055088,1
287,MAR,14,1.8521467547630532,558,GBR,2014,1.9442508710801394,4
3149,TUR,120,5.744788346570621,6122,GBR,2011,1.944109241028898,1
9730,AFG,99,4.471760861230025,18914,GBR,2010,1.943884892086331,1
7775,DEU,97,4.871577481488951,15106,GBR,2010,1.942893890675241,1
1146,ESP,87,4.790897988570543,2223,GBR,2010,1.9397905759162304,4
1492,AFG,68,4.657596655286677,2894,GBR,2010,1.9396782841823057,3
1262,AUS,45,3.4362962877112375,2445,GBR,2011,1.9374009508716323,3
1292,EUR,122,5.836257954760444,2503,GBR,2010,1.9373065015479876,3
749,EGY,49,3.985610939942431,1451,GBR,2011,1.9372496662216288,3
28,KNA,11,2.1590219223934852,54,GBR,2009,1.9285714285714286,3
14,BLZ,6,1.7743595036946849,27,GBR,2013,1.9285714285714286,4
2074,RUS,85,4.805786801513731,3998,GBR,2014,1.9276759884281582,4
69,BLZ,54,6.410741997477886,133,GBR,2011,1.9275362318840579,1
193,ECU,33,3.5582829250614845,372,GBR,2013,1.927461139896373,4
41,PRK,11,2.63049656816388,79,GBR,2009,1.9268292682926829,4
2852,SOM,63,3.7766327305221172,5495,GBR,2012,1.9267180925666199,1
525,TTO,19,2.955168475694454,1011,GBR,2009,1.9257142857142857,1
240,ZAF,41,4.194362624317047,462,GBR,2014,1.925,2
990,ESP,47,4.403018334829354,1905,GBR,2012,1.9242424242424243,3
683,ECU,74,4.383393246925938,1314,GBR,2013,1.923865300146413,2
773,SYC,44,4.010106527251602,1487,GBR,2012,1.923673997412678,1
1309,PSE,34,3.3462700697433934,2518,GBR,2013,1.923605805958747,1
1244,IRN,43,3.2103252116410728,2392,GBR,2012,1.9228295819935692,4
852,AFG,59,3.824112889754737,1638,GBR,2012,1.9225352112676057,3
1432,RUS,41,3.6169915246448503,2752,GBR,2012,1.9217877094972067,2
1070,ITA,87,5.068234647209387,2056,GBR,2013,1.9214953271028037,3
618,MMR,28,2.8521409646479037,1187,GBR,2010,1.9207119741100325,1
113,AUT,10,2.3457468842580442,217,GBR,2013,1.920353982300885,3
62,COD,25,4.286075001817597,119,GBR,2011,1.9193548387096775,1
3678,YEM,65,3.896785602002989,7059,GBR,2010,1.9192495921696575,1
35,SLE,13,2.536456868424565,67,GBR,2010,1.9142857142857144,2
8495,CHN,96,4.21588584628511,16257,GBR,2010,1.9137139493819895,1
81,TZA,20,3.1788265557599926,155,GBR,2011,1.9135802469135803,3
2207,CHE,47,3.3594183998972285,4216,GBR,2012,1.9102854553692796,1
1051,ISR,43,3.640305186062484,2007,GBR,2011,1.9096098953377736,4
11,HTI,10,2.7001683449202,21,GBR,2008,1.9090909090909092,1
2717,IRQ,59,3.673924571538288,5183,GBR,2014,1.9076186970923814,4
140,LBN,31,3.5983537974172943,267,GBR,2012,1.9071428571428573,2
493,WST,46,3.1743727089019265,940,GBR,2010,1.9066937119675456,1
712,JPN,41,3.5524392334479846,1357,GBR,2011,1.9058988764044944,4
21,GNQ,9,2.142539659020619,40,GBR,2014,1.9047619047619047,1
260,BEL,20,2.560915131019829,495,GBR,2012,1.9038461538461537,4
135,JAM,35,5.031058869103916,257,GBR,2009,1.9037037037037037,2
506,YEM,26,2.8846658233320426,963,GBR,2010,1.9031620553359683,2
495,WST,55,3.930402997372144,942,GBR,2012,1.903030303030303,1
226,ZAF,29,2.979827293339626,430,GBR,2011,1.9026548672566372,3
41,GAB,7,1.7861253882185943,78,GBR,2014,1.9024390243902438,1
102,GMB,9,1.8266986068936226,194,GBR,2010,1.9019607843137254,2
11309,USA,92,4.239144341525667,21506,GBR,2012,1.901671235299319,3
24152,FRA,82,2.9795313418803104,45917,GBR,2013,1.901167605167274,1
20,MLI,11,2.5526044491233284,38,GBR,2009,1.9,3
20,ERI,4,1.1192102478745307,38,GBR,2013,1.9,1
2130,SYR,72,3.8235199250734584,4046,GBR,2014,1.899530516431925,2
784,ITA,33,3.1391396301764622,1488,GBR,2010,1.8979591836734695,4
2933,TUR,115,4.821466961285293,5559,GBR,2012,1.8953290146607569,1
934,DEU,57,4.678256624278806,1770,GBR,2010,1.8950749464668095,2
38,CRI,6,1.7520563005302072,72,GBR,2012,1.894736842105263,4
95,CPV,12,2.335998051817746,180,GBR,2013,1.894736842105263,1
170,KEN,19,2.927217833785573,322,GBR,2010,1.8941176470588235,2
94,CYP,16,2.9236451144035893,178,GBR,2010,1.8936170212765957,2
65,CIV,9,2.085089003818819,123,GBR,2011,1.8923076923076922,3
1130,AUS,137,4.962822663090291,2138,GBR,2010,1.8920353982300886,3
294,EGY,20,2.783739355861909,556,GBR,2010,1.8911564625850341,4
10435,IRN,58,3.065826889803734,19729,GBR,2013,1.890656444657403,1
1445,SWE,64,5.312108189773107,2731,GBR,2009,1.8899653979238755,1
1012,LBY,33,2.8537730318635526,1912,GBR,2009,1.8893280632411067,3
18,LUX,9,2.5870466670542185,34,GBR,2010,1.8888888888888888,4
9,CRB,3,1.0540925533894598,17,GBR,1999,1.8888888888888888,1
117,CRI,16,3.316047132110078,221,GBR,2011,1.8888888888888888,1
9,BFA,3,1.0540925533894598,17,GBR,2012,1.8888888888888888,1
9,COL,3,1.0540925533894598,17,GBR,2000,1.8888888888888888,4
251,CYP,26,3.422792131593097,474,GBR,2012,1.8884462151394423,4
3164,FRA,71,4.076892664910484,5974,GBR,2012,1.8881163084702908,4
214,NOR,22,2.404327486633425,404,GBR,2011,1.8878504672897196,3
285,CHE,23,2.5484094857076207,538,GBR,2012,1.8877192982456141,3
8879,IRN,60,3.155989662256135,16740,GBR,2014,1.8853474490370536,1
174,LBR,19,3.3947435986719534,328,GBR,2012,1.8850574712643677,1
9550,USA,83,4.110268752791655,18002,GBR,2010,1.8850261780104711,4
359,JPN,31,3.151255115284377,676,GBR,2012,1.883008356545961,4
728,AFR,58,3.9785948352297695,1370,GBR,2011,1.8818681318681318,3
2107,CHN,27,2.5061722289244464,3965,GBR,2009,1.8818224964404366,3
110,GHA,12,2.1914421466776606,207,GBR,2012,1.8818181818181818,4
328,SAU,40,2.8768626753527995,617,GBR,2013,1.8810975609756098,4
25,TMP,8,1.6663332999933318,47,GBR,2014,1.88,1
189,MDV,65,5.003297347962969,355,GBR,2012,1.8783068783068784,4
138,SYC,29,3.1679344592284084,259,GBR,2011,1.8768115942028984,4
161,PSE,20,2.876103622905378,302,GBR,2012,1.875776397515528,2
160,MDV,27,3.4087383084281955,300,GBR,2009,1.875,4
1880,IRL,47,3.549814662838084,3525,GBR,2011,1.875,4
16,DJI,4,1.1474609652039003,30,GBR,2013,1.875,4
160,PRT,35,3.4654630227812486,300,GBR,2010,1.875,2
8,TMP,5,1.6420805617960925,15,GBR,2009,1.875,4
8,BRN,3,0.9910312089651149,15,GBR,2008,1.875,4
