ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
104,IRQ,2,0.19323896987207786,108,FRA,2003,1.0384615384615385,2
78,LBN,2,0.11322770341445958,79,FRA,1984,1.0128205128205128,1
5,MYS,2,0.44721359549995787,6,FRA,2012,1.2,2
6,BEL,2,0.5163977794943222,8,FRA,1994,1.3333333333333333,3
15,GTM,2,0.3518657752744984,17,FRA,2004,1.1333333333333333,1
3,COD,2,0.5773502691896258,4,FRA,1999,1.3333333333333333,4
10,ISR,2,0.316227766016838,11,FRA,2008,1.1,2
9,LBR,2,0.5270462766947299,13,FRA,2012,1.4444444444444444,1
5,AUT,2,0.44721359549995787,6,FRA,1995,1.2,3
16,MEX,2,0.5163977794943222,24,FRA,2010,1.5,1
8,KOR,2,0.35355339059327373,9,FRA,2010,1.125,3
3,SWE,2,0.5773502691896258,4,FRA,2010,1.3333333333333333,3
23,PSE,2,0.2881040655200304,25,FRA,2007,1.0869565217391304,2
4,HND,2,0.5,5,FRA,2009,1.25,1
37,IRQ,2,0.2767247306920301,40,FRA,2007,1.0810810810810811,3
2,ZAF,2,0.7071067811865476,3,FRA,2014,1.5,3
55,PAK,2,0.29012942659282975,60,FRA,2007,1.0909090909090908,1
15,LKA,2,0.2581988897471611,16,FRA,2012,1.0666666666666667,1
19,CIV,2,0.22941573387056177,20,FRA,2007,1.0526315789473684,4
10,WST,2,0.4216370213557839,12,FRA,2004,1.2,3
60,USA,2,0.12909944487358055,61,FRA,2007,1.0166666666666666,2
21,MAR,2,0.48304589153964794,28,FRA,2014,1.3333333333333333,4
15,GIN,2,0.3518657752744984,17,FRA,2011,1.1333333333333333,1
8,BGR,2,0.5345224838248488,12,FRA,2007,1.5,4
1,HTI,2,,2,FRA,1997,2.0,3
7,BGR,2,0.3779644730092272,8,FRA,2003,1.1428571428571428,4
4,BRA,2,0.5,5,FRA,2003,1.25,3
8,COL,2,0.5175491695067657,11,FRA,2003,1.375,2
2,LTU,2,0.0,4,FRA,2003,2.0,3
1,MDG,2,,2,FRA,2003,2.0,3
23,ETH,2,0.20851441405707485,24,FRA,2007,1.0434782608695652,1
19,BHR,2,0.41885390829169555,23,FRA,2011,1.2105263157894737,1
6,UGA,2,0.408248290463863,7,FRA,2005,1.1666666666666667,1
14,JPN,2,0.2672612419124244,15,FRA,2000,1.0714285714285714,4
2,SOM,2,0.7071067811865476,3,FRA,2007,1.5,2
7,TCD,2,0.3779644730092272,8,FRA,2013,1.1428571428571428,3
6,CHN,2,0.5163977794943222,8,FRA,2014,1.3333333333333333,2
28,RWA,2,0.3563483225498992,32,FRA,2006,1.1428571428571428,3
9,BHR,2,0.5270462766947299,13,FRA,2000,1.4444444444444444,1
4,HUN,2,0.5,5,FRA,2000,1.25,3
1,AZE,2,,2,FRA,2002,2.0,3
4,WST,2,0.5773502691896257,6,FRA,2011,1.5,2
40,LUX,2,0.22072142786315227,42,FRA,2005,1.05,1
22,TUR,2,0.21320071635561044,23,FRA,2005,1.0454545454545454,3
3,ERI,2,0.5773502691896258,5,FRA,2003,1.6666666666666667,4
6,RWA,2,0.5163977794943222,8,FRA,2005,1.3333333333333333,2
13,USA,2,0.2773500981126145,14,FRA,2005,1.0769230769230769,4
63,BEL,2,0.3826765896260494,74,FRA,2005,1.1746031746031746,1
22,NLD,2,0.21320071635561044,23,FRA,2010,1.0454545454545454,4
58,SYR,2,0.30720329701800014,64,FRA,2005,1.103448275862069,1
46,SEN,2,0.14744195615489716,47,FRA,2005,1.0217391304347827,1
1,TGO,2,,2,FRA,2001,2.0,3
10,ISR,2,0.31622776601683794,11,FRA,2005,1.1,3
3,MLT,2,0.5773502691896258,4,FRA,2009,1.3333333333333333,2
11,COD,2,0.30151134457776363,12,FRA,2007,1.0909090909090908,1
2,SOM,2,0.7071067811865476,3,FRA,2000,1.5,1
4,QAT,2,0.5773502691896257,6,FRA,2010,1.5,4
9,PSE,2,0.33333333333333337,10,FRA,2001,1.1111111111111112,3
5,COD,2,0.447213595499958,6,FRA,2001,1.2,2
12,NLD,2,0.28867513459481287,13,FRA,2012,1.0833333333333333,2
12,GRC,2,0.49236596391733095,16,FRA,2012,1.3333333333333333,4
29,BRA,2,0.2578807147775638,31,FRA,2001,1.0689655172413792,1
1,MUS,2,,2,FRA,2013,2.0,2
15,CZE,2,0.35186577527449836,17,FRA,2008,1.1333333333333333,2
141,RWA,2,0.1666160004041593,145,FRA,1994,1.0283687943262412,1
64,TJK,2,0.495014830625995,90,FRA,2001,1.40625,1
9,PSE,2,0.3333333333333333,10,FRA,2008,1.1111111111111112,3
5,QAT,2,0.5477225575051662,7,FRA,2010,1.4,2
12,ZAF,2,0.3892494720807615,14,FRA,2012,1.1666666666666667,1
4,CHE,2,0.5,5,FRA,1994,1.25,2
33,JPN,2,0.17407765595569782,34,FRA,1994,1.0303030303030303,1
18,IRQ,2,0.4608885989624768,23,FRA,1994,1.2777777777777777,3
13,SEN,2,0.3755338080994054,15,FRA,2008,1.1538461538461537,1
7,WST,2,0.3779644730092272,8,FRA,2012,1.1428571428571428,4
53,LUX,2,0.3790600245041255,62,FRA,2003,1.169811320754717,1
17,GBR,2,0.242535625036333,18,FRA,2003,1.0588235294117647,4
2,MUS,2,0.0,4,FRA,1998,2.0,1
33,MYS,2,0.2919371040605711,36,FRA,1998,1.0909090909090908,1
6,GBR,2,0.4082482904638631,7,FRA,2003,1.1666666666666667,2
7,AFG,2,0.4879500364742666,9,FRA,2003,1.2857142857142858,4
4,FSM,2,0.5,5,FRA,2006,1.25,3
27,WST,2,0.32025630761017426,30,FRA,2007,1.1111111111111112,1
7,ISR,2,0.3779644730092273,8,FRA,2007,1.1428571428571428,4
1,UZB,2,,2,FRA,2000,2.0,2
5,BEL,2,0.4472135954999579,6,FRA,2001,1.2,3
14,UZB,2,0.2672612419124244,15,FRA,2000,1.0714285714285714,1
60,AZE,2,0.40337558727168854,72,FRA,2001,1.2,1
2,SEA,2,0.7071067811865476,3,FRA,2008,1.5,1
111,IRN,2,0.27419751126564806,120,FRA,2001,1.0810810810810811,1
2,JOR,2,0.7071067811865476,3,FRA,2012,1.5,2
8,MMR,2,0.3535533905932738,9,FRA,2008,1.125,3
87,TUN,2,0.3342676027665394,98,FRA,2001,1.1264367816091954,1
12,ARE,2,0.38924947208076155,14,FRA,2009,1.1666666666666667,2
52,IDN,2,0.1941839093451543,54,FRA,1986,1.0384615384615385,1
9,GHA,2,0.5,12,FRA,2009,1.3333333333333333,2
37,IND,2,0.16439898730535732,38,FRA,2001,1.027027027027027,1
9,ITA,2,0.33333333333333337,10,FRA,2001,1.1111111111111112,3
12,AFG,2,0.28867513459481287,13,FRA,2001,1.0833333333333333,2
13,EGY,2,0.2773500981126145,14,FRA,2009,1.0769230769230769,4
5,PAK,2,0.447213595499958,6,FRA,2001,1.2,4
2,CIV,2,0.7071067811865476,3,FRA,2009,1.5,3
2,CYP,2,0.7071067811865476,3,FRA,2012,1.5,3
19,CZE,2,0.4524139283588641,24,FRA,2001,1.263157894736842,1
31,DZA,2,0.3407771005482389,35,FRA,2014,1.1290322580645162,3
25,AZE,2,0.27688746209726917,27,FRA,2002,1.08,1
4,PAK,2,0.5,5,FRA,2002,1.25,4
29,UZB,2,0.48372528131497455,39,FRA,2002,1.3448275862068966,1
5,AGO,2,0.4472135954999579,6,FRA,2002,1.2,2
6,PGS,2,0.5163977794943223,8,FRA,2002,1.3333333333333333,1
121,JPN,2,0.15614149124834237,124,FRA,2000,1.024793388429752,1
19,PSE,2,0.3153017676423058,21,FRA,2000,1.105263157894737,3
6,ITA,2,0.408248290463863,7,FRA,2000,1.1666666666666667,3
10,IRQ,2,0.42163702135578396,12,FRA,2000,1.2,3
17,HUN,2,0.46966821831386213,22,FRA,2002,1.2941176470588236,1
12,GBR,2,0.28867513459481287,13,FRA,2002,1.0833333333333333,2
35,ISR,2,0.16903085094570333,36,FRA,2002,1.0285714285714285,3
19,AUT,2,0.4775669329409193,25,FRA,2000,1.3157894736842106,4
6,MDG,2,0.408248290463863,7,FRA,2002,1.1666666666666667,2
74,JOR,2,0.19856948607402858,77,FRA,2002,1.0405405405405406,1
66,MDG,2,0.20989507868443236,69,FRA,2002,1.0454545454545454,1
7,BEL,2,0.3779644730092272,8,FRA,2013,1.1428571428571428,4
12,FIN,2,0.3892494720807615,14,FRA,2000,1.1666666666666667,1
19,KAZ,2,0.49559462778335206,26,FRA,2002,1.368421052631579,1
27,PSE,2,0.32025630761017426,30,FRA,2000,1.1111111111111112,4
42,GRC,2,0.45722995685921247,54,FRA,2000,1.2857142857142858,1
15,MDG,2,0.3518657752744984,17,FRA,2000,1.1333333333333333,1
3,MAR,2,0.5773502691896258,5,FRA,2003,1.6666666666666667,3
2,LBY,2,0.0,4,FRA,2003,2.0,4
13,LBY,2,0.27735009811261463,14,FRA,2003,1.0769230769230769,2
4,MDG,2,0.5,5,FRA,2000,1.25,2
18,KHM,2,0.32338083338177726,20,FRA,2000,1.1111111111111112,1
2,NLD,2,0.0,4,FRA,2000,2.0,2
2,IRN,2,0.0,4,FRA,2002,2.0,3
25,KEN,2,0.2768874620972692,27,FRA,2002,1.08,1
13,ALB,2,0.3755338080994054,15,FRA,2000,1.1538461538461537,1
145,CHN,2,0.18309807266751713,150,FRA,2000,1.0344827586206897,1
4,WST,2,0.5773502691896257,6,FRA,2002,1.5,4
5,VNM,2,0.5477225575051661,7,FRA,2000,1.4,2
34,ZAF,2,0.3270349700838643,38,FRA,2002,1.1176470588235294,1
109,PAK,2,0.2462770706232735,116,FRA,2002,1.0642201834862386,1
5,ITA,2,0.447213595499958,6,FRA,1999,1.2,4
42,MOZ,2,0.3541688016605733,48,FRA,1998,1.1428571428571428,1
5,COG,2,0.44721359549995787,6,FRA,2005,1.2,1
27,GHA,2,0.26688025634181195,29,FRA,1999,1.0740740740740742,1
8,NOR,2,0.4629100498862757,10,FRA,1999,1.25,1
41,PRT,2,0.2636516548818748,44,FRA,1999,1.0731707317073171,1
35,DEU,2,0.23550410797680285,37,FRA,1999,1.0571428571428572,3
204,EUR,2,0.2264184924419708,215,FRA,1999,1.053921568627451,1
27,WST,2,0.36201399289824565,31,FRA,1999,1.1481481481481481,3
2,KHM,2,0.7071067811865476,3,FRA,1998,1.5,2
70,BEL,2,0.16780151935092938,72,FRA,1999,1.0285714285714285,1
222,ISR,2,0.23532723667286112,235,FRA,1999,1.0585585585585586,1
26,UKR,2,0.36794648440311994,30,FRA,1999,1.1538461538461537,1
35,BGR,2,0.4058397249567139,42,FRA,1999,1.2,1
14,WST,2,0.36313651960128146,16,FRA,1999,1.1428571428571428,4
108,JPN,2,0.3157348151855433,120,FRA,1999,1.1111111111111112,1
10,SWE,2,0.5163977794943223,16,FRA,1999,1.6,1
45,GIN,2,0.3866457674602808,53,FRA,1999,1.1777777777777778,1
25,CIV,2,0.2,26,FRA,2000,1.04,3
16,SRB,2,0.44721359549995787,20,FRA,2014,1.25,1
20,AFG,2,0.22360679774997896,21,FRA,2008,1.05,3
6,RWA,2,0.5477225575051661,9,FRA,2012,1.5,1
9,DZA,2,0.3333333333333333,10,FRA,2011,1.1111111111111112,2
8,CIV,2,0.4629100498862757,10,FRA,2000,1.25,4
17,SRB,2,0.3321055820775357,19,FRA,2000,1.1176470588235294,1
16,SVK,2,0.51234753829798,25,FRA,2000,1.5625,1
49,CIV,2,0.3535533905932739,56,FRA,2000,1.1428571428571428,1
1,DNK,2,,2,FRA,2003,2.0,3
13,DNK,2,0.5063696835418333,21,FRA,2000,1.6153846153846154,1
18,GBR,2,0.3834824944236852,21,FRA,2000,1.1666666666666667,4
5,UGA,2,0.5477225575051661,7,FRA,2000,1.4,1
26,NLD,2,0.19611613513818404,27,FRA,2000,1.0384615384615385,1
1,UKR,2,,2,FRA,2010,2.0,2
17,UZB,2,0.24253562503633297,18,FRA,2010,1.0588235294117647,1
7,LKA,2,0.48795003647426666,9,FRA,2009,1.2857142857142858,4
20,ALB,2,0.3077935056255462,22,FRA,2007,1.1,1
5,CAF,2,0.44721359549995787,6,FRA,2009,1.2,4
8,SAU,2,0.5175491695067657,11,FRA,2012,1.375,3
12,MYS,2,0.4522670168666454,15,FRA,2014,1.25,2
3,BRA,2,0.5773502691896258,4,FRA,2010,1.3333333333333333,4
15,COD,2,0.2581988897471611,16,FRA,2011,1.0666666666666667,1
50,LBY,2,0.27404751561786966,54,FRA,2007,1.08,2
24,PAK,2,0.28232985128664,26,FRA,2007,1.0833333333333333,3
2,THA,2,0.7071067811865476,3,FRA,2011,1.5,3
8,IRL,2,0.3535533905932738,9,FRA,2007,1.125,3
10,GAB,2,0.42163702135578396,12,FRA,1995,1.2,1
2,BRA,2,0.7071067811865476,3,FRA,1999,1.5,3
10,DNK,2,0.31622776601683794,11,FRA,1999,1.1,1
32,NLD,2,0.33601075251612356,36,FRA,1995,1.125,1
66,AUS,2,0.20989507868443236,69,FRA,1995,1.0454545454545454,1
80,AUS,2,0.1118033988749895,81,FRA,1995,1.0125,3
5,ZMB,2,0.447213595499958,6,FRA,1999,1.2,1
8,YEM,2,0.3535533905932738,9,FRA,1999,1.125,2
10,COD,2,0.31622776601683794,11,FRA,2001,1.1,4
17,YEM,2,0.3321055820775357,19,FRA,2007,1.1176470588235294,1
52,GRC,2,0.13867504905630726,53,FRA,2007,1.0192307692307692,1
6,SEN,2,0.4082482904638631,7,FRA,2007,1.1666666666666667,3
21,LBY,2,0.4364357804719848,26,FRA,2007,1.2380952380952381,4
10,PAN,2,0.31622776601683794,11,FRA,2011,1.1,1
23,NGA,2,0.20851441405707477,24,FRA,2014,1.0434782608695652,3
8,BGR,2,0.5175491695067657,11,FRA,2014,1.375,3
26,CMR,2,0.32581259360842113,29,FRA,2001,1.1153846153846154,1
31,JPN,2,0.1796053020267749,32,FRA,1995,1.032258064516129,3
7,JPN,2,0.3779644730092273,8,FRA,2001,1.1428571428571428,3
6,MOZ,2,0.5163977794943222,10,FRA,2001,1.6666666666666667,1
37,ETH,2,0.3148000938676783,41,FRA,2009,1.1081081081081081,1
9,JPN,2,0.3333333333333333,10,FRA,2007,1.1111111111111112,2
3,DZA,2,0.5773502691896258,5,FRA,2007,1.6666666666666667,2
2,THA,2,0.7071067811865476,3,FRA,2009,1.5,2
15,RUS,2,0.35186577527449836,17,FRA,2007,1.1333333333333333,2
6,UKR,2,0.408248290463863,7,FRA,2007,1.1666666666666667,3
1,COG,2,,2,FRA,2004,2.0,2
19,KWT,2,0.3153017676423058,21,FRA,1998,1.105263157894737,1
1,GAB,2,,2,FRA,2004,2.0,3
3,VNM,2,0.5773502691896258,4,FRA,2004,1.3333333333333333,2
18,DJI,2,0.32338083338177726,20,FRA,2004,1.1111111111111112,1
19,COM,2,0.2294157338705618,20,FRA,1998,1.0526315789473684,1
26,LVA,2,0.27174648819470304,28,FRA,1998,1.0769230769230769,1
2,TGO,2,0.7071067811865476,3,FRA,1998,1.5,3
2,AFR,2,0.7071067811865476,3,FRA,2004,1.5,4
11,NPL,2,0.5222329678670935,16,FRA,2004,1.4545454545454546,1
5,COG,2,0.4472135954999579,6,FRA,2004,1.2,1
6,COG,2,0.5163977794943222,8,FRA,1998,1.3333333333333333,3
6,TGO,2,0.5477225575051661,9,FRA,1998,1.5,1
5,ZWE,2,0.5477225575051661,7,FRA,2004,1.4,1
3,NPL,2,0.5773502691896258,4,FRA,2007,1.3333333333333333,1
1,SYC,2,,2,FRA,2012,2.0,2
5,SYR,2,0.447213595499958,6,FRA,2007,1.2,2
3,BFA,2,0.5773502691896258,4,FRA,2012,1.3333333333333333,2
13,FSM,2,0.2773500981126145,14,FRA,2012,1.0769230769230769,1
25,MAR,2,0.2,26,FRA,1995,1.04,1
12,NOR,2,0.28867513459481287,13,FRA,2014,1.0833333333333333,1
2,GIN,2,0.7071067811865476,3,FRA,2007,1.5,3
9,YEM,2,0.3333333333333333,10,FRA,1999,1.1111111111111112,4
14,ARG,2,0.4688072309384954,18,FRA,2007,1.2857142857142858,1
1,ALB,2,,2,FRA,2001,2.0,2
26,TUR,2,0.1961161351381841,27,FRA,2001,1.0384615384615385,3
3,RWA,2,0.5773502691896258,4,FRA,2001,1.3333333333333333,3
23,SVK,2,0.20851441405707472,24,FRA,1999,1.0434782608695652,1
5,SVK,2,0.5477225575051661,7,FRA,2001,1.4,1
2,AFR,2,0.7071067811865476,3,FRA,2001,1.5,2
3,GIN,2,0.5773502691896258,4,FRA,2001,1.3333333333333333,1
32,SYR,2,0.2459346884189824,34,FRA,2005,1.0625,3
23,UZB,2,0.49901087934784527,32,FRA,2001,1.391304347826087,1
17,VAT,2,0.3321055820775357,19,FRA,2010,1.1176470588235294,1
1,MMR,2,,2,FRA,1998,2.0,4
48,SDN,2,0.3342186823915959,54,FRA,2002,1.125,1
3,AZE,2,0.5773502691896258,4,FRA,2009,1.3333333333333333,2
16,KWT,2,0.4031128874149275,19,FRA,2002,1.1875,1
4,KHM,2,0.5,5,FRA,1997,1.25,4
17,QAT,2,0.3321055820775357,19,FRA,2002,1.1176470588235294,1
111,PSE,2,0.16289759524200023,114,FRA,2002,1.027027027027027,1
40,MLI,2,0.22072142786315227,42,FRA,1997,1.05,1
6,AFG,2,0.5163977794943222,8,FRA,1997,1.3333333333333333,1
39,EUR,2,0.26995276239950855,42,FRA,2002,1.0769230769230769,3
26,GAB,2,0.27174648819470304,28,FRA,2002,1.0769230769230769,1
15,SWE,2,0.2581988897471611,16,FRA,2008,1.0666666666666667,1
176,EGY,2,0.35009275208855023,201,FRA,2002,1.1420454545454546,1
3,BRN,2,0.5773502691896258,4,FRA,2008,1.3333333333333333,4
8,CIV,2,0.35355339059327373,9,FRA,2012,1.125,2
435,RUS,2,0.24973103811470737,464,FRA,2002,1.0666666666666667,1
9,CAF,2,0.4409585518440985,11,FRA,2002,1.2222222222222223,1
15,IDN,2,0.25819888974716115,16,FRA,2004,1.0666666666666667,3
29,AZE,2,0.45485882614734213,37,FRA,2004,1.2758620689655173,1
25,SGP,2,0.33166247903553997,28,FRA,2004,1.12,1
13,ISR,2,0.3755338080994054,15,FRA,1999,1.1538461538461537,3
37,CMR,2,0.3736838766118223,43,FRA,1999,1.162162162162162,1
51,TGO,2,0.488294350314459,70,FRA,1999,1.3725490196078431,1
12,MUS,2,0.28867513459481287,13,FRA,2004,1.0833333333333333,1
31,DEU,2,0.3005371535187643,34,FRA,2004,1.096774193548387,3
15,SWE,2,0.50709255283711,21,FRA,2004,1.4,1
3,WAF,2,0.5773502691896258,5,FRA,2002,1.6666666666666667,1
44,JPN,2,0.3471417571787742,50,FRA,2002,1.1363636363636365,1
10,TCD,2,0.31622776601683794,11,FRA,2002,1.1,1
26,SEN,2,0.36794648440311994,30,FRA,2002,1.1538461538461537,1
46,POL,2,0.4170288281141495,56,FRA,2002,1.2173913043478262,1
1,ETH,2,,2,FRA,2001,2.0,1
35,LTU,2,0.40583972495671394,42,FRA,2001,1.2,1
34,KEN,2,0.28790224128123654,37,FRA,2001,1.088235294117647,1
52,MAR,2,0.47366546671567095,69,FRA,2002,1.3269230769230769,1
44,COL,2,0.21070705494148548,46,FRA,2002,1.0454545454545454,1
4,GRC,2,0.5,5,FRA,2009,1.25,3
40,TUR,2,0.26674678283691844,43,FRA,1999,1.075,1
3,EAF,2,0.5773502691896258,4,FRA,2011,1.3333333333333333,1
10,GHA,2,0.5163977794943223,14,FRA,2013,1.4,2
15,SEN,2,0.4140393356054125,18,FRA,2013,1.2,1
12,TUR,2,0.45226701686664544,15,FRA,2009,1.25,2
21,KOR,2,0.21821789023599236,22,FRA,2014,1.0476190476190477,1
1,KEN,2,,2,FRA,1999,2.0,4
68,IRQ,2,0.12126781251816653,69,FRA,1999,1.0147058823529411,1
98,SAU,2,0.24097424812632215,104,FRA,1999,1.0612244897959184,1
2,CAF,2,0.0,4,FRA,2003,2.0,2
6,COG,2,0.408248290463863,7,FRA,1999,1.1666666666666667,1
25,ARM,2,0.33166247903553997,28,FRA,1999,1.12,1
65,NGA,2,0.37787360524183417,76,FRA,1999,1.1692307692307693,1
14,QAT,2,0.2672612419124244,15,FRA,1999,1.0714285714285714,1
33,CIV,2,0.36410954062720957,38,FRA,1999,1.1515151515151516,1
139,CHN,2,0.3663172143548361,161,FRA,1999,1.158273381294964,1
48,FIN,2,0.24462302739504083,51,FRA,1999,1.0625,1
12,TUN,2,0.28867513459481287,13,FRA,1999,1.0833333333333333,1
26,MOZ,2,0.271746488194703,28,FRA,2002,1.0769230769230769,1
1,NER,2,,2,FRA,2004,2.0,3
23,AGO,2,0.3875533878815898,27,FRA,2002,1.173913043478261,1
10,GNB,2,0.5163977794943223,14,FRA,2004,1.4,1
84,SAU,2,0.2780453864889529,91,FRA,2002,1.0833333333333333,1
27,KWT,2,0.44657608470472243,34,FRA,2004,1.2592592592592593,1
13,RUS,2,0.2773500981126145,14,FRA,2002,1.0769230769230769,4
98,SYR,2,0.19888178879993862,102,FRA,2002,1.0408163265306123,1
3,SVK,2,0.5773502691896258,4,FRA,2002,1.3333333333333333,1
22,GBR,2,0.21320071635561044,23,FRA,2002,1.0454545454545454,3
5,THA,2,0.5477225575051662,7,FRA,2002,1.4,1
4,SAU,2,0.5773502691896257,6,FRA,2008,1.5,3
75,LBY,2,0.3271498540837624,84,FRA,2002,1.12,1
2,ARM,2,0.0,4,FRA,2002,2.0,3
12,USA,2,0.28867513459481287,13,FRA,2002,1.0833333333333333,4
4,MUS,2,0.5,5,FRA,2003,1.25,1
1,KWT,2,,2,FRA,2003,2.0,4
18,AUS,2,0.42779263194649864,22,FRA,2004,1.2222222222222223,1
5,MLI,2,0.5477225575051661,7,FRA,2009,1.4,4
13,KGZ,2,0.2773500981126145,14,FRA,2009,1.0769230769230769,1
13,FSM,2,0.2773500981126145,14,FRA,2009,1.0769230769230769,1
9,RUS,2,0.4409585518440984,11,FRA,2004,1.2222222222222223,4
10,EUR,2,0.31622776601683794,11,FRA,2004,1.1,4
31,TCD,2,0.37387825055298307,36,FRA,2004,1.1612903225806452,1
4,DNK,2,0.5773502691896257,6,FRA,2004,1.5,1
10,RWA,2,0.5270462766947299,15,FRA,2004,1.5,3
25,LBY,2,0.3741657386773941,29,FRA,1999,1.16,1
7,ESP,2,0.4879500364742666,9,FRA,2004,1.2857142857142858,3
17,ZAF,2,0.24253562503633297,18,FRA,2004,1.0588235294117647,1
5,COD,2,0.4472135954999579,6,FRA,2004,1.2,3
4,RUS,2,0.5,5,FRA,2004,1.25,3
27,IND,2,0.19245008972987526,28,FRA,2004,1.037037037037037,1
2,MAR,2,0.0,4,FRA,2007,2.0,2
18,HTI,2,0.3233808333817773,20,FRA,2004,1.1111111111111112,2
20,MDG,2,0.41039134083406165,24,FRA,2004,1.2,1
85,AFR,2,0.10846522890932808,86,FRA,1999,1.011764705882353,1
32,HUN,2,0.1767766952966369,33,FRA,1999,1.03125,1
10,MOZ,2,0.4216370213557839,12,FRA,1999,1.2,1
113,ITA,2,0.2252263926348716,119,FRA,1999,1.0530973451327434,1
3,ALB,2,0.5773502691896258,4,FRA,1999,1.3333333333333333,2
8,DEU,2,0.5175491695067657,11,FRA,1999,1.375,4
32,GBR,2,0.24593468841898247,34,FRA,1999,1.0625,4
18,USA,2,0.32338083338177726,20,FRA,1999,1.1111111111111112,4
8,PAK,2,0.4629100498862757,10,FRA,1999,1.25,2
6,WST,2,0.408248290463863,7,FRA,2004,1.1666666666666667,4
15,EUR,2,0.2581988897471611,16,FRA,1999,1.0666666666666667,2
87,JOR,2,0.3342676027665394,98,FRA,1999,1.1264367816091954,1
121,LBN,2,0.0909090909090909,122,FRA,1999,1.0082644628099173,1
29,HRV,2,0.1856953381770519,30,FRA,1999,1.0344827586206897,1
25,RUS,2,0.19999999999999996,26,FRA,1999,1.04,3
17,RUS,2,0.24253562503633297,18,FRA,1999,1.0588235294117647,4
1,SAS,2,,2,FRA,1999,2.0,1
2,NER,2,0.7071067811865476,3,FRA,1999,1.5,1
53,TUR,2,0.23329531793437605,56,FRA,2002,1.0566037735849056,1
74,ESP,2,0.3126364937009626,82,FRA,2002,1.1081081081081081,1
32,TGO,2,0.33601075251612356,36,FRA,2002,1.125,1
20,CIV,2,0.22360679774997902,21,FRA,2002,1.05,3
237,DEU,2,0.18098082356870487,245,FRA,2002,1.0337552742616034,1
2,AGO,2,0.7071067811865476,3,FRA,1999,1.5,2
15,USA,2,0.35186577527449836,17,FRA,1999,1.1333333333333333,2
28,BRA,2,0.4409585518440985,35,FRA,1999,1.25,1
4,TGO,2,0.5,5,FRA,2002,1.25,2
355,USA,2,0.2414446850262581,377,FRA,2002,1.0619718309859154,1
137,AFR,2,0.1689764097447811,141,FRA,2002,1.0291970802919708,1
8,IND,2,0.3535533905932738,9,FRA,1999,1.125,1
21,CIV,2,0.2182178902359924,22,FRA,2002,1.0476190476190477,2
66,ITA,2,0.12309149097933275,67,FRA,2002,1.0151515151515151,1
1,SDN,2,,2,FRA,2002,2.0,2
11,AFR,2,0.30151134457776363,12,FRA,2002,1.0909090909090908,2
91,CHN,2,0.17953950048508055,94,FRA,2002,1.032967032967033,1
8,MRT,2,0.3535533905932738,9,FRA,1999,1.125,1
7,TGO,2,0.37796447300922725,8,FRA,1996,1.1428571428571428,1
20,COL,2,0.22360679774997896,21,FRA,2004,1.05,1
4,THA,2,0.5773502691896257,6,FRA,2011,1.5,1
1,PRT,2,,2,FRA,1999,2.0,2
2,GAB,2,0.7071067811865476,3,FRA,2008,1.5,3
44,AGO,2,0.15075567228888184,45,FRA,2008,1.0227272727272727,1
9,CAF,2,0.5270462766947299,13,FRA,1996,1.4444444444444444,3
12,COK,2,0.3892494720807615,14,FRA,1996,1.1666666666666667,1
6,VUT,2,0.5163977794943222,10,FRA,1996,1.6666666666666667,1
8,PHL,2,0.3535533905932738,9,FRA,2007,1.125,1
33,CZE,2,0.3916747259003201,39,FRA,2002,1.1818181818181819,1
160,ISR,2,0.19058004805587894,166,FRA,2002,1.0375,1
110,LBN,2,0.20925221322752402,115,FRA,2002,1.0454545454545454,1
50,IRQ,2,0.23989793748209523,53,FRA,2002,1.06,3
6,MYS,2,0.5163977794943222,10,FRA,2002,1.6666666666666667,1
209,IRQ,2,0.21395464900119232,219,FRA,2002,1.0478468899521531,1
26,IRQ,2,0.1961161351381841,27,FRA,2002,1.0384615384615385,2
99,SAU,2,0.1005037815259212,100,FRA,1998,1.0101010101010102,1
6,PAK,2,0.408248290463863,7,FRA,1998,1.1666666666666667,3
6,TUR,2,0.408248290463863,7,FRA,1996,1.1666666666666667,3
6,TUR,2,0.5163977794943222,8,FRA,1996,1.3333333333333333,1
9,SGP,2,0.4409585518440984,11,FRA,2009,1.2222222222222223,4
1,GIN,2,,2,FRA,2009,2.0,2
4,GIN,2,0.5773502691896257,6,FRA,1998,1.5,4
9,GNB,2,0.5270462766947299,13,FRA,1998,1.4444444444444444,4
42,SEN,2,0.1543033499620919,43,FRA,1998,1.0238095238095237,1
156,SYR,2,0.27727553161090057,169,FRA,1998,1.0833333333333333,1
12,EUR,2,0.2886751345948128,13,FRA,1998,1.0833333333333333,4
54,AUT,2,0.23121228232266414,57,FRA,1998,1.0555555555555556,1
112,RUS,2,0.13302731936060241,114,FRA,1990,1.0178571428571428,1
36,CUB,2,0.3187276291558383,40,FRA,2009,1.1111111111111112,1
15,CAF,2,0.4140393356054125,18,FRA,2008,1.2,1
27,GHA,2,0.3958473906635697,32,FRA,2013,1.1851851851851851,1
3,NER,2,0.5773502691896258,4,FRA,2000,1.3333333333333333,2
23,ISR,2,0.20851441405707477,24,FRA,1996,1.0434782608695652,4
15,ZMB,2,0.45773770821706344,19,FRA,1998,1.2666666666666666,1
53,AGO,2,0.31987842392976584,59,FRA,1998,1.1132075471698113,1
