Source,Target,Year,QuadClass,ECount,NSources,MaxSources,AvgSources,StdDevSources
GRC,ITA,2012,1,108,296,39,2.740740740740741,6.298450143688545
GRC,FRA,2015,2,30,84,38,2.8,6.784363360470645
GRC,NLD,2015,2,6,43,38,7.166666666666667,15.10518674716293
GRC,LVA,2015,1,124,317,37,2.556451612903226,4.756343508068499
GRC,MKD,2015,1,247,401,37,1.6234817813765183,4.554093934884982
GRC,WST,2016,3,3,43,36,14.333333333333334,18.929694486000912
GRC,MKD,2016,1,153,505,35,3.3006535947712417,7.498319958602887
GRC,BGR,2016,1,235,490,35,2.0851063829787235,5.621348909026228
GRC,BEL,2012,2,12,71,35,5.916666666666667,9.876126709792599
GRC,RUS,2014,1,473,970,34,2.050739957716702,4.139204419026555
GRC,USA,2016,3,47,95,34,2.021276595744681,4.8071023618687185
GRC,TUR,2014,1,428,570,34,1.3317757009345794,2.3091751877960154
GRC,EUR,2011,1,794,1567,34,1.973551637279597,3.23997037809363
GRC,AUT,2016,1,138,352,33,2.550724637681159,4.776879327908877
GRC,BRA,2016,4,124,350,33,2.8225806451612905,4.835586893356336
GRC,AFG,2012,1,53,256,32,4.830188679245283,8.692914552970944
GRC,BGR,2013,1,106,267,32,2.518867924528302,5.248548338215093
GRC,CYP,2015,1,494,706,32,1.4291497975708503,2.7116382939378294
GRC,TUR,2011,1,442,600,31,1.3574660633484164,2.126136010602423
GRC,SYR,2015,1,126,301,31,2.388888888888889,4.558898502440645
GRC,SYR,2015,4,30,105,31,3.5,6.361251232373967
GRC,ITA,2011,1,102,339,30,3.323529411764706,6.418046593269936
GRC,TUR,2016,4,101,242,29,2.396039603960396,4.266331463730384
GRC,DZA,2015,4,4,36,29,9.0,13.46600658448277
GRC,USA,2010,3,28,72,29,2.5714285714285716,5.49362304676014
GRC,BOL,2010,3,7,41,28,5.857142857142857,10.10657494618514
GRC,BEL,2013,1,58,143,27,2.4655172413793105,4.235255195365796
GRC,CHN,2010,1,97,179,27,1.8453608247422681,3.764804682255461
GRC,USA,2014,1,355,641,26,1.8056338028169014,2.7960771210127144
GRC,LTU,2015,3,17,79,26,4.647058823529412,8.030731414934976
GRC,ALB,2012,4,10,60,26,6.0,10.540925533894598
GRC,ALB,2012,1,42,144,26,3.4285714285714284,6.868602503306772
GRC,AUS,2017,1,29,61,25,2.103448275862069,4.647156024204535
GRC,AFG,2012,2,2,27,25,13.5,16.263455967290593
GRC,DEU,2013,1,215,401,24,1.8651162790697675,2.891405547102977
GRC,GBR,2014,1,121,236,23,1.9504132231404958,3.539894630421979
GRC,GBR,2014,2,25,54,23,2.16,4.393935214209089
GRC,ALB,2013,1,110,170,23,1.5454545454545454,2.9727705041580315
GRC,FRA,2016,4,38,91,23,2.3947368421052633,3.8802303754692304
GRC,FRA,2012,1,253,444,23,1.7549407114624507,2.101403843041667
GRC,EGY,2016,1,173,355,23,2.052023121387283,3.5029321537650278
GRC,CHE,2011,2,4,48,22,12.0,11.547005383792516
GRC,LUX,2011,1,159,378,22,2.3773584905660377,3.7981995156316555
GRC,ISR,2015,4,12,78,22,6.5,7.549834435270749
GRC,CAN,2016,3,18,98,22,5.444444444444445,8.318810875304536
GRC,USA,2016,2,47,163,22,3.4680851063829787,5.559367589267636
GRC,EUR,2017,1,229,380,21,1.6593886462882097,2.661809431414799
GRC,RUS,2013,1,312,538,21,1.7243589743589745,2.2036909055168015
GRC,BRA,2016,2,42,140,21,3.3333333333333335,5.159252482565841
GRC,DEU,2015,4,61,122,20,2.0,2.9495762407505244
GRC,DEU,2014,4,18,39,20,2.1666666666666665,4.4622600446278735
GRC,SYR,2012,1,23,87,20,3.782608695652174,6.331426104894468
GRC,USA,2014,4,57,118,19,2.0701754385964914,3.3851548240748746
GRC,CHN,2014,1,145,204,19,1.4068965517241379,1.6770367042136243
GRC,ITA,2013,4,40,101,19,2.525,3.782466296221459
GRC,VAT,2016,1,22,76,19,3.4545454545454546,5.439951616795281
