Source,Target,Year,QuadClass,ECount,NSources,MaxSources,AvgSources,StdDevSources
USA,TTO,1998,1,23,24,2,1.0434782608695652,0.20851441405707477
USA,JPN,1982,1,115,117,2,1.017391304347826,0.131296416731491
USA,ARM,2014,4,33,34,2,1.0303030303030303,0.17407765595569788
USA,AFR,1993,1,84,88,2,1.0476190476190477,0.21423789866216114
USA,UGA,1998,1,387,390,2,1.0077519379844961,0.0878166983136532
USA,THA,1998,2,18,19,2,1.0555555555555556,0.2357022603955159
USA,MEX,2001,2,40,43,2,1.075,0.26674678283691855
USA,BTN,2007,1,18,22,2,1.2222222222222223,0.4277926319464986
USA,TKM,2009,1,181,182,2,1.0055248618784531,0.07432941462471662
USA,YEM,2004,3,29,31,2,1.0689655172413792,0.2578807147775638
USA,UGA,2010,4,30,31,2,1.0333333333333334,0.18257418583505536
USA,JAM,2011,4,21,25,2,1.1904761904761905,0.4023739080814782
USA,LBR,2006,3,13,15,2,1.1538461538461537,0.3755338080994054
USA,HRV,1999,3,34,35,2,1.0294117647058822,0.17149858514250885
USA,BTN,2012,1,15,19,2,1.2666666666666666,0.45773770821706344
USA,CYP,1999,1,233,236,2,1.0128755364806867,0.1129802658721551
USA,AFR,1996,2,17,18,2,1.0588235294117647,0.242535625036333
USA,PRY,2006,1,36,40,2,1.1111111111111112,0.3187276291558383
USA,NGA,2008,1,60,62,2,1.0333333333333334,0.18102033471939252
USA,SAS,2014,3,7,9,2,1.2857142857142858,0.48795003647426666
USA,ETH,2005,1,109,112,2,1.0275229357798166,0.16435708619920833
USA,THA,2012,4,73,79,2,1.082191780821918,0.27655744116700276
USA,MMR,1996,1,65,67,2,1.0307692307692307,0.1740358053345965
USA,SWE,2014,3,15,16,2,1.0666666666666667,0.2581988897471611
USA,IRQ,1999,4,35,38,2,1.0857142857142856,0.2840286409986905
USA,BLR,2000,1,66,78,2,1.1818181818181819,0.3886501653787774
USA,POL,1999,1,62,64,2,1.032258064516129,0.17812704394997528
USA,MWI,2015,4,6,7,2,1.1666666666666667,0.408248290463863
USA,AUS,2005,1,186,190,2,1.021505376344086,0.14545322447948414
USA,AGO,2011,2,21,22,2,1.0476190476190477,0.21821789023599236
USA,PAK,2002,3,160,174,2,1.0875,0.2834535446059646
USA,UZB,2013,1,79,83,2,1.0506329113924051,0.2206478908203439
USA,POL,1997,1,227,237,2,1.0440528634361232,0.20566610286009274
USA,POL,2001,1,211,243,2,1.1516587677725119,0.35954282764485135
USA,HUN,2001,4,7,8,2,1.1428571428571428,0.3779644730092272
USA,CZE,2001,1,186,229,2,1.2311827956989247,0.4227269247299033
USA,IDN,1998,4,23,27,2,1.173913043478261,0.38755338788158983
USA,WST,1996,1,299,301,2,1.0066889632107023,0.08164874172595393
USA,VAT,2012,4,8,10,2,1.25,0.46291004988627577
USA,KEN,1987,1,48,49,2,1.0208333333333333,0.14433756729740643
USA,UGA,2003,2,26,28,2,1.0769230769230769,0.271746488194703
USA,DEU,1987,1,150,153,2,1.02,0.14046901303903672
USA,CYM,2016,4,2,3,2,1.5,0.7071067811865476
USA,ABW,2016,1,3,4,2,1.3333333333333333,0.5773502691896258
USA,MLT,2016,2,6,8,2,1.3333333333333333,0.5163977794943222
USA,MLT,2016,3,19,22,2,1.1578947368421053,0.3746343246326776
USA,ZMB,2017,4,10,12,2,1.2,0.42163702135578396
USA,KEN,2007,4,51,57,2,1.1176470588235294,0.32539568672798436
USA,GBR,2001,4,56,60,2,1.0714285714285714,0.259870097418821
USA,IND,2001,1,424,436,2,1.028301886792453,0.16602982840676994
USA,ALB,1999,4,45,52,2,1.1555555555555554,0.3665288997383894
USA,PAK,2002,2,138,155,2,1.1231884057971016,0.3298506308872397
USA,CZE,1997,3,17,18,2,1.0588235294117647,0.242535625036333
USA,UKR,2004,2,17,19,2,1.1176470588235294,0.33210558207753577
USA,IRQ,2001,4,115,120,2,1.0434782608695652,0.20482360180554884
USA,MDA,2002,1,81,92,2,1.1358024691358024,0.3447131568330793
USA,KAZ,2007,1,53,54,2,1.0188679245283019,0.13736056394868906
USA,JOR,1997,1,557,568,2,1.0197486535008977,0.13926041035114492
USA,COD,2009,2,27,29,2,1.0740740740740742,0.26688025634181195
USA,PRT,2007,1,127,140,2,1.1023622047244095,0.30432453618149946
USA,ETH,2007,3,30,32,2,1.0666666666666667,0.2537081317024624
USA,ARE,2008,4,11,12,2,1.0909090909090908,0.30151134457776363
USA,ZAF,2002,1,97,106,2,1.092783505154639,0.29163598267661095
USA,CHE,2000,1,282,299,2,1.0602836879432624,0.23843482293144738
USA,LAO,2009,3,12,13,2,1.0833333333333333,0.28867513459481287
USA,ITA,2002,3,23,26,2,1.1304347826086956,0.34435022157509093
USA,VNM,1994,1,142,148,2,1.0422535211267605,0.2018790957819924
USA,CHN,1986,2,10,11,2,1.1,0.316227766016838
USA,KEN,2010,4,63,68,2,1.0793650793650793,0.27247890131917835
USA,IRL,2005,1,95,98,2,1.0315789473684212,0.17580402404729137
USA,DOM,1998,1,13,19,2,1.4615384615384615,0.5188745216627708
USA,GRD,2010,4,14,16,2,1.1428571428571428,0.36313651960128146
USA,KWT,1998,2,22,23,2,1.0454545454545454,0.21320071635561041
USA,KOR,1999,3,54,59,2,1.0925925925925926,0.2925824198357195
USA,GMB,2017,4,16,19,2,1.1875,0.4031128874149275
USA,KOR,1995,1,109,110,2,1.0091743119266054,0.09578262852211514
USA,GTM,2009,2,33,35,2,1.0606060606060606,0.24230584229878002
USA,PGS,2012,2,33,36,2,1.0909090909090908,0.2919371040605712
USA,NOR,2016,4,37,38,2,1.027027027027027,0.1643989873053573
USA,HND,1999,1,17,20,2,1.1764705882352942,0.39295262399668784
USA,COD,2011,4,21,22,2,1.0476190476190477,0.21821789023599242
USA,PAN,2012,2,46,50,2,1.0869565217391304,0.28488492464476783
USA,LBR,2004,3,15,16,2,1.0666666666666667,0.2581988897471611
USA,UZB,1999,2,1,2,2,2.0,
USA,HUN,2005,2,3,4,2,1.3333333333333333,0.5773502691896258
USA,ETH,2005,3,10,11,2,1.1,0.31622776601683794
USA,HTI,1993,1,186,188,2,1.010752688172043,0.10341453250522968
USA,KHM,2000,1,33,36,2,1.0909090909090908,0.2919371040605711
USA,SAU,1997,1,260,267,2,1.0269230769230768,0.16217082443946662
USA,UKR,1993,1,161,162,2,1.0062111801242235,0.07881104062391006
USA,PSE,2002,3,413,429,2,1.0387409200968523,0.1932108943744545
USA,ETH,2006,1,113,119,2,1.0530973451327434,0.2252263926348716
USA,COG,2012,2,5,7,2,1.4,0.5477225575051661
USA,GBR,1982,1,423,428,2,1.011820330969267,0.1082048516353391
USA,CHN,2003,3,142,151,2,1.0633802816901408,0.24450815393137126
USA,AGO,2001,3,8,9,2,1.125,0.3535533905932738
USA,MCO,2004,1,40,44,2,1.1,0.3038218101251
USA,WST,1995,3,44,45,2,1.0227272727272727,0.15075567228888181
USA,AFR,2000,1,303,321,2,1.0594059405940595,0.2367739377137748
USA,ISR,1987,4,17,18,2,1.0588235294117647,0.242535625036333
USA,CHN,2006,2,83,87,2,1.0481927710843373,0.2154753371565183
USA,GNQ,2003,1,7,8,2,1.1428571428571428,0.3779644730092272
USA,BHR,2009,1,51,56,2,1.0980392156862746,0.3003266195850321
USA,BGD,1998,1,70,71,2,1.0142857142857142,0.11952286093343939
USA,DOM,1998,2,11,12,2,1.0909090909090908,0.30151134457776363
USA,UGA,2004,4,5,6,2,1.2,0.4472135954999579
USA,CUB,1996,3,78,79,2,1.0128205128205128,0.11322770341445959
USA,AZE,2004,3,5,6,2,1.2,0.447213595499958
USA,VAT,2015,2,5,6,2,1.2,0.4472135954999579
USA,HUN,2004,1,88,93,2,1.0568181818181819,0.23282150162655668
USA,TMP,1996,1,14,16,2,1.1428571428571428,0.36313651960128146
USA,SVK,1999,1,195,203,2,1.041025641025641,0.19886008747532818
USA,RUS,1983,1,459,460,2,1.0021786492374727,0.04667600280093363
USA,LTU,2008,3,5,6,2,1.2,0.447213595499958
USA,CHN,1997,3,173,188,2,1.0867052023121386,0.282219421946721
USA,LTU,2003,3,3,4,2,1.3333333333333333,0.5773502691896258
USA,PRK,2000,2,36,37,2,1.0277777777777777,0.16666666666666669
USA,CYP,1996,1,196,207,2,1.0561224489795917,0.23074742614587504
USA,SAS,1998,1,71,72,2,1.0140845070422535,0.11867816581938534
USA,MAR,2009,3,22,28,2,1.2727272727272727,0.4558423058385518
USA,TJK,1997,1,41,46,2,1.1219512195121952,0.33129457822453956
USA,IDN,1998,2,40,41,2,1.025,0.15811388300841897
USA,UKR,1997,1,215,217,2,1.0093023255813953,0.09622295344805905
USA,DZA,2017,4,20,21,2,1.05,0.22360679774997896
USA,BHS,1999,1,6,8,2,1.3333333333333333,0.5163977794943222
USA,BHS,2016,3,34,37,2,1.088235294117647,0.2879022412812366
USA,HRV,2016,1,61,62,2,1.0163934426229508,0.12803687993289598
USA,SRB,2001,3,11,12,2,1.0909090909090908,0.30151134457776363
USA,BFA,2016,3,11,14,2,1.2727272727272727,0.46709936649691375
USA,URY,2016,3,23,24,2,1.0434782608695652,0.20851441405707485
USA,TZA,2010,3,15,18,2,1.2,0.4140393356054125
USA,LKA,2017,4,17,18,2,1.0588235294117647,0.24253562503633297
USA,SGP,2006,1,74,83,2,1.1216216216216217,0.32907935932170057
USA,NRU,2016,1,12,16,2,1.3333333333333333,0.4923659639173309
USA,CZE,2017,2,21,24,2,1.1428571428571428,0.3585685828003181
USA,RWA,2008,3,4,5,2,1.25,0.5
USA,BGD,2014,3,45,48,2,1.0666666666666667,0.25226248955475644
USA,HTI,1994,1,638,655,2,1.0266457680250785,0.1611722264151599
USA,ESP,2001,4,6,8,2,1.3333333333333333,0.5163977794943222
USA,TMP,2010,1,17,18,2,1.0588235294117647,0.24253562503633305
USA,CAN,1997,1,167,172,2,1.029940119760479,0.1709346983252723
USA,HTI,1998,4,5,8,2,1.6,0.5477225575051661
USA,TUN,2004,3,5,7,2,1.4,0.5477225575051662
USA,ISR,2003,2,102,115,2,1.1274509803921569,0.33512428985750137
USA,MRT,2004,1,20,22,2,1.1,0.30779350562554625
USA,THA,2003,4,31,33,2,1.064516129032258,0.24973103811470745
USA,HTI,1995,4,24,26,2,1.0833333333333333,0.28232985128663995
USA,FJI,2001,1,2,3,2,1.5,0.7071067811865476
USA,AGO,2013,2,22,23,2,1.0454545454545454,0.21320071635561053
USA,TJK,2002,2,12,16,2,1.3333333333333333,0.49236596391733095
USA,SAU,2001,2,48,50,2,1.0416666666666667,0.20194093652345887
USA,SLV,2010,2,19,21,2,1.105263157894737,0.3153017676423058
USA,NLD,2002,1,38,45,2,1.1842105263157894,0.39285945206319167
USA,HND,1996,1,15,19,2,1.2666666666666666,0.45773770821706344
USA,SEA,2004,4,29,30,2,1.0344827586206897,0.1856953381770519
USA,AZE,2013,2,28,30,2,1.0714285714285714,0.26226526415648105
USA,DOM,2005,1,33,39,2,1.1818181818181819,0.39167472590032015
USA,SEN,2013,2,21,24,2,1.1428571428571428,0.35856858280031806
USA,AGO,2009,4,20,23,2,1.15,0.36634754853252327
USA,ARE,2004,1,37,39,2,1.054054054054054,0.2292434351351256
USA,BEL,2009,4,19,20,2,1.0526315789473684,0.2294157338705618
USA,TKM,2003,3,6,9,2,1.5,0.5477225575051662
USA,SWE,2009,2,20,25,2,1.25,0.44426165831931913
USA,GHA,2013,4,6,7,2,1.1666666666666667,0.408248290463863
USA,CZE,2005,1,39,41,2,1.0512820512820513,0.22345586503095896
USA,SVK,2001,2,4,6,2,1.5,0.5773502691896257
USA,HUN,2015,2,14,15,2,1.0714285714285714,0.2672612419124244
USA,MYS,1997,3,9,10,2,1.1111111111111112,0.3333333333333333
USA,EGY,2004,2,20,22,2,1.1,0.3077935056255462
USA,POL,2004,1,205,218,2,1.0634146341463415,0.24430383040283637
USA,SEA,2006,3,5,6,2,1.2,0.4472135954999579
USA,TKM,2010,1,62,63,2,1.0161290322580645,0.1270001270001905
USA,HRV,2000,4,1,2,2,2.0,
USA,COG,2008,1,26,29,2,1.1153846153846154,0.32581259360842113
USA,LBR,2002,4,8,9,2,1.125,0.3535533905932738
USA,KAZ,2003,3,6,8,2,1.3333333333333333,0.5163977794943222
USA,NOR,1999,3,11,12,2,1.0909090909090908,0.30151134457776363
USA,EUR,1999,2,37,43,2,1.162162162162162,0.37368387661182223
USA,LVA,2003,1,34,36,2,1.0588235294117647,0.23883257361061283
USA,TKM,1999,1,43,48,2,1.1162790697674418,0.3243530062242882
USA,TJK,2004,1,89,98,2,1.101123595505618,0.30320049697971085
USA,SDN,2002,2,17,18,2,1.0588235294117647,0.242535625036333
USA,BDI,2003,3,2,4,2,2.0,0.0
USA,IRQ,1995,1,214,216,2,1.0093457943925233,0.09644644847553686
USA,CUB,2002,4,30,31,2,1.0333333333333334,0.1825741858350554
USA,KOR,1997,1,432,445,2,1.0300925925925926,0.17104019348454447
USA,UKR,1999,4,8,9,2,1.125,0.3535533905932738
USA,IRQ,2001,2,72,77,2,1.0694444444444444,0.255992346325338
USA,LBN,1997,3,16,17,2,1.0625,0.25
USA,KOR,2003,4,49,51,2,1.0408163265306123,0.19991494790174602
USA,VNM,1996,1,183,190,2,1.0382513661202186,0.19232870839346705
USA,FJI,2000,1,33,54,2,1.6363636363636365,0.4885042104591971
USA,OMN,2001,1,49,50,2,1.0204081632653061,0.14285714285714285
USA,NPL,2009,2,41,44,2,1.0731707317073171,0.26365165488187486
USA,KEN,2000,4,46,47,2,1.0217391304347827,0.1474419561548971
USA,SLV,1984,4,28,29,2,1.0357142857142858,0.18898223650461365
USA,SRB,2003,2,8,10,2,1.25,0.4629100498862757
USA,LKA,2002,1,162,163,2,1.0061728395061729,0.0785674201318386
USA,MDV,2009,1,95,103,2,1.0842105263157895,0.27917652063748477
USA,BGR,2012,3,29,32,2,1.103448275862069,0.3099340466946034
USA,PSE,1999,4,15,18,2,1.2,0.4140393356054125
USA,PHL,2004,3,44,45,2,1.0227272727272727,0.15075567228888181
USA,ALB,2015,4,5,6,2,1.2,0.4472135954999579
USA,AFG,1998,4,35,37,2,1.0571428571428572,0.23550410797680277
USA,OMN,2013,3,12,13,2,1.0833333333333333,0.28867513459481287
USA,HRV,2003,1,135,164,2,1.2148148148148148,0.4122234067739436
USA,HTI,2009,2,45,46,2,1.0222222222222221,0.14907119849998596
USA,NER,2003,1,22,23,2,1.0454545454545454,0.21320071635561044
USA,GTM,1996,1,44,46,2,1.0454545454545454,0.21070705494148542
USA,NIC,1995,3,2,4,2,2.0,0.0
USA,IDN,2004,2,15,16,2,1.0666666666666667,0.2581988897471611
USA,JOR,2003,3,54,57,2,1.0555555555555556,0.23121228232266408
USA,HUN,1993,1,33,35,2,1.0606060606060606,0.24230584229878002
USA,ARM,2014,2,69,71,2,1.0289855072463767,0.1689948217753173
USA,BOL,2016,2,28,29,2,1.0357142857142858,0.18898223650461365
USA,AZE,1999,4,7,9,2,1.2857142857142858,0.4879500364742666
USA,TZA,2012,3,13,14,2,1.0769230769230769,0.2773500981126145
USA,ISR,2005,3,106,110,2,1.0377358490566038,0.19146195951337383
USA,AFR,2005,2,60,61,2,1.0166666666666666,0.12909944487358063
USA,ZMB,2001,1,14,17,2,1.2142857142857142,0.42581531362632
USA,NLD,2016,3,60,62,2,1.0333333333333334,0.18102033471939247
USA,BFA,2015,4,2,3,2,1.5,0.7071067811865476
USA,ALB,2008,3,13,14,2,1.0769230769230769,0.27735009811261463
USA,ARG,2007,3,8,9,2,1.125,0.3535533905932738
USA,AFR,2000,4,31,37,2,1.1935483870967742,0.40160966445124946
USA,GMB,2015,2,20,23,2,1.15,0.3663475485325232
USA,ALB,2012,3,16,20,2,1.25,0.4472135954999579
USA,ECU,2005,1,18,19,2,1.0555555555555556,0.23570226039551587
USA,CPV,1996,1,8,12,2,1.5,0.5345224838248488
USA,BHR,2002,2,3,4,2,1.3333333333333333,0.5773502691896258
USA,MCO,2002,1,1,2,2,2.0,
USA,HRV,2003,4,7,10,2,1.4285714285714286,0.5345224838248489
USA,NGA,2001,4,11,12,2,1.0909090909090908,0.30151134457776363
USA,FJI,2014,2,5,7,2,1.4,0.5477225575051661
USA,OMN,2000,1,20,21,2,1.05,0.22360679774997905
USA,CHL,2000,1,66,71,2,1.0757575757575757,0.2666375275454884
USA,URY,2016,2,3,4,2,1.3333333333333333,0.5773502691896258
USA,MMR,1997,4,17,18,2,1.0588235294117647,0.24253562503633297
USA,FIN,2001,1,15,16,2,1.0666666666666667,0.2581988897471611
USA,LTU,2016,4,10,12,2,1.2,0.4216370213557839
USA,KOR,1997,4,16,17,2,1.0625,0.25
USA,IND,2003,4,10,11,2,1.1,0.316227766016838
USA,ISL,2015,4,4,6,2,1.5,0.5773502691896257
USA,BHR,2015,4,33,35,2,1.0606060606060606,0.24230584229878008
USA,CHL,2017,4,24,26,2,1.0833333333333333,0.28232985128664
USA,BTN,2002,1,2,4,2,2.0,0.0
USA,ECU,2000,2,7,9,2,1.2857142857142858,0.48795003647426666
USA,MEX,1995,2,17,21,2,1.2352941176470589,0.43723731609760313
USA,LUX,2009,3,4,5,2,1.25,0.5
USA,THA,2000,2,7,8,2,1.1428571428571428,0.3779644730092272
USA,TZA,2002,2,8,9,2,1.125,0.3535533905932738
USA,HRV,1999,2,12,13,2,1.0833333333333333,0.2886751345948129
USA,ZWE,2002,2,29,32,2,1.103448275862069,0.30993404669460345
USA,AZE,1999,2,16,18,2,1.125,0.3415650255319866
USA,LBY,1999,3,15,18,2,1.2,0.41403933560541245
USA,VAT,2001,1,16,17,2,1.0625,0.24999999999999997
USA,MEX,1997,4,15,16,2,1.0666666666666667,0.2581988897471611
USA,TJK,2002,3,3,4,2,1.3333333333333333,0.5773502691896258
USA,BEL,2009,3,35,42,2,1.2,0.4058397249567138
USA,SYC,2008,1,7,8,2,1.1428571428571428,0.3779644730092273
USA,EUR,2000,3,37,41,2,1.1081081081081081,0.3148000938676783
USA,FRA,1995,2,13,14,2,1.0769230769230769,0.2773500981126145
USA,COD,1996,1,58,62,2,1.0689655172413792,0.255608593705383
USA,THA,2005,3,2,3,2,1.5,0.7071067811865476
USA,MDG,2004,2,2,3,2,1.5,0.7071067811865476
USA,CZE,2003,3,12,14,2,1.1666666666666667,0.3892494720807615
USA,PRY,2008,3,2,3,2,1.5,0.7071067811865476
USA,MEX,2005,4,30,34,2,1.1333333333333333,0.3457459036417604
USA,LBN,2001,3,54,57,2,1.0555555555555556,0.23121228232266414
USA,BGR,2009,3,9,11,2,1.2222222222222223,0.4409585518440984
USA,COD,2014,2,40,45,2,1.125,0.3349320635285418
USA,HKG,2006,3,1,2,2,2.0,
USA,COG,2010,4,7,8,2,1.1428571428571428,0.3779644730092272
USA,SWE,2014,4,13,19,2,1.4615384615384615,0.5188745216627708
USA,COD,2010,4,10,11,2,1.1,0.316227766016838
USA,PHL,1999,4,17,18,2,1.0588235294117647,0.24253562503633297
USA,UKR,2010,3,28,31,2,1.1071428571428572,0.314970394174356
USA,AFR,2002,4,15,16,2,1.0666666666666667,0.2581988897471611
USA,KEN,1994,1,13,16,2,1.2307692307692308,0.4385290096535146
USA,BDI,1995,4,5,6,2,1.2,0.4472135954999579
USA,IRL,2006,3,7,9,2,1.2857142857142858,0.4879500364742666
USA,NZL,2001,4,2,3,2,1.5,0.7071067811865476
USA,NLD,2003,4,8,10,2,1.25,0.4629100498862757
USA,MWI,2002,1,14,15,2,1.0714285714285714,0.26726124191242445
USA,PER,2010,4,24,28,2,1.1666666666666667,0.3806934938134405
USA,BOL,2001,3,2,4,2,2.0,0.0
USA,ZMB,2015,4,9,10,2,1.1111111111111112,0.3333333333333333
USA,ARM,2004,2,4,6,2,1.5,0.5773502691896257
USA,SYR,1996,1,719,734,2,1.0208623087621698,0.14302280516563678
USA,PER,2012,3,30,33,2,1.1,0.30512857662936466
USA,ISR,2004,4,74,83,2,1.1216216216216217,0.3290793593217005
USA,GAB,1997,1,39,44,2,1.1282051282051282,0.33868842842937047
USA,BHS,2009,1,92,96,2,1.0434782608695652,0.20504855915155568
USA,CHE,1994,1,173,179,2,1.0346820809248556,0.1835044438098711
USA,CHN,2004,3,129,135,2,1.0465116279069768,0.21141137018112452
USA,AFR,2006,2,53,56,2,1.0566037735849056,0.23329531793437605
USA,BGD,2007,3,27,28,2,1.037037037037037,0.19245008972987526
USA,TZA,2001,1,29,32,2,1.103448275862069,0.30993404669460345
USA,GBR,2004,4,104,110,2,1.0576923076923077,0.23428979967449726
USA,MEX,1996,1,202,203,2,1.004950495049505,0.07035975447302918
USA,ARM,2007,3,66,67,2,1.0151515151515151,0.12309149097933274
USA,UGA,1999,1,130,143,2,1.1,0.30116054591962177
USA,ARG,2001,1,197,207,2,1.0507614213197969,0.22006939752855637
USA,BEL,1994,1,140,146,2,1.042857142857143,0.20326219277908208
USA,MEX,2002,1,379,398,2,1.050131926121372,0.21850558698615424
USA,VNM,2003,1,206,223,2,1.0825242718446602,0.27583211028910387
USA,DEU,2001,1,523,550,2,1.0516252390057361,0.2214810758235998
USA,PAN,2000,1,89,96,2,1.0786516853932584,0.27071954210969273
USA,RWA,2002,1,56,59,2,1.0535714285714286,0.22720778292870297
USA,URY,2012,1,35,37,2,1.0571428571428572,0.23550410797680274
USA,ERI,2000,1,89,99,2,1.1123595505617978,0.3175975958515821
USA,BHR,1998,1,64,67,2,1.046875,0.21304202581158668
USA,MUS,2000,1,27,29,2,1.0740740740740742,0.26688025634181195
USA,COD,1999,1,67,79,2,1.1791044776119404,0.38633370464312794
USA,GBR,2002,2,41,42,2,1.024390243902439,0.15617376188860604
USA,ESP,2004,1,367,384,2,1.0463215258855585,0.21046743488576106
USA,HND,2017,2,16,17,2,1.0625,0.25
USA,ITA,2001,4,32,40,2,1.25,0.43994134506405974
USA,LKA,2006,1,81,91,2,1.123456790123457,0.3310104246614718
USA,RWA,2006,1,159,161,2,1.0125786163522013,0.11179894836849429
USA,PER,1999,1,23,24,2,1.0434782608695652,0.20851441405707477
USA,ZWE,2007,2,19,23,2,1.2105263157894737,0.41885390829169544
USA,COL,1997,1,141,147,2,1.0425531914893618,0.20256711147285464
USA,DZA,2003,1,74,106,2,1.4324324324324325,0.49879529062274325
USA,ESP,2002,1,280,287,2,1.025,0.15640449351408628
USA,JAM,1999,1,3,6,2,2.0,0.0
USA,SAF,2011,1,5,7,2,1.4,0.5477225575051661
USA,PNG,2004,1,3,4,2,1.3333333333333333,0.5773502691896258
USA,TUR,2006,4,19,23,2,1.2105263157894737,0.41885390829169544
USA,LSO,2015,1,25,28,2,1.12,0.33166247903553997
USA,CHN,2004,4,19,24,2,1.263157894736842,0.45241392835886407
USA,SYR,2002,3,80,86,2,1.075,0.2650531353464094
USA,CIV,2015,4,2,3,2,1.5,0.7071067811865476
USA,BRA,1998,2,17,18,2,1.0588235294117647,0.242535625036333
USA,SYR,1999,2,11,12,2,1.0909090909090908,0.30151134457776363
USA,SGP,2005,1,45,46,2,1.0222222222222221,0.149071198499986
USA,COD,2005,3,2,4,2,2.0,0.0
USA,EST,2000,1,38,41,2,1.0789473684210527,0.2732763127330939
USA,DEU,2007,2,46,49,2,1.065217391304348,0.249637418228338
USA,PER,1998,1,33,41,2,1.2424242424242424,0.43519413988924455
USA,MWI,2015,2,35,37,2,1.0571428571428572,0.2355041079768028
USA,CIV,2004,1,17,19,2,1.1176470588235294,0.3321055820775357
USA,LBY,2001,3,20,21,2,1.05,0.22360679774997896
USA,LBN,1983,1,627,628,2,1.0015948963317385,0.03993615319154361
USA,NIC,1998,1,47,52,2,1.1063829787234043,0.31166052833390556
USA,RUS,2000,2,180,192,2,1.0666666666666667,0.2501396258137336
USA,HND,1983,1,121,122,2,1.0082644628099173,0.09090909090909093
USA,MHL,2016,1,15,16,2,1.0666666666666667,0.2581988897471611
USA,NOR,2004,1,36,44,2,1.2222222222222223,0.42163702135578396
USA,SLV,1999,1,26,27,2,1.0384615384615385,0.19611613513818404
USA,KWT,2016,3,32,35,2,1.09375,0.296144581080299
USA,TON,2016,1,16,17,2,1.0625,0.25
USA,GBR,2004,2,49,51,2,1.0408163265306123,0.19991494790174602
USA,QAT,2011,4,14,15,2,1.0714285714285714,0.2672612419124244
USA,CHN,1983,1,206,208,2,1.0097087378640777,0.09829230980692095
USA,POL,2003,1,307,358,2,1.1661237785016287,0.37279936996959695
USA,NLD,2003,3,8,11,2,1.375,0.5175491695067657
USA,WST,1995,1,204,206,2,1.0098039215686274,0.09877057450722067
USA,MEA,2006,1,27,31,2,1.1481481481481481,0.3620139928982456
USA,NLD,1999,3,3,4,2,1.3333333333333333,0.5773502691896258
USA,GUY,2014,2,21,23,2,1.0952380952380953,0.3007926037591193
USA,FRA,1994,1,279,286,2,1.025089605734767,0.1566783439174722
USA,DZA,2003,2,8,10,2,1.25,0.4629100498862757
USA,THA,2003,3,52,60,2,1.1538461538461537,0.3643213074786544
USA,URY,2002,1,55,56,2,1.018181818181818,0.13483997249264842
USA,MDA,2009,3,4,5,2,1.25,0.5
USA,SGP,1994,3,11,12,2,1.0909090909090908,0.30151134457776363
USA,MAR,2000,1,59,64,2,1.0847457627118644,0.2808936228404366
USA,ECU,2003,3,10,11,2,1.1,0.31622776601683794
USA,SAU,2001,1,600,616,2,1.0266666666666666,0.16124170376780772
USA,MDA,2004,1,13,16,2,1.2307692307692308,0.43852900965351455
USA,TUR,2004,1,791,830,2,1.0493046776232617,0.21664039378333505
USA,IRN,2001,1,513,545,2,1.0623781676413255,0.2420771871168722
USA,BLR,2002,4,7,8,2,1.1428571428571428,0.3779644730092272
USA,GBR,1998,3,81,85,2,1.0493827160493827,0.21801574300387316
USA,MOZ,2015,1,40,41,2,1.025,0.15811388300841894
USA,UGA,2005,1,124,129,2,1.0403225806451613,0.19751272670272738
USA,KHM,1995,1,95,96,2,1.0105263157894737,0.10259783520851544
USA,TMP,2000,1,29,31,2,1.0689655172413792,0.2578807147775638
USA,COG,2011,4,7,8,2,1.1428571428571428,0.3779644730092272
USA,GTM,1995,2,7,8,2,1.1428571428571428,0.3779644730092272
USA,QAT,1997,4,5,7,2,1.4,0.5477225575051661
USA,COG,1997,1,31,34,2,1.096774193548387,0.30053715351876426
USA,GRC,2008,1,216,218,2,1.0092592592592593,0.09600100487559057
USA,ZMB,2017,1,88,92,2,1.0454545454545454,0.20949259494173822
USA,COD,2005,1,4,6,2,1.5,0.5773502691896257
USA,QAT,2004,1,49,50,2,1.0204081632653061,0.14285714285714285
USA,SAU,1999,3,20,27,2,1.35,0.4893604849295929
USA,PSE,2001,3,292,312,2,1.0684931506849316,0.2530238907692408
USA,ZWE,1997,1,19,20,2,1.0526315789473684,0.22941573387056183
USA,BHS,2015,3,17,18,2,1.0588235294117647,0.242535625036333
USA,PAK,1999,2,56,58,2,1.0357142857142858,0.18725633517970777
USA,ITA,1984,4,20,21,2,1.05,0.22360679774997896
USA,ESP,2003,2,8,10,2,1.25,0.4629100498862757
USA,MYS,1997,1,83,85,2,1.0240963855421688,0.15428067663158054
USA,BGR,2003,3,11,13,2,1.1818181818181819,0.40451991747794525
USA,PSE,1993,1,328,332,2,1.0121951219512195,0.1099237922310545
USA,SEN,2015,3,20,25,2,1.25,0.4442616583193192
USA,UKR,2001,2,23,28,2,1.2173913043478262,0.42174116783664983
USA,ESP,1987,4,19,22,2,1.1578947368421053,0.3746343246326776
USA,ZWE,2005,1,61,67,2,1.098360655737705,0.3002730997379377
USA,SYR,1995,2,11,13,2,1.1818181818181819,0.40451991747794525
USA,SDN,2000,2,7,8,2,1.1428571428571428,0.3779644730092272
USA,CZE,2000,1,156,173,2,1.108974358974359,0.3126106090437163
USA,TUR,2002,3,27,28,2,1.037037037037037,0.19245008972987526
USA,FIN,1997,1,192,198,2,1.03125,0.17444751982408602
