ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
985,BGD,6,0.5412401138872561,1170,IND,2007,1.1878172588832487,1
32,NLD,3,0.47092907485988494,38,IND,2012,1.1875,2
32,MMR,3,0.5350610456580118,38,IND,2008,1.1875,2
16,IRQ,3,0.5439056290693574,19,IND,2009,1.1875,4
32,ZAF,3,0.47092907485988494,38,IND,2009,1.1875,4
48,KWT,4,0.5707870639217619,57,IND,2007,1.1875,1
16,QAT,2,0.40311288741492746,19,IND,2008,1.1875,2
632,ARE,7,0.6589242955806573,750,IND,2012,1.1867088607594938,1
210,CAN,5,0.5859484719296265,249,IND,2013,1.1857142857142857,4
54,IRN,4,0.6165660861937711,64,IND,2010,1.1851851851851851,3
54,AFG,6,0.8703517847458823,64,IND,2007,1.1851851851851851,4
27,KAZ,2,0.3958473906635696,32,IND,2012,1.1851851851851851,1
310,MDV,11,0.8015344403236524,367,IND,2014,1.1838709677419355,1
49,DEU,5,0.7548032135308266,58,IND,2008,1.183673469387755,2
49,SWE,3,0.48620423468243174,58,IND,2012,1.183673469387755,1
1804,GBR,8,0.6433532070816391,2135,IND,2008,1.1834811529933482,1
60,SEA,4,0.5672313570575753,71,IND,2014,1.1833333333333333,4
60,MEX,5,0.7246662976417858,71,IND,2013,1.1833333333333333,1
131,NZL,3,0.49305213825653604,155,IND,2014,1.183206106870229,1
71,EUR,3,0.45700450622753563,84,IND,2012,1.1830985915492958,2
274,TUR,6,0.5509761979687103,324,IND,2013,1.1824817518248176,1
269,LKA,4,0.47345329263548797,318,IND,2011,1.1821561338289963,3
11,BGR,2,0.4045199174779453,13,IND,2012,1.1818181818181819,1
11,WST,3,0.6030226891555273,13,IND,2010,1.1818181818181819,3
11,CMR,2,0.4045199174779453,13,IND,2012,1.1818181818181819,1
11,MEX,2,0.40451991747794525,13,IND,2013,1.1818181818181819,4
11,NOR,2,0.4045199174779453,13,IND,2011,1.1818181818181819,4
33,MNG,3,0.5276448530110863,39,IND,2014,1.1818181818181819,1
11,CHN,2,0.40451991747794525,13,IND,2004,1.1818181818181819,4
11,AFR,3,0.6030226891555273,13,IND,2004,1.1818181818181819,4
11,EGY,2,0.4045199174779453,13,IND,2012,1.1818181818181819,2
33,NPL,5,0.7269175268963397,39,IND,2007,1.1818181818181819,2
22,IDN,3,0.5010810823432184,26,IND,2010,1.1818181818181819,3
33,ISR,2,0.39167472590032026,39,IND,2011,1.1818181818181819,3
11,BEL,2,0.4045199174779453,13,IND,2003,1.1818181818181819,4
66,JPN,7,0.7826796359861503,78,IND,2010,1.1818181818181819,3
11,GMB,2,0.4045199174779453,13,IND,2001,1.1818181818181819,3
22,USA,2,0.3947710169758614,26,IND,1996,1.1818181818181819,2
11,ARE,2,0.4045199174779453,13,IND,2003,1.1818181818181819,2
11,ARE,2,0.4045199174779453,13,IND,2000,1.1818181818181819,1
44,NOR,4,0.5816067269023052,52,IND,2012,1.1818181818181819,2
11,AUS,3,0.6030226891555273,13,IND,2003,1.1818181818181819,3
11,IRQ,2,0.4045199174779453,13,IND,2006,1.1818181818181819,2
11,MUS,2,0.4045199174779453,13,IND,2000,1.1818181818181819,1
22,ESP,3,0.5010810823432184,26,IND,2011,1.1818181818181819,2
266,NPL,4,0.5260688880374768,314,IND,2008,1.1804511278195489,4
111,KWT,3,0.4709409960763893,131,IND,2009,1.1801801801801801,1
267,THA,9,0.7836937470473432,315,IND,2008,1.1797752808988764,1
852,IRN,4,0.5147925185139052,1005,IND,2008,1.1795774647887325,1
39,SAS,2,0.3887764119844716,46,IND,2008,1.1794871794871795,3
28,CAN,3,0.5479640045336465,33,IND,2005,1.1785714285714286,1
28,CAN,2,0.3900210277874798,33,IND,2007,1.1785714285714286,2
336,ISR,4,0.44816612819892887,396,IND,2003,1.1785714285714286,1
56,FRA,3,0.47125144252078643,66,IND,2008,1.1785714285714286,3
56,IDN,3,0.5754727023663513,66,IND,2006,1.1785714285714286,1
73,USA,3,0.5359950702878779,86,IND,2004,1.178082191780822,2
90,CHL,3,0.41265862534746317,106,IND,2012,1.1777777777777778,1
338,CAN,5,0.5319163954131364,398,IND,2008,1.1775147928994083,4
2336,PAK,5,0.508591054017901,2749,IND,2007,1.1767979452054795,1
170,AFG,2,0.3823462474982373,200,IND,2003,1.1764705882352942,1
51,SYR,7,0.8878261621047485,60,IND,2013,1.1764705882352942,4
17,PER,2,0.39295262399668784,20,IND,1997,1.1764705882352942,1
472,GBR,7,0.629097457871953,555,IND,2013,1.1758474576271187,4
256,SGP,5,0.629627477008367,301,IND,2008,1.17578125,1
74,AUS,4,0.532713603903433,87,IND,2012,1.1756756756756757,2
370,IRN,8,0.7887781382868342,435,IND,2009,1.1756756756756757,1
131,QAT,5,0.6502179046647995,154,IND,2010,1.1755725190839694,1
97,TTO,3,0.4789378282188295,114,IND,2012,1.175257731958763,1
63,SYR,2,0.3826765896260494,74,IND,2003,1.1746031746031746,1
23,SYR,5,0.8340576562282991,27,IND,2014,1.173913043478261,2
46,BTN,2,0.38322304651683264,54,IND,2000,1.173913043478261,1
52,KOR,3,0.5133952284872583,61,IND,2014,1.1730769230769231,3
81,FSM,3,0.41201102706087017,95,IND,2014,1.1728395061728396,1
29,PRK,2,0.3844258722192448,34,IND,2009,1.1724137931034482,1
29,THA,3,0.46820062223377973,34,IND,2012,1.1724137931034482,2
116,SEA,4,0.4805044825192991,136,IND,2008,1.1724137931034482,1
41,GRC,2,0.3809487514345102,48,IND,2007,1.170731707317073,1
335,SAS,4,0.44888915632104,392,IND,2008,1.1701492537313434,1
1446,LKA,5,0.5548322538772609,1690,IND,2011,1.1687413554633472,1
482,GBR,4,0.5226431441656992,563,IND,2008,1.1680497925311204,4
411,SAU,5,0.5704428284005001,480,IND,2008,1.167883211678832,1
24,JPN,2,0.38069349381344053,28,IND,2006,1.1666666666666667,4
12,AZE,2,0.3892494720807615,14,IND,1994,1.1666666666666667,1
6,ECU,2,0.408248290463863,7,IND,2012,1.1666666666666667,2
12,LTU,2,0.3892494720807615,14,IND,2009,1.1666666666666667,1
246,ITA,4,0.49555850440943605,287,IND,2011,1.1666666666666667,1
24,NLD,2,0.38069349381344053,28,IND,2011,1.1666666666666667,4
6,CRB,2,0.408248290463863,7,IND,2011,1.1666666666666667,4
18,PRT,2,0.3834824944236852,21,IND,2011,1.1666666666666667,4
6,CUB,2,0.408248290463863,7,IND,2013,1.1666666666666667,2
6,TCD,2,0.4082482904638631,7,IND,2007,1.1666666666666667,1
6,FIN,2,0.408248290463863,7,IND,2009,1.1666666666666667,3
12,THA,2,0.3892494720807615,14,IND,1999,1.1666666666666667,1
54,CHE,5,0.6065678266293777,63,IND,2012,1.1666666666666667,4
144,BTN,4,0.5154941956358632,168,IND,2008,1.1666666666666667,1
6,MEX,2,0.408248290463863,7,IND,2010,1.1666666666666667,3
6,JOR,2,0.408248290463863,7,IND,2003,1.1666666666666667,4
6,ITA,2,0.408248290463863,7,IND,1997,1.1666666666666667,4
6,BHR,2,0.408248290463863,7,IND,2006,1.1666666666666667,4
6,SEA,2,0.408248290463863,7,IND,2006,1.1666666666666667,3
12,VNM,2,0.3892494720807615,14,IND,2007,1.1666666666666667,2
12,NPL,2,0.3892494720807615,14,IND,2002,1.1666666666666667,3
24,SOM,3,0.5646597025732799,28,IND,2014,1.1666666666666667,1
84,NPL,6,0.7417552178534718,98,IND,2010,1.1666666666666667,2
6,IDN,2,0.408248290463863,7,IND,2002,1.1666666666666667,3
18,MEA,2,0.3834824944236852,21,IND,2008,1.1666666666666667,1
18,IRQ,2,0.3834824944236852,21,IND,2012,1.1666666666666667,2
6,MEX,2,0.408248290463863,7,IND,2014,1.1666666666666667,4
12,FJI,2,0.3892494720807615,14,IND,2012,1.1666666666666667,4
18,TUR,2,0.3834824944236852,21,IND,2013,1.1666666666666667,4
6,LBY,2,0.408248290463863,7,IND,2012,1.1666666666666667,3
6,SWE,2,0.408248290463863,7,IND,2010,1.1666666666666667,4
12,BTN,3,0.5773502691896256,14,IND,2013,1.1666666666666667,3
102,BEL,4,0.528088901406552,119,IND,2009,1.1666666666666667,1
12,ZAF,2,0.38924947208076144,14,IND,2012,1.1666666666666667,3
6,TJK,2,0.408248290463863,7,IND,2012,1.1666666666666667,4
6,FJI,2,0.40824829046386296,7,IND,2010,1.1666666666666667,4
6,MDV,2,0.40824829046386296,7,IND,2001,1.1666666666666667,1
6,CUB,2,0.408248290463863,7,IND,2013,1.1666666666666667,3
6,KEN,2,0.408248290463863,7,IND,2002,1.1666666666666667,4
24,ISR,3,0.4815434123430768,28,IND,2010,1.1666666666666667,3
90,EGY,4,0.6042917667202182,105,IND,2010,1.1666666666666667,1
12,CAS,2,0.38924947208076144,14,IND,2009,1.1666666666666667,1
855,NPL,22,0.9904386984974518,996,IND,2012,1.1649122807017545,1
85,BRA,4,0.5741880151576663,99,IND,2004,1.1647058823529413,1
79,AUS,3,0.4649339557960796,92,IND,2012,1.1645569620253164,3
183,AFR,4,0.5086178600330377,213,IND,2007,1.1639344262295082,1
61,MEX,3,0.45388426824659683,71,IND,2014,1.1639344262295082,1
55,UZB,3,0.4200368750847674,64,IND,2009,1.1636363636363636,1
746,PAK,3,0.44276170719617036,868,IND,2003,1.1635388739946382,3
49,CHN,2,0.3734377890799553,57,IND,2000,1.163265306122449,4
92,KWT,3,0.4978453335232196,107,IND,2014,1.1630434782608696,1
221,CHN,8,0.6880002200261769,257,IND,2008,1.16289592760181,2
86,JPN,5,0.610890673116462,100,IND,2010,1.1627906976744187,2
43,KOR,3,0.48453377483827215,50,IND,2013,1.1627906976744187,3
111,FRA,4,0.514172601733566,129,IND,2008,1.162162162162162,4
37,CUB,3,0.5007501879687624,43,IND,2008,1.162162162162162,1
68,JPN,4,0.47662664501235463,79,IND,2008,1.161764705882353,3
68,FRA,4,0.5887070101590094,79,IND,2011,1.161764705882353,4
31,SOM,2,0.37387825055298307,36,IND,2011,1.1612903225806452,3
56,IRN,3,0.4167748777233324,65,IND,2007,1.1607142857142858,3
56,SGP,2,0.37059096364814714,65,IND,2003,1.1607142857142858,1
81,CHL,4,0.641420106549849,94,IND,2009,1.1604938271604939,1
25,EUR,3,0.47258156262526085,29,IND,2008,1.16,4
984,USA,8,0.6084770803625923,1141,IND,2008,1.1595528455284554,3
126,PSE,5,0.5714920599651186,146,IND,2014,1.1587301587301588,1
19,EUR,2,0.3746343246326776,22,IND,1999,1.1578947368421053,1
38,CHE,4,0.5465526254661878,44,IND,2014,1.1578947368421053,4
190,LKA,4,0.4557867661117738,220,IND,2012,1.1578947368421053,2
38,KAZ,3,0.5465526254661878,44,IND,2010,1.1578947368421053,1
19,DNK,3,0.501459857121279,22,IND,2012,1.1578947368421053,4
19,MDV,2,0.3746343246326776,22,IND,2011,1.1578947368421053,4
165,GBR,6,0.5838425609649294,191,IND,2010,1.1575757575757575,2
273,EUR,5,0.5223923553171245,316,IND,2009,1.1575091575091576,1
51,AFR,3,0.4635751943151334,59,IND,2013,1.1568627450980393,2
402,GBR,7,0.5450453907558013,465,IND,2012,1.1567164179104477,4
32,CUB,3,0.447889315243931,37,IND,2012,1.15625,1
480,USA,7,0.703823808968538,555,IND,2007,1.15625,2
45,RUS,2,0.3665288997383895,52,IND,2008,1.1555555555555554,3
1412,CHN,8,0.6134757006081804,1631,IND,2007,1.155099150141643,1
71,AFR,4,0.4970739331023293,82,IND,2011,1.1549295774647887,2
214,AFG,3,0.41060595867783267,247,IND,1999,1.1542056074766356,1
13,SOM,2,0.3755338080994054,15,IND,2008,1.1538461538461537,2
52,FSM,2,0.36432130747865443,60,IND,2007,1.1538461538461537,1
143,NPL,3,0.4163505481941651,165,IND,2008,1.1538461538461537,2
13,TZA,2,0.37553380809940534,15,IND,1997,1.1538461538461537,1
13,LBN,2,0.3755338080994054,15,IND,2006,1.1538461538461537,4
130,PAK,3,0.4568435428672611,150,IND,2006,1.1538461538461537,2
13,CUB,2,0.37553380809940534,15,IND,2006,1.1538461538461537,3
39,NGA,2,0.36551776819519566,45,IND,2007,1.1538461538461537,4
78,IRN,5,0.536388187521209,90,IND,2011,1.1538461538461537,2
26,CZE,2,0.36794648440311994,30,IND,2008,1.1538461538461537,1
26,ZWE,3,0.543492976389406,30,IND,2014,1.1538461538461537,1
26,IDN,3,0.543492976389406,30,IND,2011,1.1538461538461537,4
659,ARE,9,0.7011936041442003,760,IND,2014,1.1532625189681336,1
72,SOM,6,0.8334506959609603,83,IND,2011,1.1527777777777777,2
131,MUS,3,0.42013335690080567,151,IND,2008,1.1526717557251909,1
92,NGA,5,0.6100762447161318,106,IND,2013,1.1521739130434783,4
33,MUS,2,0.36410954062720957,38,IND,2009,1.1515151515151516,1
132,TJK,3,0.4702581471484772,152,IND,2009,1.1515151515151516,1
33,IRN,3,0.5075192189225523,38,IND,2006,1.1515151515151516,3
66,SYR,5,0.7069419352159695,76,IND,2011,1.1515151515151516,1
53,IRQ,3,0.5333575224316216,61,IND,2006,1.150943396226415,1
285,BGD,4,0.49116232042592345,328,IND,2011,1.1508771929824562,2
73,NOR,2,0.36021725222088513,84,IND,2000,1.1506849315068493,1
133,IRN,6,0.6215357397449964,153,IND,2013,1.150375939849624,3
200,AFG,5,0.655475583989236,230,IND,2014,1.15,4
40,GBR,2,0.3616202853397895,46,IND,2001,1.15,2
20,QAT,2,0.36634754853252327,23,IND,2013,1.15,4
20,ARE,2,0.3663475485325232,23,IND,2003,1.15,4
40,BTN,2,0.36162028533978946,46,IND,2004,1.15,1
20,IRL,2,0.36634754853252327,23,IND,2014,1.15,2
87,BHR,4,0.5177935215711194,100,IND,2011,1.1494252873563218,1
67,MYS,5,0.5574218614430672,77,IND,2014,1.1492537313432836,3
316,FRA,2,0.3563906082121982,363,IND,2003,1.1487341772151898,1
101,JPN,4,0.47720307236775805,116,IND,2011,1.1485148514851484,3
27,ITA,2,0.3620139928982457,31,IND,1999,1.1481481481481481,1
27,BGR,2,0.3620139928982457,31,IND,2009,1.1481481481481481,1
27,BGD,3,0.45604518194714877,31,IND,2006,1.1481481481481481,2
27,OMN,5,0.769800358919501,31,IND,2014,1.1481481481481481,4
81,SAS,3,0.4216370213557839,93,IND,2014,1.1481481481481481,3
68,SGP,3,0.4656789580929502,78,IND,2014,1.1470588235294117,4
34,KAZ,2,0.359490627953571,39,IND,2003,1.1470588235294117,1
348,CHE,4,0.47267057232218496,399,IND,2012,1.146551724137931,1
48,ZAF,6,0.7434703941317061,55,IND,2014,1.1458333333333333,4
48,TTO,2,0.3566739576374165,55,IND,2011,1.1458333333333333,1
48,EUR,2,0.3566739576374165,55,IND,2007,1.1458333333333333,2
55,LBY,3,0.44796584766408326,63,IND,2011,1.1454545454545455,2
117,FRA,5,0.6055057342613702,134,IND,2012,1.1452991452991452,2
124,RUS,4,0.47186790881286594,142,IND,2013,1.1451612903225807,2
248,CHN,4,0.4533911519131644,284,IND,2011,1.1451612903225807,4
69,IRN,3,0.4296155024738974,79,IND,2000,1.144927536231884,1
76,JPN,4,0.6045151747402444,87,IND,2013,1.144736842105263,3
76,MEX,3,0.3900067475799549,87,IND,2007,1.144736842105263,1
83,AFG,7,0.7347229462978766,95,IND,2012,1.144578313253012,3
21,KOR,2,0.35856858280031806,24,IND,2010,1.1428571428571428,3
7,CAN,2,0.3779644730092272,8,IND,2004,1.1428571428571428,2
21,SOM,3,0.47809144373375756,24,IND,2012,1.1428571428571428,2
14,DZA,2,0.3631365196012815,16,IND,2000,1.1428571428571428,1
7,LIE,2,0.3779644730092273,8,IND,2013,1.1428571428571428,1
7,PHL,2,0.3779644730092272,8,IND,1996,1.1428571428571428,1
7,DNK,2,0.3779644730092272,8,IND,2012,1.1428571428571428,2
14,BTN,2,0.36313651960128146,16,IND,2008,1.1428571428571428,4
70,JPN,3,0.3914193527801722,80,IND,2012,1.1428571428571428,4
7,VEN,2,0.3779644730092272,8,IND,2004,1.1428571428571428,1
7,MOZ,2,0.3779644730092272,8,IND,2007,1.1428571428571428,1
14,MYS,2,0.36313651960128146,16,IND,2007,1.1428571428571428,4
14,SYR,2,0.36313651960128146,16,IND,2012,1.1428571428571428,2
42,SWE,4,0.6466208061135635,48,IND,2007,1.1428571428571428,1
42,CUB,2,0.3541688016605732,48,IND,2007,1.1428571428571428,1
14,IRQ,2,0.3631365196012814,16,IND,1998,1.1428571428571428,1
28,NGA,2,0.3563483225498992,32,IND,2013,1.1428571428571428,3
7,QAT,2,0.37796447300922725,8,IND,2011,1.1428571428571428,3
7,NGA,2,0.3779644730092272,8,IND,2008,1.1428571428571428,2
28,KOR,3,0.4483951394230329,32,IND,2012,1.1428571428571428,4
14,COL,2,0.36313651960128146,16,IND,2001,1.1428571428571428,1
7,LKA,2,0.3779644730092272,8,IND,1997,1.1428571428571428,2
35,ARE,3,0.42996970774675736,40,IND,1999,1.1428571428571428,1
14,ESP,2,0.36313651960128146,16,IND,2014,1.1428571428571428,4
28,IDN,2,0.35634832254989923,32,IND,2002,1.1428571428571428,1
7,AFG,2,0.3779644730092272,8,IND,2003,1.1428571428571428,3
56,CAN,3,0.44430012086718745,64,IND,2011,1.1428571428571428,3
21,YEM,2,0.35856858280031806,24,IND,2011,1.1428571428571428,4
21,NPL,2,0.3585685828003181,24,IND,2003,1.1428571428571428,2
7,MDV,2,0.3779644730092272,8,IND,2002,1.1428571428571428,4
28,ASA,2,0.35634832254989923,32,IND,2009,1.1428571428571428,2
14,QAT,2,0.3631365196012814,16,IND,2009,1.1428571428571428,4
63,ETH,3,0.43467239636983923,72,IND,2007,1.1428571428571428,1
322,PAK,6,0.527819742395867,368,IND,2007,1.1428571428571428,4
7,SAS,2,0.3779644730092273,8,IND,1998,1.1428571428571428,4
42,DEU,2,0.3541688016605732,48,IND,2004,1.1428571428571428,1
7,IRQ,2,0.3779644730092272,8,IND,2010,1.1428571428571428,2
7,SWE,2,0.37796447300922725,8,IND,2012,1.1428571428571428,4
7,VNM,2,0.3779644730092272,8,IND,2009,1.1428571428571428,4
14,MEA,2,0.3631365196012814,16,IND,2010,1.1428571428571428,1
7,NZL,2,0.37796447300922725,8,IND,2013,1.1428571428571428,3
14,IRQ,3,0.5345224838248488,16,IND,2004,1.1428571428571428,4
7,KGZ,2,0.37796447300922725,8,IND,2002,1.1428571428571428,1
85,MDV,2,0.35027000389735363,97,IND,2008,1.1411764705882352,1
199,KOR,4,0.41475501779429247,227,IND,2007,1.1407035175879396,1
100,SAS,3,0.47183287573701627,114,IND,2009,1.14,3
193,LKA,4,0.46335954995970463,220,IND,2008,1.1398963730569949,3
93,MMR,7,0.7311604512164858,106,IND,2011,1.1397849462365592,4
1018,CHN,5,0.4524515699906026,1160,IND,2006,1.1394891944990178,1
36,UZB,6,0.8333333333333333,41,IND,2010,1.1388888888888888,1
144,DEU,6,0.6100683340277319,164,IND,2014,1.1388888888888888,4
36,FRA,3,0.4871361075732194,41,IND,2007,1.1388888888888888,2
36,MUS,2,0.35073618720610084,41,IND,2010,1.1388888888888888,1
36,JPN,2,0.3507361872061009,41,IND,2009,1.1388888888888888,3
101,TUR,2,0.3472665538256465,115,IND,2012,1.1386138613861385,1
166,GBR,4,0.45269062960660605,189,IND,2007,1.1385542168674698,2
65,KAZ,2,0.3480716106691928,74,IND,2002,1.1384615384615384,1
65,AFR,3,0.39038935199854785,74,IND,2013,1.1384615384615384,4
29,MYS,2,0.3509312031717982,33,IND,2007,1.1379310344827587,3
218,KOR,3,0.43926813679657567,248,IND,2011,1.1376146788990826,1
80,FRA,4,0.5452615212742217,91,IND,2013,1.1375,3
51,ISR,3,0.49069778247460033,58,IND,2013,1.1372549019607843,4
51,DEU,4,0.5298908507659765,58,IND,2014,1.1372549019607843,3
95,FRA,3,0.4280218307165989,108,IND,1999,1.1368421052631579,1
44,RUS,4,0.5099434118587054,50,IND,2011,1.1363636363636365,2
22,BGD,2,0.3512500866571045,25,IND,2000,1.1363636363636365,2
110,BGD,3,0.39439357065476044,125,IND,2008,1.1363636363636365,2
44,AFR,3,0.462093773374107,50,IND,2014,1.1363636363636365,2
22,UGA,2,0.35125008665710444,25,IND,2011,1.1363636363636365,1
147,SEA,3,0.41610483041500207,167,IND,2007,1.1360544217687074,1
147,NLD,3,0.363383185471946,167,IND,2014,1.1360544217687074,1
530,PAK,3,0.3484203291360192,602,IND,2003,1.1358490566037736,4
81,NGA,2,0.3447131568330794,92,IND,2011,1.1358024691358024,4
59,CHN,2,0.3452948324729955,67,IND,2003,1.1355932203389831,4
244,USA,6,0.5538376596759338,277,IND,2006,1.1352459016393444,3
37,EGY,2,0.34658349660669097,42,IND,2001,1.135135135135135,1
1988,PAK,6,0.49040682728496204,2256,IND,2006,1.1348088531187124,1
52,EUR,2,0.3446422500840349,59,IND,2000,1.1346153846153846,1
104,SAU,5,0.6083192236147631,118,IND,2013,1.1346153846153846,3
67,IRN,6,0.648904026803509,76,IND,2008,1.1343283582089552,3
67,SAS,2,0.34357842332065347,76,IND,1998,1.1343283582089552,1
15,CHE,3,0.5163977794943222,17,IND,2008,1.1333333333333333,4
15,SVK,2,0.3518657752744984,17,IND,2012,1.1333333333333333,1
30,LKA,2,0.34574590364176044,34,IND,2000,1.1333333333333333,2
45,SYR,3,0.40451991747794525,51,IND,2014,1.1333333333333333,4
15,ARM,2,0.35186577527449847,17,IND,2014,1.1333333333333333,1
15,AFG,3,0.5163977794943222,17,IND,2000,1.1333333333333333,2
15,MMR,2,0.35186577527449836,17,IND,1999,1.1333333333333333,1
15,NMR,3,0.5163977794943222,17,IND,2007,1.1333333333333333,1
15,AZE,2,0.3518657752744984,17,IND,2013,1.1333333333333333,1
15,PSE,2,0.35186577527449836,17,IND,2008,1.1333333333333333,3
15,CHN,2,0.3518657752744984,17,IND,1998,1.1333333333333333,2
15,NLD,2,0.35186577527449836,17,IND,2005,1.1333333333333333,1
15,IRL,2,0.35186577527449836,17,IND,2007,1.1333333333333333,1
15,RWA,2,0.35186577527449836,17,IND,2011,1.1333333333333333,1
423,IRN,4,0.4031460650944359,479,IND,2007,1.132387706855792,1
257,BGD,4,0.4307603448649507,291,IND,2011,1.132295719844358,4
53,ARE,2,0.34181280577895956,60,IND,2008,1.1320754716981132,4
38,IDN,2,0.3425699874501045,43,IND,2003,1.131578947368421,1
38,THA,2,0.3425699874501044,43,IND,2010,1.131578947368421,2
198,ZAF,3,0.41900206913375554,224,IND,2008,1.1313131313131313,1
107,ARE,8,0.7534087586020972,121,IND,2014,1.1308411214953271,4
92,IRN,3,0.4500889119573878,104,IND,2014,1.1304347826086956,2
23,MDV,2,0.34435022157509093,26,IND,2011,1.1304347826086956,3
23,ASA,2,0.34435022157509093,26,IND,2014,1.1304347826086956,2
69,AFR,2,0.33924845477392557,78,IND,2009,1.1304347826086956,4
23,BRN,2,0.344350221575091,26,IND,2008,1.1304347826086956,1
23,AFG,2,0.34435022157509093,26,IND,1999,1.1304347826086956,4
93,PSE,3,0.36789076981262253,105,IND,2012,1.1290322580645162,1
155,TUR,7,0.5778338122134044,175,IND,2008,1.1290322580645162,1
31,BGR,2,0.34077710054823895,35,IND,2014,1.1290322580645162,1
225,AFG,5,0.5948522558999053,254,IND,2007,1.1288888888888888,1
101,NZL,2,0.3365521159236312,114,IND,2011,1.1287128712871286,1
109,NPL,2,0.33612490599402733,123,IND,2003,1.128440366972477,1
522,ARE,6,0.49643717797244846,589,IND,2011,1.128352490421456,1
78,SGP,4,0.43719811429395616,88,IND,2014,1.1282051282051282,2
47,USA,3,0.3965624725495312,53,IND,1999,1.127659574468085,2
55,EUR,3,0.43267237860231755,62,IND,2013,1.1272727272727272,3
110,NZL,3,0.40882671480177635,124,IND,2013,1.1272727272727272,1
270,ISR,7,0.6149274400890062,304,IND,2013,1.125925925925926,1
183,BGD,3,0.4067378237131825,206,IND,2010,1.1256830601092895,2
8,NGA,2,0.3535533905932738,9,IND,2009,1.125,2
16,NZL,3,0.5,18,IND,2014,1.125,2
8,FSM,2,0.3535533905932738,9,IND,2008,1.125,2
32,USA,4,0.5535807194106618,36,IND,2005,1.125,4
8,EUR,2,0.3535533905932738,9,IND,2006,1.125,4
8,LKA,2,0.3535533905932738,9,IND,1996,1.125,3
8,PAN,2,0.3535533905932738,9,IND,2010,1.125,1
24,ZWE,2,0.3378319623460881,27,IND,2004,1.125,1
8,IRN,2,0.3535533905932738,9,IND,2007,1.125,4
16,CRB,2,0.3415650255319866,18,IND,2011,1.125,1
8,CAN,2,0.35355339059327373,9,IND,2002,1.125,3
8,ARG,2,0.3535533905932738,9,IND,2011,1.125,3
56,EGY,2,0.3337119062359573,63,IND,2006,1.125,1
16,BGD,2,0.34156502553198664,18,IND,2000,1.125,3
16,NOR,2,0.3415650255319866,18,IND,2011,1.125,2
8,MUS,2,0.35355339059327373,9,IND,2011,1.125,2
8,CHL,2,0.35355339059327373,9,IND,2014,1.125,2
112,JOR,5,0.504484394708602,126,IND,2013,1.125,1
8,BTN,2,0.3535533905932738,9,IND,2008,1.125,2
8,AGO,2,0.3535533905932738,9,IND,2012,1.125,4
24,KOR,2,0.3378319623460881,27,IND,2003,1.125,1
8,CAS,2,0.3535533905932738,9,IND,2013,1.125,1
16,SDN,2,0.3415650255319866,18,IND,1997,1.125,1
48,SEA,6,0.7329625110148482,54,IND,2011,1.125,4
8,PRT,2,0.3535533905932738,9,IND,2009,1.125,4
8,UZB,2,0.3535533905932738,9,IND,2009,1.125,4
8,EUR,2,0.3535533905932738,9,IND,2003,1.125,3
8,AFG,2,0.3535533905932738,9,IND,1996,1.125,4
153,CHE,5,0.5170801301782071,172,IND,2008,1.1241830065359477,1
412,FRA,4,0.4319561492226937,463,IND,2007,1.1237864077669903,1
73,SAS,5,0.5256003308242462,82,IND,2008,1.1232876712328768,4
756,USA,4,0.39794093177025314,849,IND,1999,1.123015873015873,1
49,NPL,3,0.48445214165180495,55,IND,2006,1.1224489795918366,4
49,CHE,3,0.38905082472305225,55,IND,2009,1.1224489795918366,3
41,IRN,2,0.3312945782245396,46,IND,2010,1.1219512195121952,2
41,EGY,3,0.4579913728019072,46,IND,2011,1.1219512195121952,4
33,SAS,2,0.33143398263980844,37,IND,2008,1.121212121212121,2
363,EUR,4,0.4480364362978311,407,IND,2012,1.121212121212121,1
33,IDN,2,0.33143398263980844,37,IND,2012,1.121212121212121,2
99,KOR,6,0.5582905262390826,111,IND,2008,1.121212121212121,1
33,AUS,2,0.33143398263980844,37,IND,1999,1.121212121212121,1
33,ESP,5,0.6963106238227913,37,IND,2011,1.121212121212121,3
50,USA,3,0.43518703462079483,56,IND,2004,1.12,4
318,JPN,2,0.3248834758197813,356,IND,2000,1.119496855345912,1
846,CHN,3,0.3280606098897631,947,IND,2003,1.1193853427895981,1
42,JPN,4,0.5500501508124753,47,IND,2010,1.119047619047619,4
42,JPN,3,0.4527628438808454,47,IND,2007,1.119047619047619,3
59,UZB,2,0.3261449731971787,66,IND,2003,1.11864406779661,1
253,GBR,4,0.43844371119342307,283,IND,2012,1.1185770750988142,2
220,BGD,4,0.4629036445555358,246,IND,2008,1.1181818181818182,3
17,ZAF,3,0.485071250072666,19,IND,2009,1.1176470588235294,3
85,DEU,3,0.42008402520840293,95,IND,2008,1.1176470588235294,4
17,SYR,2,0.3321055820775357,19,IND,2001,1.1176470588235294,1
34,YEM,2,0.3270349700838643,38,IND,2009,1.1176470588235294,1
17,QAT,2,0.3321055820775357,19,IND,2011,1.1176470588235294,2
34,TJK,2,0.32703497008386434,38,IND,2006,1.1176470588235294,1
34,AUS,3,0.4776651472212257,38,IND,2003,1.1176470588235294,1
17,QAT,2,0.3321055820775357,19,IND,2012,1.1176470588235294,2
17,NOR,2,0.3321055820775357,19,IND,2002,1.1176470588235294,1
