ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
6,CRI,14,5.253570214625479,30,IRQ,2012,5.0,1
2,MCO,9,5.656854249492381,10,IRQ,2009,5.0,2
25,THA,25,8.97997772825746,121,IRQ,2012,4.84,1
5,PRY,10,3.5637059362410923,24,IRQ,2014,4.8,1
8,PLW,11,4.920801328471382,38,IRQ,2009,4.75,4
16,GRC,14,3.9953097501945956,75,IRQ,2009,4.6875,2
6,FSM,13,5.715476066494082,28,IRQ,2010,4.666666666666667,2
63,SOM,46,9.956613509912167,293,IRQ,2013,4.650793650793651,4
12,BHR,22,7.6924796018086665,55,IRQ,2010,4.583333333333333,2
31,VAT,68,12.521379566028624,142,IRQ,2012,4.580645161290323,1
32,VAT,27,7.4484789527579,146,IRQ,2010,4.5625,3
98,IDN,47,10.178984178903605,445,IRQ,2010,4.540816326530612,1
4,SGP,8,4.041451884327381,18,IRQ,2013,4.5,3
36,NGA,93,15.376208172946209,161,IRQ,2011,4.472222222222222,4
26,SYC,47,12.090428509298649,116,IRQ,2011,4.461538461538462,1
11,URY,9,3.2946237197205774,48,IRQ,2010,4.363636363636363,1
28,YEM,37,9.58090031226976,122,IRQ,2011,4.357142857142857,2
6,EST,11,5.163977794943222,26,IRQ,2012,4.333333333333333,1
22,CAF,20,6.454133881152773,95,IRQ,2014,4.318181818181818,3
45,WST,22,6.30800357410402,192,IRQ,2014,4.266666666666667,3
36,PRK,28,8.29840298271252,152,IRQ,2012,4.222222222222222,3
74,BEL,70,12.267202822445093,310,IRQ,2011,4.1891891891891895,1
36,ECU,24,5.960717971029893,148,IRQ,2013,4.111111111111111,1
67,PRK,37,7.520302687404038,273,IRQ,2014,4.074626865671642,1
24,ITA,35,9.555330859059092,96,IRQ,2011,4.0,3
1,PNG,4,,4,IRQ,2006,4.0,1
68,DNK,35,6.3080143290990875,272,IRQ,2010,4.0,4
4,ALB,4,0.0,16,IRQ,2012,4.0,4
1,VAT,4,,4,IRQ,2011,4.0,4
22,POL,36,8.780266145913435,87,IRQ,2012,3.9545454545454546,2
13,TUN,31,8.281118467750783,51,IRQ,2009,3.923076923076923,4
80,VNM,53,10.51821054954487,311,IRQ,2010,3.8875,4
116,AUT,51,9.646712935750063,448,IRQ,2012,3.8620689655172415,1
286,BHR,103,13.016847326340645,1099,IRQ,2010,3.8426573426573425,1
30,MDV,37,8.9676942538138,115,IRQ,2010,3.8333333333333335,4
60,ITA,61,10.418041717152938,228,IRQ,2010,3.8,4
244,PHL,94,12.941559439908815,921,IRQ,2010,3.7745901639344264,1
20,NER,19,5.874790029842499,75,IRQ,2014,3.75,1
4,MNG,5,1.8929694486000914,15,IRQ,2013,3.75,3
7,CYM,7,2.4976179127511156,26,IRQ,2009,3.7142857142857144,1
20,MLI,19,5.592287922713414,74,IRQ,2014,3.7,1
49,CAN,58,11.433146405722873,181,IRQ,2011,3.693877551020408,3
95,MEA,56,9.08852814183872,350,IRQ,2011,3.6842105263157894,3
150,WST,66,9.062931853476593,538,IRQ,2011,3.5866666666666664,1
43,ITA,25,6.317898076249934,154,IRQ,2010,3.5813953488372094,3
149,NOR,37,6.7765306519192565,533,IRQ,2012,3.577181208053691,1
286,VNM,36,5.357599912734195,1017,IRQ,2014,3.555944055944056,4
74,IDN,42,8.04131317087157,262,IRQ,2014,3.5405405405405403,4
19,COL,13,4.776893703055616,67,IRQ,2013,3.526315789473684,1
4,PRK,6,2.886751345948129,14,IRQ,2010,3.5,4
67,MYS,49,8.590566281487792,232,IRQ,2012,3.462686567164179,2
272,VNM,62,8.668000845556204,939,IRQ,2012,3.452205882352941,1
5,ASA,5,2.1908902300206643,17,IRQ,2014,3.4,1
10,ARG,13,4.575295983139597,34,IRQ,2011,3.4,3
245,OMN,76,8.68486606853,830,IRQ,2011,3.3877551020408165,1
126,ALB,27,5.59451545485426,421,IRQ,2014,3.3412698412698414,1
15,SAS,14,4.700557211144025,50,IRQ,2014,3.3333333333333335,4
3,BMU,6,2.5166114784235836,10,IRQ,2009,3.3333333333333335,2
27,VNM,62,11.727679290399342,90,IRQ,2012,3.3333333333333335,2
19,BEL,7,2.286497359595807,63,IRQ,2011,3.3157894736842106,3
16,NOR,19,5.325645500782042,53,IRQ,2013,3.3125,2
23,SEA,49,9.979227436888797,76,IRQ,2012,3.3043478260869565,1
37,ARE,22,6.6033024770643065,122,IRQ,2011,3.2972972972972974,3
17,NOR,19,5.157091063312158,56,IRQ,2013,3.2941176470588234,3
339,JOR,72,8.822320673196344,1115,IRQ,2012,3.2890855457227137,2
7,MDV,8,3.2513733362117265,23,IRQ,2014,3.2857142857142856,4
36,ITA,34,7.497089382310258,118,IRQ,2011,3.2777777777777777,2
62,SWE,58,9.680416863464586,203,IRQ,2012,3.274193548387097,4
11,ZAF,23,6.604406242667226,36,IRQ,2010,3.272727272727273,2
15,CHE,23,5.548058433447903,49,IRQ,2011,3.2666666666666666,3
23,SRB,11,3.804511571857189,75,IRQ,2013,3.260869565217391,4
641,AFG,118,11.696758004503323,2081,IRQ,2011,3.2464898595943836,3
22,SOM,17,4.648930426727649,71,IRQ,2011,3.227272727272727,4
39,ESP,30,6.436652804465702,125,IRQ,2011,3.2051282051282053,3
31,POL,36,7.769252880591585,99,IRQ,2011,3.193548387096774,4
52,PSE,45,6.79110855121971,166,IRQ,2012,3.1923076923076925,2
26,CHE,14,4.157106982209919,83,IRQ,2011,3.1923076923076925,4
61,AUS,19,5.2159381638360856,193,IRQ,2012,3.1639344262295084,3
260,NLD,68,8.5363519737242,819,IRQ,2011,3.15,1
18,NOR,36,8.238281437639264,56,IRQ,2012,3.111111111111111,3
60,THA,19,4.671224569965659,186,IRQ,2013,3.1,1
51,ESP,36,6.524583977421962,158,IRQ,2011,3.0980392156862746,2
41,PHL,42,8.814206935535326,127,IRQ,2011,3.097560975609756,3
96,MEX,36,5.638361324095206,297,IRQ,2011,3.09375,1
62,ESP,39,6.609229480888206,191,IRQ,2011,3.0806451612903225,4
35,PRK,17,5.121711898682825,107,IRQ,2010,3.057142857142857,1
181,CHN,15,3.8105456075065756,551,IRQ,2012,3.044198895027624,3
330,BHR,51,7.30734255574778,1000,IRQ,2012,3.0303030303030303,1
264,DEU,102,8.623061173816067,796,IRQ,2014,3.015151515151515,3
71,CHE,41,6.953915562465466,214,IRQ,2011,3.0140845070422535,2
613,AFG,90,8.447443786642449,1847,IRQ,2013,3.0130505709624797,3
6,VCT,3,0.0,18,IRQ,2013,3.0,1
3,MCO,3,0.0,9,IRQ,2000,3.0,2
20,MCO,10,3.178877656956105,60,IRQ,2007,3.0,3
2,VAT,3,0.0,6,IRQ,2000,3.0,2
3,SYC,3,0.0,9,IRQ,2009,3.0,2
1,MEX,3,,3,IRQ,2000,3.0,3
40,CHE,13,3.9418855308673715,120,IRQ,2009,3.0,2
1,NMR,3,,3,IRQ,2005,3.0,1
3,TCD,4,1.7320508075688772,9,IRQ,2006,3.0,3
1,GAB,3,,3,IRQ,1998,3.0,2
3,MRT,3,0.0,9,IRQ,2010,3.0,4
1,DOM,3,,3,IRQ,2005,3.0,4
7,NMR,8,3.4156502553198664,21,IRQ,2013,3.0,2
1,DOM,3,,3,IRQ,2012,3.0,2
800,AFG,100,9.446399659163847,2377,IRQ,2012,2.97125,2
5736,USA,113,7.3151922765965205,17031,IRQ,2012,2.969142259414226,2
152,SWE,37,6.5406336438359745,450,IRQ,2010,2.960526315789474,4
12544,USA,129,7.687630923979828,36795,IRQ,2011,2.9332748724489797,2
55,CHE,45,6.866058617777811,161,IRQ,2012,2.9272727272727272,2
664,KWT,114,8.916567164625187,1940,IRQ,2010,2.9216867469879517,4
24,PNG,10,3.133502924796807,70,IRQ,2013,2.9166666666666665,1
114,CAN,68,7.167479906054504,332,IRQ,2011,2.912280701754386,2
2138,SYR,78,6.756270303052072,6183,IRQ,2012,2.891955098222638,2
27,CZE,14,3.9935845989183636,78,IRQ,2009,2.888888888888889,3
8,SEN,10,2.900123150094542,23,IRQ,2012,2.875,1
16,LTU,7,2.3909551787239063,46,IRQ,2014,2.875,1
37,SOM,26,6.2679172606845075,106,IRQ,2014,2.864864864864865,2
761,DEU,65,6.888688204196189,2180,IRQ,2012,2.864651773981603,1
