Source,Target,Year,QuadClass,ECount,NSources,MaxSources,AvgSources,StdDevSources
ISR,RWA,2014,1,45,73,5,1.6222222222222222,1.3699517059983086
ISR,IRN,2007,2,21,28,5,1.3333333333333333,0.9660917830792959
ISR,DNK,2015,1,47,62,5,1.3191489361702127,0.8624127675792065
ISR,LBN,2006,4,163,203,5,1.2453987730061349,0.6195580318366473
ISR,PSE,2004,3,511,579,5,1.1330724070450098,0.4622007804121565
ISR,AUT,2009,1,71,80,5,1.1267605633802817,0.5588144968154517
ISR,IRN,2005,1,92,104,5,1.1304347826086956,0.518183456510386
ISR,BRA,2010,3,38,58,5,1.5263157894736843,1.1563419045786132
ISR,BGD,2016,1,105,147,5,1.4,0.9466540266400638
ISR,NGA,2014,1,97,137,5,1.4123711340206186,1.028272999171301
ISR,QAT,2014,3,36,42,5,1.1666666666666667,0.7367883976130071
ISR,MRT,2008,1,61,83,5,1.360655737704918,0.8762189012122085
ISR,ARG,2008,3,11,19,5,1.7272727272727273,1.618079669911781
ISR,AUS,2015,4,6,16,5,2.6666666666666665,1.8618986725025255
ISR,BHR,2014,1,65,121,5,1.8615384615384616,1.5398551380418373
ISR,LBN,2014,3,45,57,5,1.2666666666666666,0.8633970960424556
ISR,PSE,2000,1,2472,2790,5,1.1286407766990292,0.4272640000070529
ISR,RUS,2013,4,27,35,5,1.2962962962962963,0.9120903638942975
ISR,COL,2013,1,22,35,5,1.5909090909090908,1.09801079485937
ISR,UKR,2014,3,16,24,5,1.5,1.3662601021279464
ISR,IDN,2015,1,39,61,5,1.564102564102564,1.1875421719907089
ISR,SWE,2015,1,145,184,5,1.2689655172413794,0.7477296415538421
ISR,ZAF,2012,3,20,30,5,1.5,1.1002392084403616
ISR,CAN,2013,3,18,29,5,1.6111111111111112,1.3345582608616182
ISR,IRL,2011,1,28,39,5,1.3928571428571428,1.1001442906807544
ISR,NIC,2012,1,27,58,5,2.1481481481481484,1.6101529717988265
ISR,CHE,2011,1,54,64,5,1.1851851851851851,0.70239681506547
ISR,AUS,2010,4,37,56,5,1.5135135135135136,0.9894336657800656
ISR,BEL,2009,1,58,71,5,1.2241379310344827,0.7019547505853412
ISR,RUS,2008,1,445,505,5,1.1348314606741574,0.41348364118852304
ISR,EUR,2008,4,10,20,5,2.0,1.4907119849998598
ISR,JOR,2010,4,58,78,5,1.3448275862068966,0.7847610908754116
ISR,IRN,2008,3,316,369,5,1.1677215189873418,0.5637481129906712
ISR,ARE,2013,1,31,61,5,1.967741935483871,1.4019955056452438
ISR,SGP,2012,4,10,17,5,1.7,1.3374935098492584
ISR,ARE,2016,1,68,98,5,1.4411764705882353,0.8874305176278358
ISR,AUS,2012,3,12,16,5,1.3333333333333333,1.1547005383792515
ISR,PAN,2016,1,8,12,5,1.5,1.4142135623730951
ISR,TUR,2006,1,148,160,5,1.0810810810810811,0.48813839781557095
ISR,NGA,2017,2,5,10,5,2.0,1.7320508075688774
ISR,POL,2010,4,17,24,5,1.411764705882353,1.0036697371030325
ISR,BRA,2010,2,10,18,5,1.8,1.4757295747452437
ISR,NZL,2012,1,10,14,5,1.4,1.2649110640673518
ISR,AFR,2013,4,16,24,5,1.5,1.211060141638997
ISR,IRN,2010,4,79,107,5,1.3544303797468353,0.961275523932339
ISR,QAT,2013,1,74,99,5,1.337837837837838,0.9969408966560646
ISR,JOR,2010,2,32,40,5,1.25,0.8798826901281197
ISR,ESP,2012,3,11,15,5,1.3636363636363635,1.2060453783110545
ISR,HND,2017,1,8,16,5,2.0,1.8516401995451028
ISR,LBN,2016,4,36,50,5,1.3888888888888888,1.0495652917219118
ISR,SAU,2017,3,50,70,5,1.4,0.9689042833036097
ISR,AFR,2017,1,172,210,5,1.2209302325581395,0.6471017308544301
ISR,ZAF,2013,4,13,21,5,1.6153846153846154,1.325296290046213
ISR,NLD,2016,1,154,176,5,1.1428571428571428,0.5414646251074615
ISR,SAU,2010,1,135,165,5,1.2222222222222223,0.6765437478730179
ISR,VEN,2009,1,94,105,5,1.1170212765957446,0.6020821038342633
ISR,AZE,2012,3,27,40,5,1.4814814814814814,1.1559335345002912
ISR,CHN,2012,3,9,17,5,1.8888888888888888,1.7638342073763935
ISR,CAN,2012,3,36,49,5,1.3611111111111112,0.9900296612519902
ISR,IRN,2014,4,77,90,5,1.1688311688311688,0.5713003957408187
ISR,USA,2006,1,1532,1812,5,1.1827676240208878,0.5662077000112467
ISR,MEA,2014,3,8,14,5,1.75,1.4880476182856899
ISR,LBN,2007,1,241,268,5,1.112033195020747,0.49149052099387697
ISR,DEU,2017,4,73,90,5,1.2328767123287672,0.6976258935610253
ISR,AFR,2016,3,37,48,5,1.2972972972972974,0.908749594677118
ISR,ZMB,2014,1,31,63,5,2.032258064516129,1.538047917930213
ISR,EUR,2011,1,173,208,5,1.2023121387283238,0.6643718625667402
ISR,NGA,2014,2,14,23,5,1.6428571428571428,1.27744594087896
ISR,SAU,2009,1,150,189,5,1.26,0.8308643514255493
ISR,EUR,2007,1,148,167,5,1.1283783783783783,0.5747570371680742
ISR,BEL,2014,1,71,93,5,1.3098591549295775,0.8716412973854823
ISR,RUS,2007,1,456,556,5,1.219298245614035,0.6631098485874106
ISR,PSE,2005,2,396,444,4,1.121212121212121,0.4154662416233763
ISR,SAU,2006,1,158,179,4,1.1329113924050633,0.39267870498295865
ISR,PRY,2016,2,6,10,4,1.6666666666666667,1.2110601416389968
ISR,RUS,2001,1,759,868,4,1.1436100131752305,0.396798714389667
ISR,EGY,2004,1,779,893,4,1.146341463414634,0.47198791046280875
ISR,FRA,2006,1,219,240,4,1.095890410958904,0.40060906250692147
ISR,LBN,2006,1,718,843,4,1.1740947075208914,0.4915437804398558
ISR,CHE,2015,4,16,22,4,1.375,1.02469507659596
ISR,MAR,2007,1,98,114,4,1.163265306122449,0.491030424047866
ISR,NGA,2009,1,57,62,4,1.087719298245614,0.47361458691889535
ISR,JOR,2007,4,1,4,4,4.0,
ISR,EUR,2009,2,18,27,4,1.5,0.8574929257125442
ISR,EUR,2012,2,11,14,4,1.2727272727272727,0.904534033733291
ISR,PSE,2003,1,2486,2770,4,1.1142397425583266,0.35634852444004517
ISR,DEU,1999,1,151,196,4,1.2980132450331126,0.651098579190125
ISR,CHN,2006,1,60,66,4,1.1,0.4765696633943421
ISR,DEU,2014,3,28,34,4,1.2142857142857142,0.629940788348712
ISR,DEU,2014,2,16,23,4,1.4375,0.963932916061417
ISR,NZL,2016,1,119,160,4,1.3445378151260505,0.8175715880117164
ISR,HUN,2013,1,8,11,4,1.375,1.0606601717798212
ISR,CHE,2016,3,32,41,4,1.28125,0.7288689868556626
ISR,TUR,2008,1,444,486,4,1.0945945945945945,0.38017171784566295
ISR,GBR,2012,3,114,129,4,1.131578947368421,0.4514119029240778
ISR,ERI,2013,3,20,32,4,1.6,0.9947229183096798
ISR,ETH,2016,3,11,15,4,1.3636363636363635,0.9244162777371755
ISR,PSE,2006,3,571,685,4,1.1996497373029773,0.5252233108151384
ISR,AUT,2000,4,26,39,4,1.5,0.9055385138137416
ISR,PSE,2004,1,1504,1678,4,1.115691489361702,0.39949209341609254
ISR,THA,2009,1,17,23,4,1.3529411764705883,0.9963167462326072
ISR,IRQ,2017,2,8,14,4,1.75,1.3887301496588271
ISR,IND,2016,3,21,28,4,1.3333333333333333,0.912870929175277
ISR,SYR,1999,1,1010,1141,4,1.1297029702970296,0.42002514306152483
ISR,LBN,2008,2,57,65,4,1.1403508771929824,0.5154261929714112
ISR,AZE,2014,1,351,416,4,1.1851851851851851,0.46892875780248316
ISR,AZE,2009,1,419,492,4,1.1742243436754176,0.4698610781955629
ISR,PSE,2001,1,2952,3233,4,1.095189701897019,0.31791195122485616
ISR,MRT,2009,4,54,60,4,1.1111111111111112,0.4624245646453282
ISR,JAM,2017,1,43,48,4,1.1162790697674418,0.4980582450917522
ISR,IRN,2007,3,111,123,4,1.1081081081081081,0.41234035701659133
ISR,BRA,2017,1,24,33,4,1.375,0.8753881126826472
ISR,TUR,2004,1,151,168,4,1.1125827814569536,0.4552368813063648
ISR,CIV,2008,4,5,8,4,1.6,1.3416407864998738
ISR,JOR,2012,4,29,39,4,1.3448275862068966,0.7688517444384896
ISR,BRA,2017,3,5,8,4,1.6,1.3416407864998738
ISR,USA,2006,2,52,60,4,1.1538461538461537,0.6066499260117114
ISR,CHE,2009,3,120,134,4,1.1166666666666667,0.4137009298802137
ISR,JOR,2006,1,399,472,4,1.1829573934837092,0.5837930690119187
ISR,PSE,2004,2,388,452,4,1.1649484536082475,0.47534374606453716
ISR,KEN,2012,1,18,24,4,1.3333333333333333,0.9701425001453319
ISR,HUN,2017,4,19,23,4,1.2105263157894737,0.7132825035177587
ISR,PER,2017,3,8,22,4,2.75,1.164964745021435
ISR,PSE,2000,3,412,465,4,1.1286407766990292,0.40729969129360083
ISR,USA,1999,1,1238,1382,4,1.1163166397415185,0.380666993108221
ISR,PGS,2009,1,18,30,4,1.6666666666666667,1.283377895839496
ISR,LBN,2008,3,70,82,4,1.1714285714285715,0.6131748827642911
ISR,VNM,2017,1,242,290,4,1.1983471074380165,0.5009507096075707
ISR,BRN,2013,1,8,24,4,3.0,1.3093073414159542
ISR,ITA,2011,3,5,9,4,1.8,1.3038404810405297
ISR,USA,2007,2,61,71,4,1.1639344262295082,0.5825326276656801
ISR,IRN,2007,1,370,426,4,1.1513513513513514,0.5140948957678314
ISR,MYS,2010,1,11,20,4,1.8181818181818181,1.0787197799411874
ISR,NPL,2013,2,2,5,4,2.5,2.1213203435596424
ISR,IRQ,2012,3,33,38,4,1.1515151515151516,0.565752381856018
ISR,NIC,2013,1,20,26,4,1.3,0.8013147091860319
ISR,WAF,2017,1,30,41,4,1.3666666666666667,0.7183954022841381
ISR,UGA,2011,1,43,59,4,1.372093023255814,0.7566610807624786
ISR,SYR,2000,1,909,1021,4,1.1232123212321232,0.43039810996782873
ISR,HTI,2015,2,3,6,4,2.0,1.7320508075688772
ISR,LBY,2017,1,10,16,4,1.6,1.07496769977314
ISR,MEX,2009,1,67,94,4,1.4029850746268657,0.7599780996154233
ISR,SAU,2007,3,41,53,4,1.2926829268292683,0.8137537231565947
ISR,FRA,2004,1,300,345,4,1.15,0.4847162394390348
ISR,DEU,2012,2,18,22,4,1.2222222222222223,0.7320844981409595
ISR,NGA,2008,4,10,15,4,1.5,1.0801234497346435
ISR,IRL,2017,3,18,22,4,1.2222222222222223,0.7320844981409595
ISR,PSE,2002,1,2085,2210,4,1.0599520383693046,0.254994256082835
ISR,KOR,2015,1,16,21,4,1.3125,0.7932002689527197
ISR,NOR,2009,1,91,114,4,1.2527472527472527,0.676484484398022
ISR,ARG,2011,3,7,13,4,1.8571428571428572,1.4638501094227998
ISR,EGY,2017,2,43,53,4,1.2325581395348837,0.61090133652488
ISR,IRL,2014,3,38,45,4,1.1842105263157894,0.6087320964854798
ISR,SDN,2012,1,38,41,4,1.0789473684210527,0.4866642633922876
ISR,CHL,2011,1,35,47,4,1.3428571428571427,0.9684085532720269
ISR,PAK,2008,3,4,8,4,2.0,1.4142135623730951
ISR,CAN,2008,1,47,50,4,1.0638297872340425,0.4375949744936838
ISR,PSE,2003,2,277,328,4,1.184115523465704,0.48756310741013237
ISR,LBN,2008,1,223,238,4,1.0672645739910314,0.3675523581635641
ISR,SYR,2006,3,123,138,4,1.1219512195121952,0.4719225737700481
ISR,BEL,2013,1,152,181,4,1.1907894736842106,0.6380179639105538
ISR,MLI,2013,1,8,17,4,2.125,1.5526475085202969
ISR,AFR,2014,3,59,64,4,1.0847457627118644,0.4270240077729757
ISR,GBR,2008,4,27,35,4,1.2962962962962963,0.7240279857964914
ISR,VAT,1999,3,14,18,4,1.2857142857142858,0.8254203058555571
ISR,HUN,2014,1,57,63,4,1.105263157894737,0.45056355688958305
ISR,GTM,2017,1,6,9,4,1.5,1.224744871391589
ISR,BLR,2013,1,40,46,4,1.15,0.533493565673837
ISR,ARG,2008,4,27,33,4,1.2222222222222223,0.6979824404521128
ISR,LBN,2006,2,121,154,4,1.2727272727272727,0.7527726527090811
ISR,DEU,2007,3,11,14,4,1.2727272727272727,0.904534033733291
ISR,ESP,2010,1,193,231,4,1.1968911917098446,0.5614255233843813
ISR,ETH,2017,1,78,98,4,1.2564102564102564,0.7461746154731858
ISR,ARE,2010,4,41,45,4,1.0975609756097562,0.49014681722829156
ISR,CAN,2011,1,138,154,4,1.1159420289855073,0.41980989385648687
ISR,IRQ,2006,1,63,72,4,1.1428571428571428,0.4703170810017722
ISR,LBN,2011,3,57,74,4,1.2982456140350878,0.7062201265667241
ISR,AUS,2016,4,34,45,4,1.3235294117647058,0.7675458030077389
ISR,TUN,2015,2,3,6,4,2.0,1.7320508075688772
ISR,UGA,2011,2,6,11,4,1.8333333333333333,1.3291601358251257
ISR,SWE,2004,4,7,10,4,1.4285714285714286,1.133893419027682
ISR,GHA,2008,4,8,14,4,1.75,1.3887301496588271
ISR,USA,2004,2,26,33,4,1.2692307692307692,0.7243033788512825
ISR,DEU,2009,2,21,26,4,1.2380952380952381,0.7003400534570262
ISR,PSE,2001,3,731,797,4,1.0902872777017785,0.30529805708493984
ISR,MEA,2015,3,5,9,4,1.8,1.3038404810405297
ISR,COL,2012,1,59,84,4,1.423728813559322,0.8550738994179448
ISR,QAT,2008,2,2,5,4,2.5,2.1213203435596424
ISR,QAT,2011,4,9,15,4,1.6666666666666667,1.1180339887498947
ISR,TUR,2007,2,28,39,4,1.3928571428571428,0.8317445171439014
ISR,AZE,2012,1,245,272,4,1.110204081632653,0.40501209148069517
ISR,ESP,2014,1,96,115,4,1.1979166666666667,0.5915153006281348
ISR,USA,1998,1,2513,2810,4,1.1181854357341823,0.3826964575969114
ISR,AFR,2017,3,21,24,4,1.1428571428571428,0.6546536707079772
ISR,ESP,2015,3,50,68,4,1.36,0.7761758689832071
ISR,POL,2008,1,76,89,4,1.1710526315789473,0.5003507541644986
ISR,ARE,2006,1,9,21,4,2.3333333333333335,1.5811388300841898
ISR,CHE,2014,3,18,28,4,1.5555555555555556,0.9217771979249535
ISR,VAT,2009,3,14,20,4,1.4285714285714286,1.0894095588038442
ISR,DNK,2010,1,29,39,4,1.3448275862068966,0.8139788549800785
ISR,IRL,2012,4,6,9,4,1.5,1.224744871391589
ISR,TUR,1997,1,393,402,4,1.0229007633587786,0.19426662937888264
ISR,NOR,2010,4,6,9,4,1.5,1.224744871391589
ISR,AUS,2016,3,16,19,4,1.1875,0.75
ISR,SOM,2013,4,3,6,4,2.0,1.7320508075688772
ISR,SAU,2017,2,16,20,4,1.25,0.7745966692414834
ISR,COL,2009,1,100,110,4,1.1,0.4380858271151807
ISR,JPN,2016,1,105,129,4,1.2285714285714286,0.6393678196400009
ISR,ITA,2006,1,194,220,4,1.134020618556701,0.501373574007016
ISR,IRL,2010,2,15,19,4,1.2666666666666666,0.7988086367179803
ISR,LBN,1999,2,120,136,4,1.1333333333333333,0.46622628280558304
ISR,FRA,2013,2,12,15,4,1.25,0.8660254037844388
ISR,UGA,2011,3,1,4,4,4.0,
ISR,MEA,2013,2,2,5,4,2.5,2.1213203435596424
ISR,MRT,2011,4,6,9,4,1.5,1.224744871391589
ISR,MYS,2010,4,3,6,4,2.0,1.7320508075688772
ISR,CHE,2017,3,48,70,4,1.4583333333333333,0.824061899485953
ISR,EGY,2007,4,43,49,4,1.1395348837209303,0.5155392622264671
ISR,LBN,2010,1,234,260,4,1.1111111111111112,0.36540947171896904
ISR,ARM,2016,1,128,142,4,1.109375,0.5209678304031456
ISR,BRA,2017,4,2,7,4,3.5,0.7071067811865476
ISR,USA,2008,2,98,109,4,1.1122448979591837,0.40314876794728305
ISR,TUR,2007,1,445,515,4,1.1573033707865168,0.5220126591543934
ISR,UGA,2011,4,4,7,4,1.75,1.5
ISR,JOR,2009,4,28,34,4,1.2142857142857142,0.6862211530545171
ISR,RUS,1999,1,654,754,4,1.1529051987767585,0.41545465808980997
ISR,QAT,2011,1,43,49,4,1.1395348837209303,0.5598212022744918
ISR,MEX,2011,1,4,10,4,2.5,1.7320508075688772
ISR,GHA,2014,2,7,10,4,1.4285714285714286,1.133893419027682
ISR,VAT,2009,4,9,15,4,1.6666666666666667,1.3228756555322954
ISR,ZAF,2017,1,22,31,4,1.4090909090909092,0.9081163607574332
ISR,BEL,2013,3,9,14,4,1.5555555555555556,1.130388330520878
ISR,WST,2013,1,30,38,4,1.2666666666666666,0.784915252764901
ISR,KEN,2009,1,89,101,4,1.1348314606741574,0.4570411567889467
ISR,SAU,2011,1,33,43,4,1.303030303030303,0.7699370300894939
ISR,GBR,2014,4,74,92,4,1.2432432432432432,0.6370052108518038
ISR,ARM,2015,1,91,111,4,1.2197802197802199,0.5333791189138214
ISR,PSE,1999,1,1557,1748,4,1.1226718047527295,0.39726708208278927
ISR,AFG,2013,1,15,24,4,1.6,1.2421180068162376
ISR,NPL,2009,1,16,25,4,1.5625,1.0935416468216166
ISR,LVA,2010,1,31,43,4,1.3870967741935485,0.667204084461854
ISR,JOR,2013,4,46,55,4,1.1956521739130435,0.6189440907219435
ISR,NPL,2013,1,4,9,4,2.25,1.5
ISR,RUS,2009,3,67,83,4,1.2388059701492538,0.6762094045129039
ISR,DEU,2007,1,206,229,4,1.1116504854368932,0.45495665210264397
ISR,CZE,2009,1,203,234,4,1.1527093596059113,0.5552004804805427
ISR,PSE,2006,4,383,449,4,1.1723237597911227,0.5183204648953027
ISR,CHN,2016,3,14,20,4,1.4285714285714286,1.0894095588038444
ISR,HRV,2012,1,31,34,4,1.096774193548387,0.5388159060803248
ISR,NOR,2017,4,7,11,4,1.5714285714285714,1.133893419027682
ISR,YEM,2011,1,13,16,4,1.2307692307692308,0.8320502943378436
ISR,IND,2014,4,21,27,4,1.2857142857142858,0.7171371656006362
ISR,EGY,2014,2,77,91,3,1.1818181818181819,0.5059455121295366
ISR,TUR,1998,1,156,171,3,1.0961538461538463,0.3365641606635742
ISR,USA,1999,3,131,158,3,1.2061068702290076,0.5366212996705677
ISR,BHR,2003,1,17,25,3,1.4705882352941178,0.7998161553463029
ISR,CZE,2016,4,2,4,3,2.0,1.4142135623730951
ISR,AFR,1998,3,18,26,3,1.4444444444444444,0.7047921864945658
ISR,ARG,2009,3,17,22,3,1.2941176470588236,0.5878675320972554
ISR,JOR,2003,1,370,405,3,1.0945945945945945,0.3279615500184215
ISR,EUR,2006,1,159,188,3,1.1823899371069182,0.43363850534266296
ISR,USA,1998,4,51,68,3,1.3333333333333333,0.5887840577551898
ISR,EGY,1998,1,439,466,3,1.061503416856492,0.24983742542611498
ISR,UKR,1999,1,61,80,3,1.3114754098360655,0.5013642590159167
ISR,NLD,1998,1,27,32,3,1.1851851851851851,0.48334070138798946
ISR,SAU,2011,3,21,25,3,1.1904761904761905,0.6015852075182384
ISR,FIN,2015,1,9,12,3,1.3333333333333333,0.7071067811865476
ISR,BGR,2016,3,20,22,3,1.1,0.4472135954999579
ISR,IRN,2006,4,31,34,3,1.096774193548387,0.39621868622242945
ISR,NIC,2014,1,34,41,3,1.2058823529411764,0.5382019315025576
ISR,CHN,2008,1,39,47,3,1.205128205128205,0.4690128030733208
ISR,SYR,2006,1,368,418,3,1.1358695652173914,0.4215144673147872
ISR,NZL,2015,1,47,58,3,1.2340425531914894,0.6328941788546661
ISR,ARE,2016,2,4,8,3,2.0,1.1547005383792515
ISR,KEN,2003,3,9,13,3,1.4444444444444444,0.7264831572567788
ISR,CHN,2000,4,17,20,3,1.1764705882352942,0.5285941398709243
ISR,IND,2013,4,12,16,3,1.3333333333333333,0.778498944161523
ISR,USA,1998,3,255,269,3,1.0549019607843138,0.2604612243801156
ISR,VEN,2006,1,7,9,3,1.2857142857142858,0.7559289460184545
ISR,JOR,1999,4,42,53,3,1.2619047619047619,0.4967957724145469
ISR,AUS,2007,3,5,7,3,1.4,0.894427190999916
ISR,EGY,1996,1,1446,1562,3,1.0802213001383125,0.2841783264687359
ISR,SWE,2015,2,8,11,3,1.375,0.7440238091428449
ISR,COL,2006,1,2,4,3,2.0,1.4142135623730951
ISR,ITA,2016,3,20,27,3,1.35,0.6708203932499369
ISR,RUS,2003,1,452,521,3,1.1526548672566372,0.40084946983963216
ISR,KEN,2013,2,6,10,3,1.6666666666666667,1.0327955589886444
ISR,VAT,2000,1,29,36,3,1.2413793103448276,0.5109635445336237
ISR,GBR,2006,1,212,226,3,1.0660377358490567,0.3006743739296338
ISR,EGY,2015,4,62,69,3,1.1129032258064515,0.36685811389027295
ISR,ITA,2006,4,2,4,3,2.0,1.4142135623730951
ISR,AZE,2008,1,4,7,3,1.75,0.9574271077563381
ISR,DEU,2006,1,297,343,3,1.1548821548821548,0.42265018470737553
ISR,DZA,1999,1,65,75,3,1.1538461538461537,0.40430377003132006
ISR,HUN,2010,1,42,66,3,1.5714285714285714,0.914459913718425
ISR,EGY,1986,1,380,384,3,1.0105263157894737,0.12537957921243967
ISR,IRQ,2016,3,12,15,3,1.25,0.621581560508061
ISR,PSE,2002,2,250,266,3,1.064,0.27605947790533375
ISR,LBN,2000,3,156,167,3,1.0705128205128205,0.30293573229166965
ISR,EGY,2005,3,39,46,3,1.1794871794871795,0.5063696835418334
ISR,UGA,2013,1,21,26,3,1.2380952380952381,0.6248809410409238
ISR,GBR,1998,2,4,6,3,1.5,1.0
ISR,CHE,2010,1,90,111,3,1.2333333333333334,0.5618988673050086
ISR,DEU,2003,1,112,131,3,1.1696428571428572,0.42210098397094586
ISR,EGY,2006,3,53,63,3,1.1886792452830188,0.5209681731599093
ISR,ARM,2000,3,7,11,3,1.5714285714285714,0.7867957924694432
ISR,IRN,2011,4,104,112,3,1.0769230769230769,0.3324608946215728
ISR,GHA,2016,1,20,32,3,1.6,0.7539370349250519
ISR,PHL,2008,1,15,21,3,1.4,0.828078671210825
ISR,SYR,1998,1,207,229,3,1.106280193236715,0.39204366056633755
ISR,IND,2015,4,16,19,3,1.1875,0.5439056290693574
ISR,ITA,2011,1,170,202,3,1.188235294117647,0.44837953194153957
ISR,BGR,2010,1,172,181,3,1.052325581395349,0.27068323524867444
ISR,USA,2000,2,35,37,3,1.0571428571428572,0.3380617018914066
ISR,ARG,2014,4,22,28,3,1.2727272727272727,0.5504818825631803
ISR,PSE,2000,2,179,200,3,1.1173184357541899,0.41418874849193404
ISR,ARE,2013,3,5,7,3,1.4,0.894427190999916
ISR,JPN,2011,2,12,18,3,1.5,0.7977240352174656
ISR,ECU,2014,4,10,14,3,1.4,0.8432740427115678
ISR,BRA,2016,1,79,93,3,1.1772151898734178,0.4739223584276139
ISR,ITA,2003,1,140,155,3,1.1071428571428572,0.39230784732262836
ISR,IRQ,2003,3,40,49,3,1.225,0.5304811555656397
ISR,BGD,2016,4,3,5,3,1.6666666666666667,1.1547005383792517
ISR,PSE,2005,3,368,392,3,1.065217391304348,0.3063131494529431
ISR,IND,2008,1,33,45,3,1.3636363636363635,0.6990252954195317
ISR,GRC,2017,1,135,155,3,1.1481481481481481,0.4146301808160617
ISR,VNM,1998,1,7,18,3,2.5714285714285716,0.5345224838248488
ISR,POL,1998,1,59,68,3,1.152542372881356,0.4074123270202626
ISR,MYS,2015,2,7,11,3,1.5714285714285714,0.7867957924694432
ISR,YEM,2003,1,4,7,3,1.75,0.9574271077563381
ISR,LBY,2016,3,5,7,3,1.4,0.8944271909999159
ISR,QAT,2000,3,6,9,3,1.5,0.8366600265340756
ISR,EGY,2008,3,68,74,3,1.088235294117647,0.3339181291045581
ISR,PSE,2003,3,560,626,3,1.1178571428571429,0.3788255756474616
ISR,SYR,2011,4,14,17,3,1.2142857142857142,0.5789342235218394
ISR,UZB,2012,4,5,8,3,1.6,0.8944271909999159
ISR,LKA,2017,1,23,32,3,1.391304347826087,0.583027399541909
ISR,BOL,2009,4,5,8,3,1.6,0.8944271909999159
ISR,ITA,2014,4,10,13,3,1.3,0.6749485577105528
ISR,LBN,1998,2,151,169,3,1.119205298013245,0.36381592997706574
ISR,MYS,2015,1,17,21,3,1.2352941176470589,0.6642111641550715
ISR,TUR,1998,2,12,14,3,1.1666666666666667,0.5773502691896257
ISR,LBN,1998,3,51,62,3,1.2156862745098038,0.5025425550218042
ISR,IRL,2011,4,11,18,3,1.6363636363636365,0.6741998624632421
ISR,NMR,2017,3,4,6,3,1.5,1.0
ISR,SYR,1999,4,13,15,3,1.1538461538461537,0.554700196225229
ISR,VAT,2009,1,40,54,3,1.35,0.5795665931516721
ISR,AUS,2014,2,10,20,3,2.0,1.0540925533894598
ISR,TUR,2010,2,38,47,3,1.236842105263158,0.4895784467034156
ISR,RUS,2004,1,109,119,3,1.091743119266055,0.34804438849700503
ISR,GHA,2016,3,9,11,3,1.2222222222222223,0.6666666666666666
ISR,ARG,1998,2,1,3,3,3.0,
ISR,PRK,2006,1,8,13,3,1.625,0.9161253813129042
ISR,SDN,2006,1,11,13,3,1.1818181818181819,0.6030226891555273
ISR,PRK,2017,3,33,39,3,1.1818181818181819,0.5276448530110864
ISR,PAK,2008,1,49,60,3,1.2244897959183674,0.5868455973269637
ISR,PAK,2005,1,155,162,3,1.0451612903225806,0.23746320244998964
ISR,AFR,2014,1,118,140,3,1.1864406779661016,0.4519502382102922
ISR,SYR,1998,2,13,18,3,1.3846153846153846,0.7679476477883045
ISR,LBN,2014,4,32,36,3,1.125,0.42121176958711604
ISR,NZL,2014,3,13,17,3,1.3076923076923077,0.7510676161988108
ISR,TUR,2014,4,74,82,3,1.1081081081081081,0.35374968193286704
ISR,BGR,2016,4,27,40,3,1.4814814814814814,0.7000203497245562
ISR,TUN,2017,3,2,4,3,2.0,1.4142135623730951
ISR,EGY,2000,1,977,1083,3,1.1084953940634596,0.3571567597772487
ISR,TKM,2017,1,37,43,3,1.162162162162162,0.5007501879687623
ISR,NOR,2004,1,25,29,3,1.16,0.47258156262526085
ISR,CAN,2012,2,18,22,3,1.2222222222222223,0.5483188805533162
ISR,GHA,2015,1,33,42,3,1.2727272727272727,0.5740604972870496
ISR,ESP,2011,1,99,109,3,1.101010101010101,0.3348758373301077
ISR,MLT,2013,1,22,26,3,1.1818181818181819,0.5010810823432182
ISR,NLD,2012,2,4,6,3,1.5,1.0
ISR,TUR,2000,1,211,231,3,1.09478672985782,0.3244355200655558
ISR,GRD,2009,4,1,3,3,3.0,
ISR,EGY,2010,2,33,40,3,1.2121212121212122,0.5452966943311548
ISR,USA,2000,1,2131,2321,3,1.0891600187705304,0.3192270568397847
ISR,RUS,2000,1,511,565,3,1.1056751467710373,0.3202129869454968
ISR,LBN,2000,2,258,283,3,1.0968992248062015,0.3668008682710242
ISR,CHN,2009,1,91,111,3,1.2197802197802199,0.5121240692166912
ISR,LBN,2009,2,52,60,3,1.1538461538461537,0.4146633590727134
ISR,PSE,2001,4,573,619,3,1.0802792321116927,0.2783164776890789
ISR,PSE,1997,2,198,210,3,1.0606060606060606,0.25956550255256744
ISR,MRT,2009,3,19,26,3,1.368421052631579,0.6839855680567694
ISR,RUS,2006,1,256,286,3,1.1171875,0.41767035974768985
ISR,RUS,2009,4,14,19,3,1.3571428571428572,0.7449463436684919
ISR,MEX,2013,1,76,91,3,1.1973684210526316,0.43265804332768426
ISR,RUS,2013,3,78,91,3,1.1666666666666667,0.40824829046386296
ISR,PSE,1999,2,133,154,3,1.1578947368421053,0.4053076882678874
ISR,ITA,2009,3,6,8,3,1.3333333333333333,0.8164965809277261
ISR,CZE,2013,1,69,77,3,1.1159420289855073,0.4035224275441413
ISR,GBR,2004,1,147,164,3,1.1156462585034013,0.3795636788980804
ISR,VAT,2015,3,12,19,3,1.5833333333333333,0.792961461098759
ISR,HUN,2016,1,47,58,3,1.2340425531914894,0.6328941788546661
ISR,USA,2001,1,2341,2529,3,1.0803075608714225,0.28261763193174294
