Source,Target,Year,QuadClass,ECount,NSources,MaxSources,AvgSources,StdDevSources
AFG,MDV,2008,3,9,16,7,1.7777777777777777,1.986062547968831
AFG,RUS,2013,1,90,115,7,1.2777777777777777,1.005912607924527
AFG,NPL,2014,1,80,131,7,1.6375,1.6630287300470865
AFG,FRA,2007,1,176,260,7,1.4772727272727273,1.2139877403690016
AFG,BEL,2013,1,110,148,7,1.3454545454545455,1.008553907410735
AFG,KAZ,2011,1,58,89,7,1.5344827586206897,1.2025633038212666
AFG,EUR,2016,3,37,55,7,1.4864864864864864,1.4457143874535145
AFG,GBR,2007,1,349,430,7,1.2320916905444126,0.7771902181878297
AFG,NIC,2011,1,22,44,7,2.0,1.9023794624226835
AFG,IRN,2017,1,433,503,7,1.161662817551963,0.5827052228919538
AFG,NOR,2008,4,17,32,7,1.8823529411764706,1.8668942438303942
AFG,UZB,2010,4,7,27,7,3.857142857142857,2.410295378065479
AFG,IRQ,2009,2,8,17,7,2.125,2.03100960115899
AFG,IND,2015,2,3,10,7,3.3333333333333335,3.2145502536643185
AFG,AUS,2011,2,10,28,7,2.8,2.3944379994757297
AFG,CHN,2012,4,16,32,7,2.0,1.9321835661585918
AFG,IND,2008,4,68,96,7,1.411764705882353,1.0822212386947512
AFG,LKA,2014,4,32,63,7,1.96875,1.534219881621044
AFG,DNK,2017,3,13,33,7,2.5384615384615383,2.569545505058064
AFG,ARE,2010,4,4,11,7,2.75,2.8722813232690143
AFG,CAN,2010,1,170,239,7,1.4058823529411764,0.906890511736921
AFG,ITA,2011,4,13,20,7,1.5384615384615385,1.6641005886756874
AFG,CAN,2008,1,233,254,7,1.090128755364807,0.4873719820299897
AFG,TUR,2008,3,7,17,7,2.4285714285714284,2.5071326821120348
AFG,IND,2009,1,121,162,7,1.3388429752066116,0.9708563145342748
AFG,WST,2015,4,23,36,7,1.565217391304348,1.6188123299764536
AFG,SYR,2014,3,4,11,7,2.75,2.8722813232690143
AFG,PAK,2007,4,210,255,7,1.2142857142857142,0.7557028569013834
AFG,FRA,2015,4,8,20,7,2.5,2.7774602993176543
AFG,IRN,2015,4,34,43,7,1.2647058823529411,1.0533877104130265
AFG,IRN,2011,2,34,61,7,1.7941176470588236,1.7542919104162427
AFG,TUR,2011,4,26,31,6,1.1923076923076923,0.9805806756909203
AFG,DEU,2011,4,31,48,6,1.5483870967741935,1.3623193379287486
AFG,IND,2013,1,184,256,6,1.391304347826087,1.060534165224963
AFG,PRT,2010,1,48,75,6,1.5625,1.253187425489202
AFG,DEU,2007,1,464,603,6,1.2995689655172413,0.7655654946188335
AFG,SAU,2008,1,224,300,6,1.3392857142857142,0.7463341973571753
AFG,DEU,2011,3,33,55,6,1.6666666666666667,1.5138251770487459
AFG,BGD,2008,1,12,17,6,1.4166666666666667,1.4433756729740645
AFG,LKA,2008,1,33,48,6,1.4545454545454546,1.2270622715175536
AFG,USA,2007,2,88,112,6,1.2727272727272727,0.7838495153381958
AFG,MEX,2016,1,92,141,6,1.5326086956521738,1.1621417037968196
AFG,ARE,2011,1,24,30,6,1.25,1.0320936930842801
AFG,BEL,2010,2,5,10,6,2.0,2.23606797749979
AFG,DNK,2010,3,5,11,6,2.2,2.16794833886788
AFG,DEU,2010,4,10,26,6,2.6,2.118699810942761
AFG,RUS,2016,2,54,70,6,1.2962962962962963,0.8384538697412857
AFG,GBR,2015,4,38,64,6,1.6842105263157894,1.5086285728094286
AFG,IND,2011,2,3,8,6,2.6666666666666665,2.886751345948129
AFG,AZE,2015,1,167,214,6,1.281437125748503,0.8131911521522335
AFG,AUS,2008,1,51,88,6,1.7254901960784315,1.4977106712920094
AFG,SYR,2012,1,13,23,6,1.7692307692307692,1.3634420996046583
AFG,KOR,2007,3,46,67,6,1.4565217391304348,1.0688835658268332
AFG,TUR,2013,1,51,73,6,1.4313725490196079,1.187516769747431
AFG,CHN,2014,4,8,14,6,1.75,1.7525491637693282
AFG,SAU,2009,4,32,48,6,1.5,1.4142135623730951
AFG,IND,2010,4,7,14,6,2.0,1.9148542155126764
AFG,CHN,2009,3,5,14,6,2.8,2.04939015319192
AFG,GBR,2015,3,25,48,6,1.92,1.6812693617224659
AFG,GBR,2011,4,87,120,6,1.3793103448275863,1.0143319408788665
AFG,NLD,2007,2,15,25,6,1.6666666666666667,1.5886502207249789
AFG,TUN,2015,2,7,13,6,1.8571428571428572,1.8644544714716091
AFG,ARE,2017,1,60,69,6,1.15,0.6845758305670819
AFG,CHE,2015,1,23,34,6,1.4782608695652173,1.081647111727434
AFG,ESP,2016,3,6,16,6,2.6666666666666665,2.5819888974716116
AFG,PAK,2006,1,894,1010,6,1.1297539149888143,0.46241556943861195
AFG,QAT,2013,4,37,47,6,1.2702702702702702,1.1462171756756283
AFG,GBR,2008,1,336,420,6,1.25,0.6975436647114674
AFG,DNK,2014,1,15,35,6,2.3333333333333335,2.0236694629405503
AFG,USA,2006,1,558,684,6,1.2258064516129032,0.6746877555571148
AFG,KAZ,2014,1,7,23,6,3.2857142857142856,2.2886885410853175
AFG,CAN,2009,3,33,57,6,1.7272727272727273,1.4635728388247218
AFG,AUS,2017,3,6,11,6,1.8333333333333333,2.041241452319315
AFG,SAU,2017,4,11,21,6,1.9090909090909092,1.5135749373285392
AFG,CHN,2012,3,11,20,6,1.8181818181818181,1.834021909257456
AFG,SAU,2015,4,8,13,6,1.625,1.7677669529663689
AFG,EGY,2013,1,53,65,6,1.2264150943396226,0.775626531708951
AFG,IRQ,2017,4,76,125,6,1.644736842105263,1.333706088246043
AFG,NIC,2015,1,5,28,6,5.6,0.5477225575051663
AFG,MMR,2012,1,2,12,6,6.0,0.0
AFG,SAU,2014,2,48,73,6,1.5208333333333333,1.2202124567944355
AFG,IRQ,2009,3,14,20,6,1.4285714285714286,1.3424596091494903
AFG,GRC,2016,3,2,11,6,5.5,0.7071067811865476
AFG,FRA,2010,1,98,150,6,1.530612244897959,1.2779177783002862
AFG,CHN,2015,4,16,21,6,1.3125,1.25
AFG,IRQ,2009,1,37,45,6,1.2162162162162162,0.8542421961772492
AFG,NIC,2012,1,10,24,6,2.4,1.837873166945363
AFG,IND,2010,1,210,345,6,1.6428571428571428,1.1370537890562211
AFG,JPN,2013,1,41,61,6,1.4878048780487805,1.5020311451416744
AFG,HRV,2016,1,32,52,5,1.625,1.237844119635477
AFG,QAT,2016,2,7,20,5,2.857142857142857,1.2149857925879117
AFG,IRN,2017,3,60,72,5,1.2,0.7083042533080239
AFG,MEX,2017,1,9,17,5,1.8888888888888888,1.763834207376394
AFG,BGD,2014,1,31,37,5,1.1935483870967742,0.7924373724448589
AFG,UKR,2014,1,23,35,5,1.5217391304347827,1.122884484360431
AFG,PAK,2006,2,118,143,5,1.2118644067796611,0.6385305635618678
AFG,SDN,2009,4,6,13,5,2.1666666666666665,1.6020819787597222
AFG,IRQ,2006,1,45,51,5,1.1333333333333333,0.6252272314199784
AFG,GBR,2012,4,34,52,5,1.5294117647058822,1.0512703460401887
AFG,TKM,2007,1,84,94,5,1.119047619047619,0.628725271946837
AFG,BEL,2010,1,37,49,5,1.3243243243243243,0.9733691218892488
AFG,AUS,2014,2,6,13,5,2.1666666666666665,1.834847859269718
AFG,JOR,2014,1,27,34,5,1.2592592592592593,0.8590062502052811
AFG,CHN,2010,3,6,10,5,1.6666666666666667,1.632993161855452
AFG,IRN,2008,2,10,14,5,1.4,1.2649110640673518
AFG,WST,2008,3,44,50,5,1.1363636363636365,0.6321211648244565
AFG,JPN,2010,2,10,15,5,1.5,1.2692955176439848
AFG,DEU,2013,1,109,118,5,1.0825688073394495,0.4539628057649755
AFG,USA,2008,2,125,149,5,1.192,0.6561864408544956
AFG,TUR,2007,1,496,637,5,1.284274193548387,0.6527600123758536
AFG,EUR,2008,3,9,14,5,1.5555555555555556,1.3333333333333335
AFG,AUS,2013,1,106,147,5,1.3867924528301887,0.8346171602195669
AFG,ARE,2010,1,36,42,5,1.1666666666666667,0.6969320524371697
AFG,TJK,2014,3,5,12,5,2.4,1.949358868961793
AFG,ITA,2011,2,9,14,5,1.5555555555555556,1.3333333333333335
AFG,DEU,2008,1,118,143,5,1.2118644067796611,0.5676717318420489
AFG,BRA,2011,1,9,25,5,2.7777777777777777,2.1081851067789197
AFG,USA,2007,3,135,166,5,1.2296296296296296,0.668488389931899
AFG,PGS,2015,2,19,39,5,2.0526315789473686,1.6490294859747159
AFG,IRQ,2007,1,57,64,5,1.1228070175438596,0.5691527361725776
AFG,TUR,2012,1,161,182,5,1.1304347826086956,0.47605717595957825
AFG,RUS,2012,4,21,38,5,1.8095238095238095,1.1670067531530235
AFG,MDV,2008,4,7,12,5,1.7142857142857142,1.4960264830861913
AFG,JOR,2017,1,25,30,5,1.2,0.816496580927726
AFG,IRN,2008,1,236,257,5,1.0889830508474576,0.36396957981492456
AFG,RUS,2007,1,68,87,5,1.2794117647058822,0.7500365809047894
AFG,IRN,2010,3,60,81,5,1.35,0.8986807657027427
AFG,ITA,2002,1,117,134,5,1.1452991452991452,0.5455929590656589
AFG,IRN,2015,2,50,77,5,1.54,1.1642638034748107
AFG,RUS,2017,3,62,74,5,1.1935483870967742,0.6487998928013129
AFG,ITA,2010,1,51,69,5,1.3529411764705883,1.0163371372091978
AFG,SAS,2011,1,57,76,5,1.3333333333333333,0.8728715609439694
AFG,BGD,2007,1,20,24,5,1.2,0.8944271909999159
AFG,LTU,2012,3,5,15,5,3.0,1.5811388300841898
AFG,CAN,2010,2,35,49,5,1.4,0.881175685227012
AFG,AZE,2016,1,87,104,5,1.1954022988505748,0.7600348899544958
AFG,CHN,2008,1,61,80,5,1.3114754098360655,0.8070725619289626
AFG,QAT,2011,1,67,94,5,1.4029850746268657,0.8714269296465723
AFG,ITA,2007,3,56,74,5,1.3214285714285714,0.7162311170195085
AFG,WST,2016,3,21,28,4,1.3333333333333333,0.7958224257542216
AFG,AUS,2009,1,39,48,4,1.2307692307692308,0.7056739392254928
AFG,AUS,2009,4,7,10,4,1.4285714285714286,1.133893419027682
AFG,NOR,2017,1,39,66,4,1.6923076923076923,1.2804983847550624
AFG,TUR,2012,2,9,12,4,1.3333333333333333,1.0
AFG,TUR,2008,4,10,13,4,1.3,0.948683298050514
AFG,SAS,2008,1,36,49,4,1.3611111111111112,0.8992942559196954
AFG,EUR,2014,2,5,8,4,1.6,1.3416407864998738
AFG,WST,2003,1,34,41,4,1.2058823529411764,0.6409941031594636
AFG,ITA,2007,1,281,336,4,1.195729537366548,0.5285927254946446
AFG,ARE,2013,2,12,17,4,1.4166666666666667,0.90033663737852
AFG,WST,2007,2,23,29,4,1.2608695652173914,0.7518094115561123
AFG,EUR,2007,1,62,74,4,1.1935483870967742,0.5961271092704911
AFG,IRN,2006,1,340,376,4,1.1058823529411765,0.33563322486691527
AFG,BGD,2008,2,6,14,4,2.3333333333333335,1.3662601021279466
AFG,TJK,2015,3,7,10,4,1.4285714285714286,1.133893419027682
AFG,ISR,2008,3,13,18,4,1.3846153846153846,0.9607689228305228
AFG,SDN,2009,2,4,7,4,1.75,1.5
AFG,SAU,2011,1,95,98,4,1.0315789473684212,0.30779350562554636
AFG,CAN,2006,4,31,38,4,1.2258064516129032,0.762000762001143
AFG,BEL,2009,1,28,34,4,1.2142857142857142,0.6862211530545171
AFG,SGP,2008,1,5,10,4,2.0,1.414213562373095
AFG,FRA,2016,3,10,15,4,1.5,0.97182531580755
AFG,IND,2017,4,18,25,4,1.3888888888888888,0.8498365855987974
AFG,AUS,2013,4,28,48,4,1.7142857142857142,0.9371802805793975
AFG,PAK,2002,1,646,724,4,1.1207430340557276,0.34004569538725293
AFG,FRA,2007,2,50,65,4,1.3,0.7354021529276429
AFG,TJK,2016,4,11,14,4,1.2727272727272727,0.904534033733291
AFG,TUN,2015,4,3,6,4,2.0,1.7320508075688772
AFG,PAK,2003,3,188,228,4,1.2127659574468086,0.4822483090298814
AFG,AUS,2014,1,35,50,4,1.4285714285714286,0.8147794463647738
AFG,MYS,2015,1,26,46,4,1.7692307692307692,0.9511127086814605
AFG,WST,2008,1,224,249,4,1.1116071428571428,0.3916724026276819
AFG,RUS,2007,4,12,15,4,1.25,0.8660254037844386
AFG,IRN,2007,3,62,73,4,1.1774193548387097,0.5588100222175014
AFG,NPL,2017,1,17,22,4,1.2941176470588236,0.8488746876271654
AFG,AFR,2017,1,4,10,4,2.5,1.7320508075688772
AFG,JPN,2010,4,3,9,4,3.0,1.7320508075688772
AFG,FRA,2007,3,33,43,4,1.303030303030303,0.6839612783652523
AFG,NLD,2010,2,10,16,4,1.6,1.2649110640673518
AFG,AZE,2017,1,35,44,4,1.2571428571428571,0.6572159257878978
AFG,SWE,2009,3,3,6,4,2.0,1.7320508075688772
AFG,WST,2006,4,21,28,4,1.3333333333333333,0.912870929175277
AFG,IRQ,2013,1,38,51,4,1.3421052631578947,0.9379770005096415
AFG,PAK,2007,3,257,320,4,1.245136186770428,0.5848224230798311
AFG,BEL,2016,3,13,17,4,1.3076923076923077,0.8548504142651104
AFG,ZAF,2016,2,3,6,4,2.0,1.7320508075688772
AFG,IRN,2016,4,20,27,4,1.35,0.9333020044867296
AFG,CAN,2015,2,3,6,4,2.0,1.7320508075688772
AFG,IRN,2013,4,10,17,4,1.7,0.9486832980505138
AFG,CHE,2012,3,12,20,4,1.6666666666666667,1.1547005383792515
AFG,MDV,2012,1,4,9,4,2.25,1.5
AFG,TJK,2007,1,55,61,4,1.1090909090909091,0.5667557862184747
AFG,JPN,2010,1,85,101,4,1.188235294117647,0.5874504568180082
AFG,IND,2014,3,4,7,4,1.75,1.5
AFG,CHN,2010,2,16,26,4,1.625,1.0878112581387147
AFG,FRA,2007,4,26,36,4,1.3846153846153846,0.8038369524685003
AFG,IRQ,2007,3,26,34,4,1.3076923076923077,0.6793662204867572
AFG,MUS,2014,1,7,11,4,1.5714285714285714,1.1338934190276817
AFG,TWN,2016,1,25,41,4,1.64,1.036018017861337
AFG,AFR,2015,1,9,13,4,1.4444444444444444,1.0137937550497034
AFG,VNM,2007,1,7,14,4,2.0,1.4142135623730951
AFG,IRQ,2007,4,27,34,4,1.2592592592592593,0.6558958989042624
AFG,TKM,2016,1,216,230,4,1.0648148148148149,0.34162806235554294
AFG,EUR,2007,3,15,18,4,1.2,0.7745966692414833
AFG,CAN,2011,4,31,37,4,1.1935483870967742,0.6541842165990492
AFG,NOR,2012,2,6,12,4,2.0,1.5491933384829668
AFG,PAK,2006,3,274,303,4,1.1058394160583942,0.41901094486962615
AFG,DNK,2011,1,22,31,4,1.4090909090909092,0.9081163607574333
AFG,CHN,2010,1,219,267,4,1.2191780821917808,0.6188160197557889
AFG,TUR,2003,1,386,469,4,1.2150259067357514,0.5074838612773493
AFG,SWE,2009,4,8,14,4,1.75,1.3887301496588271
AFG,WST,2017,2,20,30,4,1.5,0.9459053029269173
AFG,MDV,2006,4,2,6,4,3.0,1.4142135623730951
AFG,JAM,2012,3,9,14,4,1.5555555555555556,1.130388330520878
AFG,IRN,2007,1,331,358,4,1.081570996978852,0.3339278777219897
AFG,TUR,2006,1,458,509,4,1.111353711790393,0.3838106774207386
AFG,BEL,2012,1,13,18,4,1.3846153846153846,0.869718492622904
AFG,KOR,2017,1,21,33,4,1.5714285714285714,1.0281745265969477
AFG,CAN,2011,1,68,81,4,1.1911764705882353,0.5796899052974577
AFG,KAZ,2015,1,168,189,4,1.125,0.4916975361600547
AFG,USA,2007,4,87,106,4,1.2183908045977012,0.5587629059187272
AFG,WST,2007,1,196,236,4,1.2040816326530612,0.5721607031464264
AFG,TJK,2009,3,14,19,4,1.3571428571428572,0.8418973861410957
AFG,GBR,2009,4,45,54,4,1.2,0.6252272314199782
AFG,MDV,2012,4,1,4,4,4.0,
AFG,CHN,2016,2,53,57,4,1.0754716981132075,0.43185897821883334
AFG,TUR,2016,4,10,13,4,1.3,0.9486832980505138
AFG,GBR,2011,3,15,21,4,1.4,0.9102589898327994
AFG,CHN,2015,3,29,34,4,1.1724137931034482,0.6017216678143154
AFG,WST,2006,1,136,161,4,1.1838235294117647,0.5470758073592921
AFG,SAS,2017,2,10,13,4,1.3,0.9486832980505139
AFG,EUR,2012,1,56,72,4,1.2857142857142858,0.8249360463208528
AFG,NGA,2009,1,14,22,4,1.5714285714285714,1.0894095588038444
AFG,PAK,2007,2,176,216,4,1.2272727272727273,0.5995669432853344
AFG,QAT,2015,4,20,23,4,1.15,0.6708203932499368
AFG,WST,2007,3,52,61,4,1.1730769230769231,0.5502638884280832
AFG,JPN,2014,2,28,35,4,1.25,0.6454972243679029
AFG,TKM,2012,1,115,138,4,1.2,0.624078267696069
AFG,TJK,2003,1,79,100,3,1.2658227848101267,0.47255065552626135
AFG,RUS,2013,2,10,15,3,1.5,0.7071067811865476
AFG,IND,2008,3,42,55,3,1.3095238095238095,0.6803189796363366
AFG,WST,2004,2,7,9,3,1.2857142857142858,0.7559289460184544
AFG,USA,2004,1,283,358,3,1.265017667844523,0.5868647158606498
AFG,TJK,2008,1,129,155,3,1.2015503875968991,0.5358965175473523
AFG,IRN,2002,1,921,1029,3,1.1172638436482085,0.34473604408804026
AFG,LKA,2014,2,3,7,3,2.3333333333333335,1.1547005383792517
AFG,TJK,1998,4,9,11,3,1.2222222222222223,0.6666666666666666
AFG,RUS,2009,3,10,16,3,1.6,0.8432740427115678
AFG,UZB,2017,1,121,146,3,1.2066115702479339,0.4816180258929413
AFG,RUS,2002,1,500,561,3,1.122,0.3454775092807601
AFG,TJK,2001,1,185,226,3,1.2216216216216216,0.4417942266037433
AFG,CHN,2002,1,203,239,3,1.1773399014778325,0.4079395433440506
AFG,FRA,2012,4,25,28,3,1.12,0.43969686527576396
AFG,TUN,2009,1,3,5,3,1.6666666666666667,1.1547005383792517
AFG,TJK,2016,3,10,12,3,1.2,0.6324555320336759
AFG,UZB,2015,1,26,28,3,1.0769230769230769,0.3922322702763681
AFG,EGY,2010,1,34,53,3,1.5588235294117647,0.8941282014575489
AFG,RUS,2009,2,18,23,3,1.2777777777777777,0.6691131580686884
AFG,FRA,2017,1,43,47,3,1.0930232558139534,0.42616526463289267
AFG,TJK,2004,4,4,6,3,1.5,1.0
AFG,UZB,2013,1,22,26,3,1.1818181818181819,0.5884898863364998
AFG,USA,2005,3,47,55,3,1.1702127659574468,0.48090263572877084
AFG,CHN,2012,2,20,24,3,1.2,0.6155870112510925
AFG,ARG,2009,4,1,3,3,3.0,
AFG,EUR,2009,4,10,13,3,1.3,0.674948557710553
AFG,SYR,2010,1,15,18,3,1.2,0.560611910581388
AFG,TJK,2013,1,273,306,3,1.120879120879121,0.3483732627333211
AFG,GBR,2005,4,10,14,3,1.4,0.8432740427115678
AFG,CAN,2012,3,9,11,3,1.2222222222222223,0.6666666666666666
AFG,USA,2003,1,477,597,3,1.251572327044025,0.48030828850406887
AFG,FRA,2014,1,48,57,3,1.1875,0.4906031893105691
AFG,PAK,2005,1,334,349,3,1.0449101796407185,0.25893259355317133
AFG,CAN,2006,3,34,44,3,1.2941176470588236,0.5788919281935354
AFG,TKM,2017,1,233,259,3,1.111587982832618,0.3417671649345194
AFG,SAS,2015,3,8,14,3,1.75,0.8864052604279183
AFG,USA,2005,1,363,394,3,1.0853994490358128,0.31689366377910105
AFG,GBR,2016,3,9,11,3,1.2222222222222223,0.6666666666666666
AFG,JPN,2006,1,64,71,3,1.109375,0.40305135755309995
AFG,AUT,2012,1,4,6,3,1.5,1.0
AFG,AUS,2016,4,7,11,3,1.5714285714285714,0.9759000729485331
AFG,WST,2007,4,30,38,3,1.2666666666666666,0.5208304597621878
AFG,HUN,2008,1,12,15,3,1.25,0.6215815605080609
AFG,CAN,2008,4,45,53,3,1.1777777777777778,0.5755980640283038
AFG,USA,2006,2,56,67,3,1.1964285714285714,0.519427757060782
AFG,KOR,2007,4,25,31,3,1.24,0.597215762238964
AFG,IRQ,2004,4,6,8,3,1.3333333333333333,0.816496580927726
AFG,TJK,2002,1,193,237,3,1.2279792746113989,0.46753404464440274
AFG,DEU,2007,2,54,61,3,1.1296296296296295,0.4363785917433801
AFG,FRA,2011,3,10,12,3,1.2,0.6324555320336759
AFG,AUS,2010,3,8,11,3,1.375,0.7440238091428449
AFG,LBN,2010,1,4,7,3,1.75,0.9574271077563381
AFG,MYS,2001,1,18,22,3,1.2222222222222223,0.5483188805533162
AFG,NLD,2008,1,75,86,3,1.1466666666666667,0.3922676049253544
AFG,EUR,2008,1,74,93,3,1.2567567567567568,0.49823828844942114
AFG,DNK,2016,4,3,5,3,1.6666666666666667,1.1547005383792517
AFG,TJK,1998,1,40,50,3,1.25,0.4935481167928244
AFG,MDV,2007,1,17,23,3,1.3529411764705883,0.7018882096342189
AFG,ESP,2010,1,30,38,3,1.2666666666666666,0.5832922809856749
AFG,CUB,2006,1,13,23,3,1.7692307692307692,0.9268086959962982
AFG,MYS,1999,2,5,8,3,1.6,0.8944271909999159
AFG,PAK,1999,1,127,145,3,1.141732283464567,0.3928812868244145
AFG,ITA,2012,1,104,111,3,1.0673076923076923,0.2877574179595364
AFG,IND,2015,3,14,16,3,1.1428571428571428,0.5345224838248488
AFG,JPN,2014,1,21,25,3,1.1904761904761905,0.6015852075182384
AFG,KOR,2012,1,29,49,3,1.6896551724137931,0.9674505626299491
AFG,PAK,2005,4,39,51,3,1.3076923076923077,0.6941047302231982
AFG,PAK,2001,1,592,646,3,1.0912162162162162,0.2996736079075908
AFG,USA,2004,3,30,37,3,1.2333333333333334,0.5040069329937309
AFG,SAU,1998,3,4,7,3,1.75,0.9574271077563381
AFG,IND,2010,3,8,10,3,1.25,0.7071067811865476
AFG,CAN,2003,1,68,82,3,1.2058823529411764,0.44247686605896824
AFG,EUR,2016,2,86,93,3,1.0813953488372092,0.31492730362156196
AFG,SAU,2011,3,1,3,3,3.0,
AFG,TUR,2003,2,40,44,3,1.1,0.3789323733725367
AFG,TJK,2011,2,5,9,3,1.8,1.0954451150103321
AFG,LBY,2011,4,11,13,3,1.1818181818181819,0.6030226891555273
AFG,IRN,2003,1,593,731,3,1.2327150084317031,0.430833041352434
AFG,TUR,2003,4,12,19,3,1.5833333333333333,0.792961461098759
AFG,TUR,2006,3,28,35,3,1.25,0.5853140973807077
AFG,QAT,2008,1,24,26,3,1.0833333333333333,0.408248290463863
AFG,AUS,2012,3,24,33,3,1.375,0.7109393663377318
AFG,IRN,2001,1,373,408,3,1.093833780160858,0.3010546769828575
AFG,FRA,2013,3,6,8,3,1.3333333333333333,0.8164965809277261
AFG,KWT,2017,4,3,6,3,2.0,1.0
AFG,SAU,2006,3,1,3,3,3.0,
AFG,IRN,2016,2,39,41,3,1.0512820512820513,0.3202563076101743
AFG,TUR,2004,1,422,448,3,1.061611374407583,0.2687089935147895
AFG,USA,2006,3,89,113,3,1.2696629213483146,0.5386018293149112
AFG,PAK,2002,2,144,162,3,1.125,0.3523150211470897
AFG,CAN,2014,4,12,18,3,1.5,0.674199862463242
AFG,MDV,2010,1,44,53,3,1.2045454545454546,0.4615215208036402
AFG,WST,2008,4,28,33,3,1.1785714285714286,0.475594865605671
AFG,AUS,2006,1,26,40,3,1.5384615384615385,0.9046886417224096
AFG,DEU,2009,2,19,21,3,1.105263157894737,0.4588314677411237
AFG,ASA,2010,1,10,12,3,1.2,0.6324555320336759
AFG,SEA,2006,1,6,8,3,1.3333333333333333,0.816496580927726
AFG,PAK,2003,1,1007,1220,3,1.211519364448858,0.47601140138331965
AFG,IRQ,2003,2,24,29,3,1.2083333333333333,0.5882299658752717
AFG,USA,2004,4,64,73,3,1.140625,0.4669110754532949
AFG,UZB,2013,3,4,8,3,2.0,1.1547005383792515
AFG,RUS,2011,2,15,17,3,1.1333333333333333,0.5163977794943222
AFG,ITA,2008,1,16,20,3,1.25,0.5773502691896257
AFG,ITA,2006,1,46,48,3,1.0434782608695652,0.2948839123097942
AFG,DEU,2009,3,35,39,3,1.1142857142857143,0.40376380482162294
AFG,IRQ,2014,3,5,7,3,1.4,0.8944271909999159
AFG,IRQ,2005,1,27,30,3,1.1111111111111112,0.42365927286816174
AFG,RUS,2014,1,106,122,3,1.150943396226415,0.385263121718099
AFG,IRN,2007,4,17,22,3,1.2941176470588236,0.6859943405700353
AFG,SDN,2008,3,6,9,3,1.5,0.8366600265340756
AFG,CAN,2013,3,7,12,3,1.7142857142857142,0.7559289460184545
AFG,NOR,2015,1,93,101,3,1.086021505376344,0.31814386882607415
AFG,MDV,2007,3,5,7,3,1.4,0.8944271909999159
AFG,DEU,2007,3,82,93,3,1.1341463414634145,0.408616912020194
AFG,FRA,2008,1,195,217,3,1.1128205128205129,0.34817601839190604
AFG,ITA,2010,2,17,25,3,1.4705882352941178,0.7174300539794393
AFG,GBR,2014,2,44,63,3,1.4318181818181819,0.6611381051492481
AFG,ZAF,2009,4,13,17,3,1.3076923076923077,0.6304251719561151
AFG,IRN,2017,4,22,27,3,1.2272727272727273,0.6119304490372043
AFG,ISR,2004,1,33,39,3,1.1818181818181819,0.46466018864229264
AFG,SAS,2016,3,24,26,3,1.0833333333333333,0.408248290463863
AFG,AUS,2005,1,53,57,3,1.0754716981132075,0.38476049512219457
AFG,USA,2004,2,35,44,3,1.2571428571428571,0.5606119105813879
AFG,PAK,2004,1,389,430,3,1.1053984575835476,0.33933934919950043
AFG,DEU,2007,4,50,59,3,1.18,0.4819179369552286
AFG,TUR,2007,3,52,57,3,1.0961538461538463,0.3575304942220209
AFG,USA,2006,4,78,101,3,1.294871794871795,0.6468499968423271
AFG,CAN,2009,4,60,70,3,1.1666666666666667,0.5261522196019802
AFG,CHN,2009,1,134,138,3,1.0298507462686568,0.21027366727627794
AFG,JOR,2010,1,6,9,3,1.5,0.8366600265340756
AFG,AZE,2013,1,55,62,3,1.1272727272727272,0.47354242074224384
AFG,DEU,2006,1,65,72,3,1.1076923076923078,0.3589514644713876
AFG,IRQ,2011,1,112,121,3,1.0803571428571428,0.332568298401506
AFG,ISR,2007,1,27,42,3,1.5555555555555556,0.6979824404521128
AFG,TUR,2003,3,49,55,3,1.1224489795918366,0.43934862112490314
AFG,PAK,1998,1,147,166,3,1.129251700680272,0.41001351203156444
AFG,GBR,2003,1,172,196,3,1.1395348837209303,0.36395458548626314
AFG,CAN,2014,3,6,8,3,1.3333333333333333,0.816496580927726
AFG,GBR,2013,2,59,63,3,1.0677966101694916,0.3142811600693204
AFG,DEU,2006,4,14,20,3,1.4285714285714286,0.6462061726588639
AFG,QAT,2010,1,21,24,3,1.1428571428571428,0.4780914437337575
AFG,USA,2003,4,96,114,3,1.1875,0.509127220167798
AFG,DEU,2003,1,129,159,3,1.2325581395348837,0.44214724475734524
AFG,PAK,2004,2,55,59,3,1.0727272727272728,0.37783719081231637
AFG,SAU,2002,1,264,315,3,1.1931818181818181,0.4050429600870422
AFG,CAN,2006,1,135,148,3,1.0962962962962963,0.3203094137058233
AFG,NLD,2012,1,8,12,3,1.5,0.9258200997725514
AFG,ISR,2015,1,17,21,3,1.2352941176470589,0.5622957145383871
AFG,JPN,2002,1,134,146,3,1.0895522388059702,0.31174229204438303
AFG,GBR,2008,3,118,142,3,1.2033898305084745,0.5478680050950308
AFG,PAK,2003,2,105,116,3,1.1047619047619048,0.3375195015394131
AFG,IRN,2009,4,23,34,3,1.4782608695652173,0.7902568752334618
AFG,CHE,2013,3,7,10,3,1.4285714285714286,0.7867957924694432
AFG,AUS,2005,4,1,3,3,3.0,
AFG,WST,2013,2,37,42,3,1.135135135135135,0.4191368221424547
AFG,ARE,2009,3,3,5,3,1.6666666666666667,1.1547005383792517
AFG,NLD,2016,1,42,50,3,1.1904761904761905,0.5054867366041315
AFG,TJK,2011,1,265,299,3,1.1283018867924528,0.4672523483129885
AFG,DEU,2004,1,129,150,3,1.1627906976744187,0.3911261320377234
