ECount,Target,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
1,POL,,1,BRA,1998,1,4
1,HUN,,1,BRA,1998,1,1
1,ISR,,1,BRA,1992,1,4
4,MMR,0,4,BRA,1995,1,1
2,ZMB,0,2,BRA,2001,1,1
6,SAU,0,6,BRA,1998,1,2
9,NGA,0,9,BRA,1998,1,2
1,LBR,,1,BRA,2005,1,2
1,SYR,,1,BRA,1998,1,1
2,SEN,0,2,BRA,1998,1,1
7,EGY,0,7,BRA,2000,1,4
11,BGR,0,11,BRA,2000,1,2
4,ZMB,0,4,BRA,1995,1,1
1,UKR,,1,BRA,1998,1,3
4,AUS,0,4,BRA,1998,1,2
6,POL,0,6,BRA,1995,1,2
1,BGR,,1,BRA,2005,1,2
1,DNK,,1,BRA,1991,1,4
4,ISR,0,4,BRA,1995,1,2
24,PSE,0,24,BRA,1995,1,1
7,ZWE,0,7,BRA,2000,1,1
4,BDI,0,4,BRA,1998,1,1
2,DNK,0,2,BRA,1991,1,2
3,POL,0,3,BRA,1998,1,2
6,FRA,0,6,BRA,1991,1,3
1,KWT,,1,BRA,2009,1,2
3,ZMB,0,3,BRA,1998,1,1
1,ISR,,1,BRA,1998,1,3
9,BOL,0,9,BRA,2001,1,2
1,GUY,,1,BRA,2006,1,4
3,AGO,0,3,BRA,2001,1,2
2,SAM,0,2,BRA,2000,1,1
1,GBR,,1,BRA,2000,1,2
1,PHL,,1,BRA,2000,1,3
1,NAM,,1,BRA,2000,1,1
6,SUR,0,6,BRA,2000,1,2
1,KWT,,1,BRA,2009,1,4
7,ITA,0,7,BRA,2005,1,2
2,SAM,0,2,BRA,2000,1,3
1,HUN,,1,BRA,2001,1,3
33,BGR,0,33,BRA,2000,1,1
2,ZMB,0,2,BRA,1998,1,4
2,NER,0,2,BRA,2006,1,1
2,JOR,0,2,BRA,2011,1,2
1,KWT,,1,BRA,2014,1,3
7,CUB,0,7,BRA,2000,1,4
6,LBN,0,6,BRA,2001,1,1
2,CHE,0,2,BRA,1992,1,1
1,NMR,,1,BRA,2000,1,2
5,ARG,0,5,BRA,1992,1,3
18,FIN,0,18,BRA,2000,1,1
3,JPN,0,3,BRA,1991,1,3
2,TGO,0,2,BRA,2001,1,2
4,PRT,0,4,BRA,1992,1,2
1,PHL,,1,BRA,1998,1,4
4,BEL,0,4,BRA,2001,1,3
11,MEX,0,11,BRA,1992,1,1
4,KOR,0,4,BRA,2000,1,2
2,BDI,0,2,BRA,2009,1,2
2,NMR,0,2,BRA,2000,1,1
16,SDN,0,16,BRA,2006,1,1
44,SLV,0,44,BRA,1998,1,1
3,SYR,0,3,BRA,2001,1,1
7,BEL,0,7,BRA,1998,1,1
3,MAC,0,3,BRA,2005,1,1
11,IND,0,11,BRA,2006,1,4
2,TTO,0,2,BRA,2006,1,1
5,TGO,0,5,BRA,2006,1,1
4,URY,0,4,BRA,2006,1,4
1,SEN,,1,BRA,1998,1,2
4,BGR,0,4,BRA,1998,1,2
30,HUN,0,30,BRA,1992,1,1
2,PSE,0,2,BRA,2006,1,3
22,NLD,0,22,BRA,2006,1,4
3,SYR,0,3,BRA,2006,1,4
1,TTO,,1,BRA,2001,1,1
2,SLB,0,2,BRA,2001,1,4
3,SAU,0,3,BRA,2000,1,4
3,KEN,0,3,BRA,1998,1,3
2,VAT,0,2,BRA,2006,1,4
1,ATG,,1,BRA,2009,1,2
15,VEN,0,15,BRA,1992,1,4
3,SDN,0,3,BRA,2006,1,2
6,COL,0,6,BRA,1997,1,2
1,COD,,1,BRA,1991,1,3
1,GNQ,,1,BRA,2006,1,1
2,TUN,0,2,BRA,2009,1,2
2,HRV,0,2,BRA,2014,1,3
2,MAR,0,2,BRA,1991,1,1
2,BLR,0,2,BRA,2014,1,4
4,JOR,0,4,BRA,2010,1,2
2,PAN,0,2,BRA,2006,1,2
2,SEA,0,2,BRA,2000,1,2
12,JAM,0,12,BRA,1998,1,1
3,TGO,0,3,BRA,2005,1,1
5,PER,0,5,BRA,2006,1,3
1,SDN,,1,BRA,2011,1,2
4,NGA,0,4,BRA,2001,1,3
5,HTI,0,5,BRA,2001,1,1
16,VEN,0,16,BRA,1998,1,4
1,SWE,,1,BRA,1998,1,2
2,RUS,0,2,BRA,1994,1,3
5,ISR,0,5,BRA,1991,1,1
8,LKA,0,8,BRA,1991,1,1
4,EGY,0,4,BRA,1994,1,1
1,SLV,,1,BRA,1994,1,2
3,MEX,0,3,BRA,1994,1,4
4,AFR,0,4,BRA,1994,1,2
3,NLD,0,3,BRA,1994,1,1
8,PNG,0,8,BRA,1991,1,1
2,MAR,0,2,BRA,1980,1,1
3,PAK,0,3,BRA,2014,1,2
11,URY,0,11,BRA,1994,1,3
22,NGA,0,22,BRA,1994,1,1
17,MOZ,0,17,BRA,1994,1,2
8,CYP,0,8,BRA,1994,1,1
3,LBN,0,3,BRA,1994,1,4
16,SUR,0,16,BRA,1991,1,1
9,MEX,0,9,BRA,1994,1,2
4,VNM,0,4,BRA,1994,1,2
20,RUS,0,20,BRA,1994,1,2
35,CHL,0,35,BRA,1980,1,1
101,ARG,0,101,BRA,1980,1,1
10,RUS,0,10,BRA,1980,1,2
10,ARG,0,10,BRA,1980,1,2
8,USA,0,8,BRA,1980,1,4
52,USA,0,52,BRA,1980,1,1
1,PAN,,1,BRA,1980,1,2
21,VEN,0,21,BRA,1980,1,1
3,COL,0,3,BRA,1980,1,2
1,TUV,,1,BRA,2008,1,1
2,JOR,0,2,BRA,2014,1,4
21,CHN,0,21,BRA,1980,1,1
9,IDN,0,9,BRA,1991,1,1
1,TUN,,1,BRA,1994,1,1
1,NLD,,1,BRA,1994,1,4
3,CHN,0,3,BRA,1980,1,2
2,LBY,0,2,BRA,1994,1,1
4,CHN,0,4,BRA,1994,1,3
2,DNK,0,2,BRA,1994,1,2
6,HND,0,6,BRA,1994,1,1
13,HTI,0,13,BRA,1994,1,3
14,HTI,0,14,BRA,1994,1,2
2,AUT,0,2,BRA,2007,1,2
2,RWA,0,2,BRA,2007,1,1
18,BOL,0,18,BRA,1994,1,2
6,JPN,0,6,BRA,1991,1,2
6,IRN,0,6,BRA,1994,1,1
2,SMR,0,2,BRA,1994,1,4
2,UGA,0,2,BRA,2007,1,1
3,HTI,0,3,BRA,1994,1,4
10,CRI,0,10,BRA,1994,1,1
44,HTI,0,44,BRA,1994,1,1
5,KEN,0,5,BRA,2013,1,2
23,URY,0,23,BRA,1991,1,2
9,NMR,0,9,BRA,2014,1,3
2,SWE,0,2,BRA,2014,1,4
13,MLT,0,13,BRA,2012,1,2
5,JAM,0,5,BRA,2012,1,4
1,AZE,,1,BRA,2012,1,3
7,CUB,0,7,BRA,1994,1,2
1,WST,,1,BRA,1980,1,1
1,WST,,1,BRA,1980,1,2
2,AFR,0,2,BRA,1980,1,3
2,NAM,0,2,BRA,2007,1,2
12,VEN,0,12,BRA,1994,1,3
8,DEU,0,8,BRA,1994,1,2
16,PAN,0,16,BRA,1994,1,1
11,CUB,0,11,BRA,1994,1,3
2,SLV,0,2,BRA,1991,1,2
2,GHA,0,2,BRA,1980,1,2
3,VAT,0,3,BRA,1980,1,4
27,NZL,0,27,BRA,1994,1,1
2,MEX,0,2,BRA,1980,1,3
12,ESP,0,12,BRA,1994,1,1
36,ECU,0,36,BRA,1994,1,1
3,JPN,0,3,BRA,1994,1,3
1,GRC,,1,BRA,2007,1,2
4,PRY,0,4,BRA,1991,1,2
3,URY,0,3,BRA,1980,1,4
2,EUR,0,2,BRA,1980,1,1
16,CRI,0,16,BRA,1980,1,1
2,BOL,0,2,BRA,1980,1,2
4,PAN,0,4,BRA,1980,1,1
6,ALB,0,6,BRA,1980,1,1
11,CUB,0,11,BRA,1980,1,1
1,KHM,,1,BRA,1980,1,2
2,KHM,0,2,BRA,1980,1,4
3,JPN,0,3,BRA,1980,1,1
1,AFR,,1,BRA,1980,1,2
2,CAN,0,2,BRA,1980,1,1
14,SUR,0,14,BRA,1980,1,1
4,UGA,0,4,BRA,2001,1,1
12,SLV,0,12,BRA,1980,1,1
12,GUY,0,12,BRA,1980,1,1
12,ECU,0,12,BRA,1980,1,1
21,COL,0,21,BRA,1980,1,1
4,AFG,0,4,BRA,2001,1,4
17,BOL,0,17,BRA,1980,1,1
2,KWT,0,2,BRA,1980,1,1
24,ARM,0,24,BRA,2001,1,1
1,MDV,,1,BRA,2010,1,4
4,PHL,0,4,BRA,2001,1,1
3,ISR,0,3,BRA,1980,1,2
5,POL,0,5,BRA,1980,1,2
5,DEU,0,5,BRA,1980,1,2
2,AUT,0,2,BRA,1980,1,2
3,IRN,0,3,BRA,1980,1,1
6,IRQ,0,6,BRA,1980,1,2
4,PRY,0,4,BRA,1980,1,1
4,NIC,0,4,BRA,1980,1,1
12,HUN,0,12,BRA,1980,1,1
3,ARG,0,3,BRA,1980,1,3
3,HND,0,3,BRA,1980,1,3
3,BOL,0,3,BRA,1980,1,4
2,RUS,0,2,BRA,1980,1,3
16,BLR,0,16,BRA,2001,1,1
5,PRY,0,5,BRA,1980,1,3
4,TUR,0,4,BRA,1980,1,1
6,URY,0,6,BRA,1980,1,1
8,GBR,0,8,BRA,1980,1,1
1,ESP,,1,BRA,1980,1,1
4,AUS,0,4,BRA,1980,1,1
18,PER,0,18,BRA,1980,1,1
3,AFG,0,3,BRA,2011,1,2
2,KEN,0,2,BRA,2011,1,4
4,BOL,0,4,BRA,1991,1,2
55,MYS,0,55,BRA,1991,1,1
2,CPV,0,2,BRA,2010,1,4
6,SWE,0,6,BRA,1980,1,1
10,DEU,0,10,BRA,1980,1,1
25,RUS,0,25,BRA,1980,1,1
2,NAM,0,2,BRA,1980,1,1
7,CAN,0,7,BRA,1980,1,3
3,MCO,0,3,BRA,1980,1,1
8,CAN,0,8,BRA,1980,1,4
20,FRA,0,20,BRA,1980,1,1
7,PER,0,7,BRA,1980,1,4
14,ZWE,0,14,BRA,1980,1,1
33,MEX,0,33,BRA,1980,1,1
2,ITA,0,2,BRA,1980,1,4
23,ITA,0,23,BRA,1980,1,1
1,TUN,,1,BRA,2001,1,4
17,AFR,0,17,BRA,1980,1,1
14,POL,0,14,BRA,1980,1,1
14,IRQ,0,14,BRA,1980,1,1
2,PAK,0,2,BRA,1980,1,1
20,PRT,0,20,BRA,1980,1,1
5,GBR,0,5,BRA,1996,1,4
3,GAB,0,3,BRA,2010,1,1
2,QAT,0,2,BRA,2001,1,3
5,KOR,0,5,BRA,2001,1,4
7,ZMB,0,7,BRA,1980,1,1
6,VAT,0,6,BRA,1980,1,1
2,CAF,0,2,BRA,2001,1,1
3,ESP,0,3,BRA,1980,1,4
2,CAF,0,2,BRA,2001,1,2
13,SLV,0,13,BRA,2003,1,1
2,IRN,0,2,BRA,2007,1,3
5,MLT,0,5,BRA,1991,1,3
4,SYC,0,4,BRA,2007,1,1
17,PER,0,17,BRA,2007,1,2
2,PHL,0,2,BRA,2007,1,2
2,BRB,0,2,BRA,2001,1,1
14,CZE,0,14,BRA,2007,1,1
2,BEL,0,2,BRA,2003,1,2
1,TMP,,1,BRA,2003,1,3
1,GRC,,1,BRA,1991,1,3
2,SUR,0,2,BRA,2003,1,2
4,GHA,0,4,BRA,2003,1,1
4,NAM,0,4,BRA,2011,1,3
2,MOZ,0,2,BRA,1980,1,2
12,SUR,0,12,BRA,2003,1,1
4,GAB,0,4,BRA,2003,1,2
4,CPV,0,4,BRA,2003,1,2
4,COG,0,4,BRA,2003,1,2
16,GAB,0,16,BRA,2003,1,1
1,ETH,,1,BRA,2010,1,4
2,JOR,0,2,BRA,2010,1,3
3,WAF,0,3,BRA,2010,1,2
3,ZMB,0,3,BRA,2010,1,4
6,TZA,0,6,BRA,2010,1,3
2,VEN,0,2,BRA,1980,1,2
1,MKD,,1,BRA,2010,1,1
5,MKD,0,5,BRA,2010,1,4
5,BEL,0,5,BRA,2014,1,4
3,SWZ,0,3,BRA,2010,1,1
4,COG,0,4,BRA,2003,1,1
4,FIN,0,4,BRA,2010,1,3
6,SWE,0,6,BRA,2014,1,3
11,WAF,0,11,BRA,2001,1,1
1,ABW,,1,BRA,2014,1,2
1,BLR,,1,BRA,2014,1,1
1,SAS,,1,BRA,2014,1,3
14,GBR,0,14,BRA,2001,1,4
6,AFG,0,6,BRA,2014,1,3
5,VEN,0,5,BRA,1995,1,3
3,MEX,0,3,BRA,1980,1,2
1,SWE,,1,BRA,1980,1,2
1,SEA,,1,BRA,1995,1,1
3,JOR,0,3,BRA,1995,1,1
4,ISR,0,4,BRA,1995,1,4
14,VNM,0,14,BRA,1995,1,1
6,CHE,0,6,BRA,1995,1,1
1,AGO,,1,BRA,2008,1,3
9,AFR,0,9,BRA,1995,1,1
7,KOR,0,7,BRA,1995,1,2
12,MLT,0,12,BRA,1991,1,1
2,IDN,0,2,BRA,1995,1,1
11,MOZ,0,11,BRA,1991,1,1
2,SAS,0,2,BRA,2009,1,2
4,AUS,0,4,BRA,1995,1,1
1,COG,,1,BRA,2009,1,3
7,NGA,0,7,BRA,1995,1,1
18,NAM,0,18,BRA,1991,1,1
8,BEL,0,8,BRA,1995,1,1
3,NOR,0,3,BRA,2011,1,4
1,LBR,,1,BRA,2005,1,3
5,STP,0,5,BRA,2003,1,3
1,COD,,1,BRA,1980,1,3
3,WSM,0,3,BRA,2013,1,1
8,IRN,0,8,BRA,2013,1,4
6,USA,0,6,BRA,1980,1,2
1,ATG,,1,BRA,2013,1,3
26,ZWE,0,26,BRA,1991,1,1
13,ZWE,0,13,BRA,2011,1,3
2,SWE,0,2,BRA,1998,1,3
3,ISR,0,3,BRA,1995,1,3
6,MLT,0,6,BRA,1991,1,4
3,AGO,0,3,BRA,1991,1,2
5,TTO,0,5,BRA,1995,1,3
2,IRN,0,2,BRA,1995,1,2
1,ZMB,,1,BRA,1995,1,3
1,IRN,,1,BRA,1995,1,3
2,SLV,0,2,BRA,1995,1,3
1,VAT,,1,BRA,1996,1,4
2,CYP,0,2,BRA,1996,1,1
2,HRV,0,2,BRA,1996,1,1
7,AFR,0,7,BRA,1991,1,4
9,CAN,0,9,BRA,1991,1,2
2,PHL,0,2,BRA,1996,1,1
4,BEN,0,4,BRA,1996,1,1
20,GBR,0,20,BRA,1996,1,2
29,IDN,0,29,BRA,1996,1,1
3,URY,0,3,BRA,1980,1,2
3,CAF,0,3,BRA,1996,1,1
5,IRQ,0,5,BRA,1996,1,2
12,BMU,0,12,BRA,2007,1,1
4,CZE,0,4,BRA,1980,1,1
4,TCD,0,4,BRA,2007,1,1
4,LKA,0,4,BRA,2010,1,2
3,BGD,0,3,BRA,2010,1,2
1,JPN,,1,BRA,1991,1,4
4,LTU,0,4,BRA,2010,1,1
1,NIC,,1,BRA,1980,1,4
1,THA,,1,BRA,1980,1,3
2,ZAF,0,2,BRA,2007,1,4
4,USA,0,4,BRA,1980,1,3
4,PRY,0,4,BRA,1996,1,4
2,COG,0,2,BRA,1996,1,4
1,BGR,,1,BRA,1996,1,1
2,MEX,0,2,BRA,1996,1,3
2,CIV,0,2,BRA,1996,1,1
1,ESP,,1,BRA,1991,1,4
1,POL,,1,BRA,1996,1,4
10,AFR,0,10,BRA,1991,1,3
2,NOR,0,2,BRA,2001,1,4
1,MEX,,1,BRA,1991,1,4
8,JAM,0,8,BRA,1996,1,1
1,NGA,,1,BRA,1980,1,2
3,SAU,0,3,BRA,2001,1,3
6,BRB,0,6,BRA,1996,1,1
3,CAF,0,3,BRA,1996,1,2
3,PRY,0,3,BRA,1980,1,2
7,SAF,0,7,BRA,1997,1,1
8,PHL,0,8,BRA,1991,1,1
2,ECU,0,2,BRA,1997,1,2
12,IND,0,12,BRA,1997,1,1
10,JPN,0,10,BRA,1997,1,4
2,MOZ,0,2,BRA,1997,1,1
2,RUS,0,2,BRA,1991,1,2
9,FRA,0,9,BRA,1997,1,3
1,GRC,,1,BRA,1991,1,2
4,CPV,0,4,BRA,2001,1,4
6,ECU,0,6,BRA,1997,1,3
2,JPN,0,2,BRA,2001,1,2
2,EGY,0,2,BRA,1997,1,1
8,JOR,0,8,BRA,2001,1,1
1,VCT,,1,BRA,2010,1,3
6,PER,0,6,BRA,1998,1,4
1,NMR,,1,BRA,1998,1,1
3,ECU,0,3,BRA,1998,1,4
6,SDN,0,6,BRA,2010,1,3
5,SLB,0,5,BRA,1998,1,4
2,MYS,0,2,BRA,1997,1,4
10,BEL,0,10,BRA,2014,1,2
6,MLT,0,6,BRA,2014,1,1
1,AUT,,1,BRA,1980,1,3
2,SDN,0,2,BRA,1997,1,2
2,KEN,0,2,BRA,1997,1,1
1,SEA,,1,BRA,1997,1,2
1,NGA,,1,BRA,1997,1,1
2,SGP,0,2,BRA,1997,1,4
1,ZAF,,1,BRA,2001,1,2
4,NMR,0,4,BRA,1991,1,1
1,BRB,,1,BRA,2001,1,3
2,COG,0,2,BRA,1997,1,4
5,SWE,0,5,BRA,1997,1,1
23,NAM,0,23,BRA,1997,1,1
1,ESP,,1,BRA,1980,1,2
19,KOR,0,19,BRA,1991,1,1
2,POL,0,2,BRA,1980,1,4
4,JAM,0,4,BRA,1991,1,1
1,PLW,,1,BRA,2012,1,1
2,MUS,0,2,BRA,2009,1,2
1,COG,,1,BRA,2012,1,2
5,SVK,0,5,BRA,2013,1,1
3,POL,0,3,BRA,2014,1,3
14,MLI,0,14,BRA,1981,1,1
6,MLI,0,6,BRA,1981,1,2
5,WST,0,5,BRA,1981,1,1
5,IND,0,5,BRA,2012,1,4
2,ALB,0,2,BRA,1981,1,1
1,URY,,1,BRA,1981,1,4
1,MDV,,1,BRA,1981,1,1
2,ISL,0,2,BRA,2012,1,2
1,TZA,,1,BRA,2013,1,3
4,GHA,0,4,BRA,2012,1,3
6,BMU,0,6,BRA,2012,1,4
4,BGR,0,4,BRA,1981,1,1
4,NAM,0,4,BRA,1981,1,1
2,AFG,0,2,BRA,1981,1,2
1,JPN,,1,BRA,1982,1,2
2,URY,0,2,BRA,1982,1,4
2,ALB,0,2,BRA,1996,1,4
6,ESP,0,6,BRA,1995,1,3
5,CHN,0,5,BRA,1995,1,3
2,AGO,0,2,BRA,1995,1,4
3,AGO,0,3,BRA,1995,1,3
29,STP,0,29,BRA,2000,1,1
2,VEN,0,2,BRA,2000,1,4
13,CHL,0,13,BRA,2000,1,3
15,UKR,0,15,BRA,2000,1,1
1,SAU,,1,BRA,2000,1,2
34,HUN,0,34,BRA,2000,1,1
3,UZB,0,3,BRA,1998,1,4
3,JPN,0,3,BRA,2000,1,3
6,NGA,0,6,BRA,2000,1,4
28,CPV,0,28,BRA,2000,1,1
4,IRQ,0,4,BRA,2000,1,1
1,MDV,,1,BRA,2011,1,4
4,YEM,0,4,BRA,2014,1,2
11,PRY,0,11,BRA,1995,1,2
30,GNB,0,30,BRA,2000,1,1
14,CUB,0,14,BRA,2000,1,2
2,COD,0,2,BRA,2000,1,3
6,IND,0,6,BRA,2010,1,3
2,PAN,0,2,BRA,2010,1,2
5,COM,0,5,BRA,2010,1,1
2,EST,0,2,BRA,2010,1,1
31,LVA,0,31,BRA,2010,1,1
4,HRV,0,4,BRA,2010,1,1
4,KNA,0,4,BRA,2014,1,1
2,LAO,0,2,BRA,2013,1,1
8,GIN,0,8,BRA,2013,1,4
2,SAS,0,2,BRA,2007,1,1
13,TGO,0,13,BRA,1995,1,1
7,DEU,0,7,BRA,1995,1,3
9,GUY,0,9,BRA,1995,1,4
1,NGA,,1,BRA,1995,1,3
8,BGR,0,8,BRA,1995,1,1
5,JPN,0,5,BRA,1995,1,2
1,CRI,,1,BRA,1995,1,3
62,UKR,0,62,BRA,1995,1,1
28,EUR,0,28,BRA,1995,1,1
1,AUT,,1,BRA,1982,1,1
4,DZA,0,4,BRA,2007,1,3
12,NLD,0,12,BRA,2007,1,3
5,IRN,0,5,BRA,1995,1,4
2,IRQ,0,2,BRA,1982,1,1
4,SLV,0,4,BRA,1982,1,3
3,TUN,0,3,BRA,2007,1,1
2,MDV,0,2,BRA,1982,1,1
1,MDV,,1,BRA,1982,1,3
1,CHN,,1,BRA,1982,1,3
4,TMP,0,4,BRA,2007,1,2
6,TMP,0,6,BRA,2007,1,1
6,WST,0,6,BRA,2007,1,1
2,PSE,0,2,BRA,1982,1,1
4,PSE,0,4,BRA,1982,1,3
5,BHR,0,5,BRA,2007,1,1
5,PRT,0,5,BRA,1996,1,3
2,AFR,0,2,BRA,1995,1,2
1,ECU,,1,BRA,1982,1,4
3,TGO,0,3,BRA,1995,1,3
14,PRY,0,14,BRA,1995,1,3
1,EUR,,1,BRA,1995,1,4
3,SLB,0,3,BRA,1995,1,4
2,CUB,0,2,BRA,1982,1,3
25,TTO,0,25,BRA,1996,1,1
23,IND,0,23,BRA,1996,1,1
15,ECU,0,15,BRA,1982,1,1
5,AFR,0,5,BRA,1982,1,1
5,NAM,0,5,BRA,1982,1,1
5,IRN,0,5,BRA,2000,1,1
9,SUR,0,9,BRA,1996,1,2
14,SUR,0,14,BRA,1996,1,1
13,EUR,0,13,BRA,1996,1,4
2,VUT,0,2,BRA,1996,1,2
6,ESP,0,6,BRA,1982,1,3
4,VUT,0,4,BRA,1996,1,1
7,COL,0,7,BRA,1995,1,3
34,MYS,0,34,BRA,1995,1,1
97,AGO,0,97,BRA,1995,1,1
6,ZAF,0,6,BRA,1995,1,1
3,GUY,0,3,BRA,1995,1,2
16,CRI,0,16,BRA,1995,1,1
2,HRV,0,2,BRA,1994,1,1
2,EGY,0,2,BRA,1994,1,2
17,DEU,0,17,BRA,1994,1,1
2,CHE,0,2,BRA,1994,1,4
11,COL,0,11,BRA,1994,1,4
28,JPN,0,28,BRA,1994,1,1
5,COL,0,5,BRA,1994,1,2
2,PRT,0,2,BRA,1994,1,3
3,LBR,0,3,BRA,2014,1,2
6,PHL,0,6,BRA,1995,1,1
32,CAN,0,32,BRA,1995,1,1
5,ITA,0,5,BRA,1995,1,4
6,ARG,0,6,BRA,1994,1,4
4,SWE,0,4,BRA,1995,1,1
49,CUB,0,49,BRA,1995,1,1
2,PNG,0,2,BRA,2011,1,1
51,ARG,0,51,BRA,1994,1,2
8,FIN,0,8,BRA,1994,1,1
15,MAC,0,15,BRA,1994,1,1
9,CAN,0,9,BRA,1994,1,1
3,CAN,0,3,BRA,1994,1,2
3,THA,0,3,BRA,1994,1,2
2,PRT,0,2,BRA,1994,1,4
4,FJI,0,4,BRA,1994,1,1
14,CHL,0,14,BRA,1994,1,2
7,VEN,0,7,BRA,1995,1,4
2,ATG,0,2,BRA,2007,1,1
1,GTM,,1,BRA,2007,1,3
11,JOR,0,11,BRA,2012,1,2
3,LBN,0,3,BRA,2012,1,3
3,PAK,0,3,BRA,2014,1,4
3,PAK,0,3,BRA,2014,1,3
2,COD,0,2,BRA,2012,1,4
11,ARE,0,11,BRA,2014,1,3
1,SAF,,1,BRA,2014,1,2
4,BHR,0,4,BRA,2012,1,3
11,SVK,0,11,BRA,2014,1,1
1,HUN,,1,BRA,2012,1,3
15,CHL,0,15,BRA,1994,1,4
2,HTI,0,2,BRA,1995,1,2
2,CHE,0,2,BRA,1995,1,2
4,PAK,0,4,BRA,1995,1,3
1,PRT,,1,BRA,1995,1,4
2,SGP,0,2,BRA,1994,1,1
2,SMR,0,2,BRA,2012,1,4
12,URY,0,12,BRA,1994,1,2
2,COD,0,2,BRA,2014,1,2
1,AUS,,1,BRA,1994,1,4
7,AUS,0,7,BRA,1994,1,1
5,CHL,0,5,BRA,1994,1,3
6,AGO,0,6,BRA,2014,1,3
1,CRB,,1,BRA,2009,1,1
4,MHL,0,4,BRA,2011,1,1
4,GRC,0,4,BRA,2012,1,3
1,NPL,,1,BRA,2009,1,2
3,SEA,0,3,BRA,2010,1,2
4,PRK,0,4,BRA,1998,1,2
3,AGO,0,3,BRA,2010,1,4
13,KWT,0,13,BRA,1998,1,1
9,TUN,0,9,BRA,2013,1,2
7,MRT,0,7,BRA,2013,1,2
1,NMR,,1,BRA,2013,1,4
4,CZE,0,4,BRA,2013,1,3
1,ETH,,1,BRA,2009,1,4
4,URY,0,4,BRA,1998,1,4
1,SLE,,1,BRA,2012,1,4
2,KAZ,0,2,BRA,1998,1,2
2,UGA,0,2,BRA,2000,1,4
2,UGA,0,2,BRA,2000,1,1
1,PRK,,1,BRA,1998,1,1
4,RUS,0,4,BRA,2000,1,4
2,COG,0,2,BRA,1998,1,4
5,NGA,0,5,BRA,2000,1,2
6,LKA,0,6,BRA,2000,1,1
3,KWT,0,3,BRA,1998,1,2
3,TUR,0,3,BRA,1998,1,4
2,LBN,0,2,BRA,1994,1,2
19,MOZ,0,19,BRA,1994,1,1
31,GBR,0,31,BRA,1994,1,1
79,COL,0,79,BRA,1994,1,1
3,CMR,0,3,BRA,1994,1,1
3,AGO,0,3,BRA,1994,1,3
7,AGO,0,7,BRA,1994,1,2
10,ZAF,0,10,BRA,1994,1,1
10,ESP,0,10,BRA,1994,1,2
8,AFR,0,8,BRA,1994,1,1
20,USA,0,20,BRA,1994,1,4
42,PER,0,42,BRA,1994,1,1
16,CZE,0,16,BRA,1994,1,1
2,PSE,0,2,BRA,1982,1,4
29,LBN,0,29,BRA,1994,1,1
6,ISR,0,6,BRA,1994,1,1
59,AGO,0,59,BRA,1994,1,1
90,VEN,0,90,BRA,1994,1,1
162,URY,0,162,BRA,1994,1,1
1,BEL,,1,BRA,2009,1,3
1,ALB,,1,BRA,2009,1,2
13,BEN,0,13,BRA,2009,1,1
4,MLT,0,4,BRA,2009,1,2
2,BGD,0,2,BRA,2009,1,3
2,LKA,0,2,BRA,2009,1,3
5,LKA,0,5,BRA,2009,1,2
4,GTM,0,4,BRA,1998,1,1
9,KOR,0,9,BRA,1998,1,1
5,NLD,0,5,BRA,1998,1,4
6,BHR,0,6,BRA,2008,1,3
2,TUR,0,2,BRA,2008,1,3
3,FRA,0,3,BRA,1998,1,4
3,NOR,0,3,BRA,1998,1,1
3,GNB,0,3,BRA,1998,1,1
10,IND,0,10,BRA,1998,1,1
14,THA,0,14,BRA,1998,1,1
6,SRB,0,6,BRA,2009,1,3
1,SAM,,1,BRA,2008,1,2
2,STP,0,2,BRA,1998,1,1
1,IRQ,,1,BRA,2008,1,3
1,COD,,1,BRA,2009,1,2
6,ZAF,0,6,BRA,2009,1,3
1,AND,,1,BRA,2009,1,1
10,VAT,0,10,BRA,2009,1,2
22,MNG,0,22,BRA,2009,1,1
6,VAT,0,6,BRA,2009,1,4
8,HRV,0,8,BRA,2009,1,4
2,HRV,0,2,BRA,2009,1,3
4,SYC,0,4,BRA,2009,1,2
7,IND,0,7,BRA,2009,1,4
7,LBR,0,7,BRA,2009,1,3
1,EUR,,1,BRA,1998,1,4
3,LTU,0,3,BRA,2008,1,1
6,LVA,0,6,BRA,2008,1,1
1,SDN,,1,BRA,2008,1,4
8,JOR,0,8,BRA,2008,1,2
4,MYS,0,4,BRA,2008,1,3
1,AFG,,1,BRA,2008,1,3
4,DNK,0,4,BRA,2003,1,4
1,COG,,1,BRA,2010,1,4
1,PNG,,1,BRA,1998,1,4
4,IDN,0,4,BRA,1998,1,4
2,MAR,0,2,BRA,1998,1,4
1,SAS,,1,BRA,1998,1,1
6,GRD,0,6,BRA,2011,1,3
1,NLD,,1,BRA,1998,1,3
6,DNK,0,6,BRA,1998,1,1
2,GNB,0,2,BRA,1998,1,3
5,PRT,0,5,BRA,1998,1,2
7,ITA,0,7,BRA,1998,1,2
4,FRA,0,4,BRA,1998,1,3
1,PGS,,1,BRA,2003,1,2
7,ZWE,0,7,BRA,1998,1,1
4,PHL,0,4,BRA,2003,1,2
1,IND,,1,BRA,2003,1,2
6,AFR,0,6,BRA,1998,1,3
28,BEN,0,28,BRA,2012,1,1
17,FJI,0,17,BRA,2012,1,1
11,BGR,0,11,BRA,2012,1,2
