ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
132,LBY,30,3.7342544756014715,231,ZAF,2011,1.75,2
4,TTO,4,1.5,7,ZAF,2010,1.75,3
4,TUV,2,0.5,7,ZAF,2002,1.75,1
4,NIC,3,0.9574271077563381,7,ZAF,2011,1.75,1
8,SGP,5,1.3887301496588271,14,ZAF,2010,1.75,1
4,GIN,3,0.9574271077563381,7,ZAF,2012,1.75,4
4,MRT,3,0.9574271077563381,7,ZAF,2014,1.75,3
8,HTI,3,1.0350983390135313,14,ZAF,2011,1.75,4
4,MMR,3,0.9574271077563381,7,ZAF,2012,1.75,3
2086,AFR,92,3.2098747522451347,3648,ZAF,2010,1.7488015340364333,3
1405,ZWE,45,3.3845141563989505,2448,ZAF,2011,1.7423487544483987,1
62,GNQ,16,2.7217128398592454,108,ZAF,2009,1.7419354838709677,2
85,YEM,12,1.9281927214021803,148,ZAF,2014,1.7411764705882353,4
69,TCD,6,1.501491159922298,120,ZAF,2013,1.7391304347826086,1
23,PRK,8,2.0049346238343544,40,ZAF,2009,1.7391304347826086,1
23,VNM,8,1.629762707333015,40,ZAF,2011,1.7391304347826086,4
38,MOZ,10,1.9127482778440679,66,ZAF,2013,1.736842105263158,2
215,CAF,10,1.753352425899212,373,ZAF,2013,1.7348837209302326,1
15,JPN,6,1.5796322658258457,26,ZAF,2009,1.7333333333333334,3
15,MWI,8,1.9073791542572855,26,ZAF,2009,1.7333333333333334,4
11,GNB,7,1.848832555474351,19,ZAF,2013,1.7272727272727273,1
827,AUS,68,4.925189940732055,1427,ZAF,2012,1.7255139056831923,1
20136,AFR,94,3.0344273428125335,34727,ZAF,2011,1.7246225665474773,1
167,EGY,12,2.090323865662358,288,ZAF,2011,1.7245508982035929,1
36,QAT,6,1.5786270908810265,62,ZAF,2011,1.7222222222222223,1
67,AFG,23,3.05408802114256,115,ZAF,2010,1.7164179104477613,1
490,RWA,17,1.83268804256882,839,ZAF,2014,1.7122448979591838,4
149,PAK,17,2.2460033633744847,255,ZAF,2012,1.7114093959731544,4
308,GBR,37,3.6174038540683053,527,ZAF,2013,1.7110389610389611,3
38,ITA,17,2.7104192827822695,65,ZAF,2012,1.7105263157894737,4
205,ETH,16,2.0321424804221992,350,ZAF,2011,1.7073170731707317,1
17,GAB,3,0.8488746876271654,29,ZAF,2013,1.7058823529411764,1
185,BWA,21,2.836724083386397,315,ZAF,2011,1.7027027027027026,1
365,USA,24,2.3918642523848463,621,ZAF,2009,1.7013698630136986,2
371,USA,52,3.5289496781399867,631,ZAF,2012,1.7008086253369272,3
598,PAK,26,2.2204394408815182,1017,ZAF,2009,1.7006688963210703,4
