ECount,Target,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
185,BRA,0.2651962003439166,199,CHN,2002,1.0756756756756756,1
291,ESP,0.2648146375749764,313,CHN,2001,1.0756013745704467,1
172,IDN,0.41897565045624613,185,CHN,2007,1.0755813953488371,2
53,YEM,0.38476049512219457,57,CHN,2012,1.0754716981132075,2
53,DEU,0.2666787612158108,57,CHN,2000,1.0754716981132075,3
53,UGA,0.2666787612158108,57,CHN,2010,1.0754716981132075,2
53,UGA,0.26667876121581074,57,CHN,2007,1.0754716981132075,2
53,QAT,0.26667876121581074,57,CHN,2008,1.0754716981132075,2
319,JOR,0.2641847395764307,343,CHN,2001,1.0752351097178683,1
133,TZA,0.26469136259035453,143,CHN,2007,1.0751879699248121,1
133,PRK,0.29191271397706137,143,CHN,2000,1.0751879699248121,3
426,SGP,0.26389054830701575,458,CHN,1996,1.0751173708920188,1
1252,GBR,0.28685913455868867,1346,CHN,2002,1.0750798722044728,1
693,NGA,0.3137000060303097,745,CHN,2006,1.075036075036075,1
200,RWA,0.26405230180866107,215,CHN,2007,1.075,1
40,EUR,0.26674678283691844,43,CHN,2003,1.075,3
120,CIV,0.26449571488641804,129,CHN,2012,1.075,1
40,SVK,0.26674678283691844,43,CHN,2006,1.075,1
40,CHE,0.2667467828369185,43,CHN,1999,1.075,4
40,BEN,0.2667467828369185,43,CHN,2008,1.075,1
40,SDN,0.26674678283691844,43,CHN,2006,1.075,4
40,FRA,0.2667467828369185,43,CHN,2002,1.075,4
548,SEA,0.2633370496912312,589,CHN,2000,1.0748175182481752,1
976,PAK,0.2670637281410725,1049,CHN,1996,1.0747950819672132,1
107,KEN,0.2642516874667833,115,CHN,1996,1.074766355140187,1
308,ZWE,0.3667023019857568,331,CHN,2005,1.0746753246753247,1
67,IDN,0.264771647515186,72,CHN,2005,1.0746268656716418,2
134,SYR,0.2637743872954871,144,CHN,1998,1.0746268656716418,1
67,CAS,0.2647716475151861,72,CHN,2002,1.0746268656716418,1
188,RUS,0.2828185753616187,202,CHN,2002,1.074468085106383,4
121,LVA,0.26347957720344434,130,CHN,2014,1.0743801652892562,1
27,MYS,0.2668802563418119,29,CHN,2000,1.0740740740740742,4
27,EGY,0.26688025634181195,29,CHN,2003,1.0740740740740742,2
54,AFR,0.2643505285727148,58,CHN,1988,1.0740740740740742,1
432,RUS,0.2621950427448543,464,CHN,2002,1.0740740740740742,2
54,SOM,0.32805037877325705,58,CHN,2007,1.0740740740740742,1
27,ECU,0.26688025634181195,29,CHN,2000,1.0740740740740742,1
27,BRN,0.266880256341812,29,CHN,2001,1.0740740740740742,3
54,ITA,0.26435052857271474,58,CHN,2000,1.0740740740740742,3
27,DEU,0.26688025634181184,29,CHN,1994,1.0740740740740742,4
27,CMR,0.26688025634181195,29,CHN,2010,1.0740740740740742,4
27,CYM,0.2668802563418119,29,CHN,2010,1.0740740740740742,1
27,CHE,0.2668802563418119,29,CHN,1998,1.0740740740740742,2
27,UZB,0.2668802563418119,29,CHN,2006,1.0740740740740742,2
27,BGR,0.26688025634181195,29,CHN,1997,1.0740740740740742,1
284,BRA,0.2752909357176683,305,CHN,1999,1.073943661971831,1
176,BGR,0.2622950653342554,189,CHN,2004,1.0738636363636365,1
623,MYS,0.2737248462952491,669,CHN,2001,1.073836276083467,1
122,AGO,0.29227047325259065,131,CHN,2007,1.0737704918032787,1
692,JPN,0.2669475020606014,743,CHN,2002,1.073699421965318,3
95,SDN,0.2626422720087394,102,CHN,1999,1.0736842105263158,1
95,ZMB,0.2626422720087394,102,CHN,2013,1.0736842105263158,2
285,DZA,0.29936924053648556,306,CHN,2013,1.0736842105263158,1
761,DEU,0.2853416844649314,817,CHN,1998,1.0735873850197108,1
68,IRL,0.3589444088912318,73,CHN,2014,1.0735294117647058,3
68,SLB,0.2629440931775465,73,CHN,2006,1.0735294117647058,4
109,PAK,0.3524102727500852,117,CHN,2005,1.073394495412844,2
109,DNK,0.26198748974757136,117,CHN,2002,1.073394495412844,1
6596,USA,0.30623669967203726,7080,CHN,2005,1.0733778047301394,1
669,TUR,0.26073095456220247,718,CHN,2000,1.0732436472346787,1
437,NOR,0.2608065760663542,469,CHN,1997,1.0732265446224256,1
41,IDN,0.26365165488187475,44,CHN,2004,1.0731707317073171,4
41,AUS,0.2636516548818748,44,CHN,2001,1.0731707317073171,2
41,VAT,0.26365165488187475,44,CHN,1997,1.0731707317073171,1
41,NOR,0.2636516548818748,44,CHN,2003,1.0731707317073171,1
41,SEA,0.26365165488187486,44,CHN,2001,1.0731707317073171,2
137,SDN,0.2610791094992419,147,CHN,2002,1.072992700729927,1
274,PHL,0.33446773628138204,294,CHN,2008,1.072992700729927,3
96,NAM,0.2989381793744641,103,CHN,2009,1.0729166666666667,2
316,SAU,0.2601949779726466,339,CHN,2004,1.0727848101265822,1
316,NLD,0.3153529107337013,339,CHN,1999,1.0727848101265822,1
371,RUS,0.27031033432198215,398,CHN,2004,1.0727762803234502,2
55,COD,0.26208179770229884,59,CHN,2007,1.0727272727272728,1
165,MOZ,0.34151092479108625,177,CHN,2013,1.0727272727272728,1
399,JPN,0.25993925931604017,428,CHN,1997,1.0726817042606516,2
179,IRL,0.3184924630172704,192,CHN,2012,1.0726256983240223,2
539,SGP,0.2593174756399304,578,CHN,2002,1.072356215213358,1
83,BHS,0.26054036390250696,89,CHN,2003,1.072289156626506,1
180,URY,0.25957755873846416,193,CHN,1999,1.0722222222222222,1
457,MNG,0.25911907034751197,490,CHN,2002,1.0722100656455142,1
97,BRN,0.26010505411325197,104,CHN,2007,1.0721649484536082,1
97,GUY,0.26010505411325197,104,CHN,2003,1.0721649484536082,1
388,JPN,0.32935369112650564,416,CHN,2005,1.0721649484536082,2
541,ZMB,0.27280619813889845,580,CHN,2009,1.0720887245841035,1
111,PRK,0.25978003673428707,119,CHN,1996,1.072072072072072,2
2374,PRK,0.26593857612615424,2544,CHN,1997,1.071609098567818,1
475,ITA,0.2661109020954976,509,CHN,2004,1.071578947368421,1
14,POL,0.2672612419124244,15,CHN,2007,1.0714285714285714,4
14,KGZ,0.2672612419124244,15,CHN,2001,1.0714285714285714,4
14,HRV,0.2672612419124244,15,CHN,2002,1.0714285714285714,3
154,DZA,0.2583796380295332,165,CHN,2000,1.0714285714285714,1
70,ALB,0.25939889105215735,75,CHN,2000,1.0714285714285714,1
280,UKR,0.28443132330207793,300,CHN,1996,1.0714285714285714,1
70,KOR,0.3102793772158663,75,CHN,1998,1.0714285714285714,3
14,HKG,0.2672612419124244,15,CHN,2008,1.0714285714285714,2
14,MCO,0.26726124191242434,15,CHN,1998,1.0714285714285714,1
42,UKR,0.3416500236732879,45,CHN,2011,1.0714285714285714,4
112,LBN,0.25869686299618505,120,CHN,2006,1.0714285714285714,4
56,MMR,0.259870097418821,60,CHN,2003,1.0714285714285714,2
28,GUY,0.2622652641564811,30,CHN,1996,1.0714285714285714,1
28,CMR,0.26226526415648105,30,CHN,2008,1.0714285714285714,1
70,IND,0.2593988910521574,75,CHN,1999,1.0714285714285714,3
28,CRI,0.26226526415648105,30,CHN,2008,1.0714285714285714,3
28,AFR,0.26226526415648105,30,CHN,1996,1.0714285714285714,4
14,ARM,0.2672612419124244,15,CHN,2001,1.0714285714285714,2
28,MDG,0.26226526415648105,30,CHN,2013,1.0714285714285714,2
14,TZA,0.26726124191242434,15,CHN,1997,1.0714285714285714,2
28,PRY,0.2622652641564811,30,CHN,2001,1.0714285714285714,1
14,WST,0.26726124191242434,15,CHN,2010,1.0714285714285714,2
14,CPV,0.2672612419124244,15,CHN,2000,1.0714285714285714,1
14,TUR,0.2672612419124244,15,CHN,2001,1.0714285714285714,3
14,MWI,0.26726124191242445,15,CHN,2010,1.0714285714285714,3
14,MEA,0.2672612419124244,15,CHN,2008,1.0714285714285714,1
14,MAR,0.2672612419124244,15,CHN,1998,1.0714285714285714,2
14,AFR,0.2672612419124244,15,CHN,2003,1.0714285714285714,3
14,ARM,0.2672612419124244,15,CHN,2012,1.0714285714285714,3
28,BEL,0.26226526415648105,30,CHN,2006,1.0714285714285714,2
28,JOR,0.3779644730092272,30,CHN,2011,1.0714285714285714,3
14,PSE,0.2672612419124244,15,CHN,2002,1.0714285714285714,3
98,ARG,0.25886349545339626,105,CHN,1999,1.0714285714285714,1
28,DNK,0.2622652641564811,30,CHN,1996,1.0714285714285714,3
28,KHM,0.26226526415648094,30,CHN,2007,1.0714285714285714,4
28,ZMB,0.26226526415648105,30,CHN,2007,1.0714285714285714,4
84,FRA,0.25908617377023124,90,CHN,2002,1.0714285714285714,3
14,ZWE,0.2672612419124244,15,CHN,2002,1.0714285714285714,4
566,ARM,0.2699496671417765,606,CHN,2012,1.0706713780918728,1
85,IDN,0.25765588412036844,91,CHN,1999,1.0705882352941176,3
298,BHR,0.3458271411308261,319,CHN,2014,1.070469798657718,1
142,LTU,0.2567634704786694,152,CHN,2012,1.0704225352112675,1
71,UZB,0.2576788511734176,76,CHN,2014,1.0704225352112675,2
469,JPN,0.2642439560942332,502,CHN,1998,1.070362473347548,2
128,SWE,0.2566775528590926,137,CHN,2000,1.0703125,1
114,ZWE,0.31816115039628484,122,CHN,2012,1.0701754385964912,3
57,NAM,0.2577130964857056,61,CHN,1998,1.0701754385964912,1
328,PAK,0.26743312132018293,351,CHN,2004,1.0701219512195121,4
214,RWA,0.2902855816676686,229,CHN,2006,1.0700934579439252,1
157,COL,0.2560711460013995,168,CHN,1997,1.070063694267516,1
357,EGY,0.25555238540283387,382,CHN,2000,1.0700280112044818,1
400,MYS,0.255466549463402,428,CHN,2002,1.07,1
200,IRQ,0.25578728599833095,214,CHN,2001,1.07,1
1143,AUS,0.2586518664430201,1223,CHN,1996,1.0699912510936134,1
86,NER,0.25624885305538925,92,CHN,2007,1.069767441860465,4
43,AFR,0.2577696311132335,46,CHN,2003,1.069767441860465,2
43,FRA,0.25776963111323353,46,CHN,2002,1.069767441860465,2
86,THA,0.2562488530553893,92,CHN,1998,1.069767441860465,2
43,CHL,0.25776963111323353,46,CHN,2012,1.069767441860465,3
488,EUR,0.2704895081257802,522,CHN,1996,1.069672131147541,1
201,LAO,0.25519478464391226,215,CHN,2003,1.0696517412935322,1
72,UZB,0.3873488397177316,77,CHN,2010,1.0694444444444444,2
490,IND,0.2699724151876083,524,CHN,2001,1.0693877551020408,1
418,QAT,0.33568012593609103,447,CHN,2013,1.069377990430622,1
476,CHE,0.2703299538437371,509,CHN,1998,1.069327731092437,1
130,SLE,0.25482815423967997,139,CHN,1999,1.0692307692307692,1
362,IND,0.2943299854596441,387,CHN,2000,1.069060773480663,1
29,URY,0.2578807147775638,31,CHN,2004,1.0689655172413792,1
29,AUS,0.2578807147775638,31,CHN,1994,1.0689655172413792,2
29,KHM,0.2578807147775637,31,CHN,1996,1.0689655172413792,3
29,SGP,0.25788071477756375,31,CHN,2000,1.0689655172413792,2
29,MEX,0.2578807147775638,31,CHN,2008,1.0689655172413792,3
29,COD,0.2578807147775638,31,CHN,2008,1.0689655172413792,2
29,NLD,0.2578807147775638,31,CHN,1999,1.0689655172413792,2
29,AGO,0.2578807147775638,31,CHN,2001,1.0689655172413792,2
160,GBR,0.2993047499344662,171,CHN,2000,1.06875,3
131,CHL,0.2539182089588478,140,CHN,1998,1.0687022900763359,1
102,BGR,0.2540680473895316,109,CHN,2007,1.0686274509803921,1
933,AUS,0.25710892771937655,997,CHN,2002,1.0685959271168275,1
146,IND,0.2534597634278492,156,CHN,1998,1.0684931506849316,3
73,CRI,0.25433830943623054,78,CHN,2011,1.0684931506849316,2
161,POL,0.2984171493581694,172,CHN,2006,1.0683229813664596,1
893,DEU,0.25241689725240224,954,CHN,2002,1.0683090705487122,1
293,ZAF,0.27841781630109075,313,CHN,2000,1.068259385665529,1
308,FSM,0.25246783146059687,329,CHN,2004,1.0681818181818181,1
264,FIN,0.25253639027556346,282,CHN,1998,1.0681818181818181,1
44,NPL,0.2549717059293527,47,CHN,2006,1.0681818181818181,3
88,BRA,0.2953842051145236,94,CHN,2014,1.0681818181818181,4
1321,MYS,0.3566131526033931,1411,CHN,2007,1.0681302043906131,1
1145,USA,0.25206570156197394,1223,CHN,2002,1.068122270742358,3
279,PHL,0.2523707247239917,298,CHN,2001,1.0681003584229392,4
235,BGD,0.268826496152523,251,CHN,1997,1.0680851063829788,1
103,PAK,0.252909963143908,110,CHN,2003,1.0679611650485437,3
103,DJI,0.25290996314390796,110,CHN,2011,1.0679611650485437,1
59,AFG,0.2535545088414484,63,CHN,2007,1.0677966101694916,4
118,KOR,0.28431394587228864,126,CHN,1998,1.0677966101694916,2
355,TUR,0.2514223088138771,379,CHN,1998,1.0676056338028168,1
222,DZA,0.2515696109819747,237,CHN,1996,1.0675675675675675,1
74,SAU,0.25271571992678227,79,CHN,2009,1.0675675675675675,4
489,ZWE,0.2669384949995824,522,CHN,2006,1.0674846625766872,1
134,TZA,0.2512453551444323,143,CHN,2004,1.0671641791044777,1
283,IRQ,0.2507038434318377,302,CHN,2003,1.0671378091872792,3
989,FRA,0.2576669520128524,1055,CHN,2002,1.0667340748230536,1
15,LBY,0.2581988897471611,16,CHN,2006,1.0666666666666667,3
30,TJK,0.2537081317024625,32,CHN,2010,1.0666666666666667,2
60,ZAF,0.4061671471357936,64,CHN,2008,1.0666666666666667,3
30,ISR,0.2537081317024624,32,CHN,2004,1.0666666666666667,4
15,PRT,0.2581988897471611,16,CHN,2009,1.0666666666666667,4
15,CIV,0.2581988897471611,16,CHN,2012,1.0666666666666667,2
30,BLR,0.3651483716701107,32,CHN,2013,1.0666666666666667,3
15,DNK,0.2581988897471611,16,CHN,2003,1.0666666666666667,3
45,GAB,0.2522624895547565,48,CHN,2013,1.0666666666666667,1
15,UZB,0.2581988897471611,16,CHN,2013,1.0666666666666667,3
45,IRN,0.25226248955475644,48,CHN,1999,1.0666666666666667,2
30,DMA,0.25370813170246254,32,CHN,2006,1.0666666666666667,1
15,AGO,0.2581988897471611,16,CHN,2011,1.0666666666666667,4
225,FRA,0.2500000000000001,240,CHN,1997,1.0666666666666667,3
15,NPL,0.25819888974716115,16,CHN,2001,1.0666666666666667,4
15,VAT,0.2581988897471611,16,CHN,1995,1.0666666666666667,4
90,FRA,0.2508412811213632,96,CHN,2001,1.0666666666666667,3
15,CYM,0.25819888974716115,16,CHN,2011,1.0666666666666667,2
45,DEU,0.25226248955475655,48,CHN,2001,1.0666666666666667,4
15,HUN,0.25819888974716115,16,CHN,2014,1.0666666666666667,4
30,JOR,0.2537081317024625,32,CHN,2008,1.0666666666666667,2
45,MWI,0.25226248955475644,48,CHN,2007,1.0666666666666667,1
135,MKD,0.25037285628474004,144,CHN,2004,1.0666666666666667,1
15,NMR,0.2581988897471612,16,CHN,2008,1.0666666666666667,3
15,BTN,0.25819888974716115,16,CHN,2013,1.0666666666666667,2
30,SEA,0.2537081317024625,32,CHN,2003,1.0666666666666667,3
15,LVA,0.2581988897471611,16,CHN,2014,1.0666666666666667,2
15,FSM,0.25819888974716115,16,CHN,2012,1.0666666666666667,2
60,IDN,0.25154887429323164,64,CHN,1996,1.0666666666666667,3
45,AUS,0.2522624895547565,48,CHN,2005,1.0666666666666667,4
15,ESP,0.2581988897471611,16,CHN,1998,1.0666666666666667,2
15,PSE,0.2581988897471611,16,CHN,2002,1.0666666666666667,4
45,UGA,0.2522624895547565,48,CHN,2008,1.0666666666666667,2
15,SAU,0.2581988897471611,16,CHN,2004,1.0666666666666667,3
15,ITA,0.2581988897471611,16,CHN,2000,1.0666666666666667,2
105,PER,0.34714956504771904,112,CHN,2010,1.0666666666666667,2
30,AFG,0.3651483716701107,32,CHN,2006,1.0666666666666667,4
15,LBY,0.2581988897471611,16,CHN,2001,1.0666666666666667,3
15,ZWE,0.25819888974716115,16,CHN,2007,1.0666666666666667,3
30,COG,0.2537081317024624,32,CHN,2007,1.0666666666666667,1
30,BWA,0.2537081317024625,32,CHN,2004,1.0666666666666667,1
1217,VNM,0.26533381761580027,1298,CHN,1998,1.066557107641742,1
316,FJI,0.28510332507259584,337,CHN,2009,1.0664556962025316,1
256,NLD,0.24947862299871185,273,CHN,2004,1.06640625,1
166,ECU,0.24949748692909865,177,CHN,2002,1.0662650602409638,1
379,PRK,0.2485456293094056,404,CHN,2002,1.0659630606860158,4
637,IDN,0.26667876121581086,679,CHN,2000,1.065934065934066,1
91,VNM,0.2495417044725436,97,CHN,2002,1.065934065934066,2
76,THA,0.24956101809855236,81,CHN,2004,1.0657894736842106,2
289,ZWE,0.24826386788432547,308,CHN,2004,1.065743944636678,1
61,CAN,0.249589827451387,65,CHN,1997,1.0655737704918034,3
61,CAF,0.24958982745138697,65,CHN,1998,1.0655737704918034,1
183,JPN,0.24821466642185766,195,CHN,1994,1.0655737704918034,3
61,MWI,0.24958982745138694,65,CHN,2014,1.0655737704918034,1
351,TJK,0.2590801171886935,374,CHN,2004,1.0655270655270654,1
229,DZA,0.24795184918196458,244,CHN,1998,1.0655021834061136,1
626,SGP,0.26627713829203753,667,CHN,2000,1.0654952076677315,1
46,SDN,0.24963741822833804,49,CHN,2004,1.065217391304348,2
46,CUB,0.24963741822833796,49,CHN,2001,1.065217391304348,2
92,BWA,0.24826199498867574,98,CHN,2000,1.065217391304348,1
92,IDN,0.2482619949886758,98,CHN,2002,1.065217391304348,3
46,BRA,0.249637418228338,49,CHN,2004,1.065217391304348,3
46,TON,0.24963741822833804,49,CHN,2001,1.065217391304348,1
230,ESP,0.28053083749906144,245,CHN,2000,1.065217391304348,1
46,THA,0.249637418228338,49,CHN,2003,1.065217391304348,2
415,IND,0.24692981211480494,442,CHN,2002,1.0650602409638554,1
77,OMN,0.24802707501094023,82,CHN,2003,1.0649350649350648,1
77,UKR,0.24802707501094035,82,CHN,1996,1.0649350649350648,3
616,KAZ,0.340737119190832,656,CHN,2007,1.0649350649350648,1
478,ARG,0.24652528562975073,509,CHN,2004,1.0648535564853556,1
216,MDA,0.24677070227324532,230,CHN,2001,1.0648148148148149,1
556,JPN,0.26734956955099387,592,CHN,1998,1.064748201438849,3
448,IDN,0.2552481262309112,477,CHN,1997,1.0647321428571428,1
124,TUN,0.3055565489656343,132,CHN,2007,1.064516129032258,1
31,PNG,0.24973103811470743,33,CHN,2010,1.064516129032258,4
62,BRA,0.24767560367065306,66,CHN,2006,1.064516129032258,2
31,NZL,0.24973103811470745,33,CHN,1987,1.064516129032258,1
31,ZMB,0.24973103811470745,33,CHN,2008,1.064516129032258,3
31,MDA,0.3592106040535498,33,CHN,2009,1.064516129032258,2
31,KHM,0.24973103811470748,33,CHN,2002,1.064516129032258,2
31,VEN,0.24973103811470743,33,CHN,2009,1.064516129032258,3
264,PRT,0.24591957501910675,281,CHN,2004,1.0643939393939394,1
202,PNG,0.2835749599201239,215,CHN,1999,1.0643564356435644,1
171,BLR,0.26890188086777633,182,CHN,2008,1.064327485380117,1
140,SAU,0.27381436461455105,149,CHN,2000,1.0642857142857143,1
218,BHS,0.2637981828021865,232,CHN,2014,1.0642201834862386,1
156,MKD,0.24572439792441947,166,CHN,2012,1.064102564102564,1
78,PGS,0.29452773510585845,83,CHN,2012,1.064102564102564,1
219,PSE,0.24518316342822316,233,CHN,2002,1.0639269406392695,1
501,MEX,0.24476963792248133,533,CHN,1997,1.0638722554890219,1
47,EUR,0.2470922481451655,50,CHN,1996,1.0638297872340425,2
47,ARE,0.24709224814516545,50,CHN,2004,1.0638297872340425,1
47,GUY,0.24709224814516542,50,CHN,2004,1.0638297872340425,1
298,BLR,0.24473300647440843,317,CHN,2007,1.063758389261745,1
157,AUS,0.24498897574413164,167,CHN,2001,1.0636942675159236,3
581,JPN,0.24439833838836042,618,CHN,2001,1.06368330464716,4
410,RUS,0.26328384894518597,436,CHN,2004,1.0634146341463415,3
142,TUR,0.3806450056386535,151,CHN,2013,1.0633802816901408,4
79,NAM,0.2450417103112758,84,CHN,2014,1.0632911392405062,3
348,CAN,0.30655281195838535,370,CHN,2008,1.0632183908045978,3
95,MLI,0.24453717969020555,101,CHN,1996,1.063157894736842,1
95,MMR,0.28473676965843503,101,CHN,1981,1.063157894736842,1
1062,DEU,0.24323663766735942,1129,CHN,2004,1.0630885122410547,1
1067,CAN,0.2427038073672709,1134,CHN,1997,1.062792877225867,1
687,CAN,0.3246630638825898,730,CHN,2005,1.0625909752547307,1
2285,FRA,0.24762511729362496,2428,CHN,1997,1.062582056892779,1
16,MEX,0.25,17,CHN,2005,1.0625,3
16,MDV,0.25,17,CHN,2011,1.0625,3
80,BGD,0.2435886759231116,85,CHN,1998,1.0625,1
64,HTI,0.24397501823713327,68,CHN,1998,1.0625,1
16,SEN,0.25,17,CHN,1996,1.0625,4
16,MOZ,0.24999999999999994,17,CHN,1998,1.0625,2
16,COL,0.25,17,CHN,1999,1.0625,3
16,SVK,0.25,17,CHN,2011,1.0625,1
16,GRC,0.25,17,CHN,2003,1.0625,4
176,BRA,0.24275207811380617,187,CHN,1997,1.0625,1
48,MMR,0.2446230273950408,51,CHN,2001,1.0625,2
16,SVK,0.25,17,CHN,2009,1.0625,2
32,SGP,0.24593468841898242,34,CHN,2004,1.0625,4
16,POL,0.25,17,CHN,1997,1.0625,3
48,DEU,0.2446230273950408,51,CHN,2000,1.0625,2
80,VNM,0.24358867592311156,85,CHN,1999,1.0625,2
656,SEA,0.2545389485636292,697,CHN,2004,1.0625,1
32,VUT,0.24593468841898233,34,CHN,2013,1.0625,1
16,CMR,0.24999999999999997,17,CHN,2013,1.0625,2
16,NPL,0.24999999999999997,17,CHN,1997,1.0625,2
16,KNA,0.25,17,CHN,2001,1.0625,1
16,SGP,0.25,17,CHN,2005,1.0625,2
32,UKR,0.3535533905932738,34,CHN,2009,1.0625,4
80,ISR,0.24358867592311154,85,CHN,2007,1.0625,3
144,CHE,0.24290635336173594,153,CHN,2002,1.0625,1
16,MAC,0.25,17,CHN,2001,1.0625,4
16,ROM,0.25,17,CHN,2011,1.0625,1
48,BRA,0.24462302739504083,51,CHN,2008,1.0625,4
32,JAM,0.24593468841898242,34,CHN,1999,1.0625,1
32,HTI,0.3535533905932738,34,CHN,2005,1.0625,1
32,UZB,0.24593468841898236,34,CHN,2014,1.0625,3
64,PHL,0.2439750182371333,68,CHN,2003,1.0625,2
32,MYS,0.2459346884189824,34,CHN,2001,1.0625,4
16,MDG,0.25000000000000006,17,CHN,2011,1.0625,2
16,MEX,0.24999999999999997,17,CHN,2008,1.0625,4
32,NPL,0.24593468841898233,34,CHN,2007,1.0625,3
8504,JPN,0.28570822786178557,9033,CHN,2005,1.062206020696143,1
387,NGA,0.2414959203625462,411,CHN,2002,1.062015503875969,1
387,RUS,0.24149592036254613,411,CHN,1997,1.062015503875969,2
129,CIV,0.29978997816430086,137,CHN,1997,1.062015503875969,1
242,PER,0.24162527084287638,257,CHN,2007,1.06198347107438,1
210,BRA,0.24155831906253247,223,CHN,2003,1.061904761904762,1
162,DNK,0.28830965980010825,172,CHN,2008,1.0617283950617284,1
1451,USA,0.24570939690199897,1540,CHN,1997,1.0613370089593384,3
930,PAK,0.26956579449113627,987,CHN,1997,1.0612903225806452,1
310,CAN,0.25336239744048217,329,CHN,2008,1.0612903225806452,2
49,LBY,0.24222607082590247,52,CHN,1985,1.0612244897959184,1
180,PAK,0.2624314518402085,191,CHN,1998,1.0611111111111111,2
442,AFR,0.23975932155903396,469,CHN,2002,1.0610859728506787,1
5325,JPN,0.24407491030906703,5650,CHN,2002,1.0610328638497653,1
115,FIN,0.24013726052022868,122,CHN,2000,1.0608695652173914,1
609,ITA,0.23907735392503418,646,CHN,1997,1.0607553366174056,1
1138,PRK,0.23876025530010045,1207,CHN,1996,1.0606326889279438,1
99,GBR,0.2398205884755764,105,CHN,2002,1.0606060606060606,3
33,IDN,0.24230584229877997,35,CHN,1997,1.0606060606060606,2
99,ZMB,0.34458439380315836,105,CHN,2009,1.0606060606060606,2
116,VNM,0.2391576923268421,123,CHN,2001,1.0603448275862069,4
116,YEM,0.239157692326842,123,CHN,2002,1.0603448275862069,1
83,TUN,0.23937915584427602,88,CHN,1996,1.0602409638554218,1
83,PRK,0.239379155844276,88,CHN,1996,1.0602409638554218,3
1180,USA,0.23790142380495866,1251,CHN,1997,1.0601694915254238,2
815,TJK,0.3676975103639396,864,CHN,2013,1.0601226993865032,1
682,THA,0.23787850468144422,723,CHN,1996,1.0601173020527859,1
483,TJK,0.26268166672394283,512,CHN,2007,1.060041407867495,1
50,GIN,0.23989793748209523,53,CHN,2001,1.06,1
100,SAU,0.23868325657594203,106,CHN,1997,1.06,1
150,EUR,0.26495535903596895,159,CHN,2005,1.06,3
50,FRA,0.23989793748209523,53,CHN,2001,1.06,2
50,SEA,0.23989793748209526,53,CHN,2002,1.06,3
50,KGZ,0.42426406871192857,53,CHN,2008,1.06,2
435,SEA,0.25601508907276554,461,CHN,1998,1.0597701149425287,1
67,MHL,0.23872115183006284,71,CHN,1997,1.0597014925373134,1
218,UKR,0.23735068692037797,231,CHN,1998,1.0596330275229358,1
185,NZL,0.23712437052638077,196,CHN,2005,1.0594594594594595,1
101,BRB,0.23756187312857346,107,CHN,2014,1.0594059405940595,1
1330,SAU,0.26354576890503206,1409,CHN,2006,1.0593984962406016,1
118,ARG,0.2708761624945867,125,CHN,2006,1.0593220338983051,1
388,NLD,0.2948156606118051,411,CHN,2007,1.059278350515464,1
287,RUS,0.23647344473752557,304,CHN,1997,1.0592334494773519,3
152,PAK,0.26328421506369865,161,CHN,1999,1.0592105263157894,2
271,SYR,0.23613673497695367,287,CHN,2000,1.0590405904059041,1
34,NZL,0.23883257361061286,36,CHN,2006,1.0588235294117647,4
51,UGA,0.23763541031440188,54,CHN,2006,1.0588235294117647,2
51,ITA,0.23763541031440186,54,CHN,2006,1.0588235294117647,4
51,ETH,0.23763541031440183,54,CHN,2013,1.0588235294117647,4
17,PER,0.24253562503633294,18,CHN,2008,1.0588235294117647,3
68,AFR,0.23704354037838393,72,CHN,2004,1.0588235294117647,2
17,ITA,0.24253562503633297,18,CHN,1996,1.0588235294117647,2
34,CRI,0.3429971702850177,36,CHN,2007,1.0588235294117647,3
119,HKG,0.3516093182240965,126,CHN,2009,1.0588235294117647,1
102,NOR,0.23645607097364027,108,CHN,1998,1.0588235294117647,1
51,DJI,0.23763541031440186,54,CHN,2004,1.0588235294117647,1
17,FJI,0.24253562503633294,18,CHN,2004,1.0588235294117647,2
34,SEA,0.23883257361061289,36,CHN,1987,1.0588235294117647,1
17,UZB,0.24253562503633297,18,CHN,2000,1.0588235294117647,2
34,SWZ,0.23883257361061283,36,CHN,1998,1.0588235294117647,1
17,HND,0.24253562503633297,18,CHN,1999,1.0588235294117647,1
17,PRT,0.24253562503633297,18,CHN,1998,1.0588235294117647,4
17,KHM,0.24253562503633297,18,CHN,2008,1.0588235294117647,3
17,IRN,0.24253562503633297,18,CHN,2000,1.0588235294117647,4
34,COM,0.23883257361061289,36,CHN,2008,1.0588235294117647,1
17,LUX,0.242535625036333,18,CHN,2013,1.0588235294117647,2
34,WST,0.23883257361061286,36,CHN,2013,1.0588235294117647,2
34,DOM,0.2388325736106128,36,CHN,2009,1.0588235294117647,1
17,HKG,0.242535625036333,18,CHN,2010,1.0588235294117647,3
34,KWT,0.23883257361061286,36,CHN,1998,1.0588235294117647,1
34,NLD,0.3429971702850177,36,CHN,2008,1.0588235294117647,4
17,MMR,0.24253562503633297,18,CHN,1994,1.0588235294117647,2
17,TCD,0.242535625036333,18,CHN,2013,1.0588235294117647,2
4592,RUS,0.2761580099358667,4862,CHN,2005,1.0587979094076656,1
460,JPN,0.2616156329705976,487,CHN,2004,1.058695652173913,2
205,JOR,0.2738394493094212,217,CHN,2005,1.0585365853658537,1
257,BGD,0.23489121167671898,272,CHN,2003,1.0583657587548638,1
