Actor1CountryCode,Actor2CountryCode,Year,ECount,AvgQuadClass
EGY,USA,1996,1861,1.5271359484148308
ISR,USA,1996,5322,1.3684704998121007
JOR,USA,1996,793,1.3921815889029003
JPN,USA,1996,5342,1.541183077499064
NGA,USA,1996,325,1.7692307692307692
RUS,USA,1996,4734,1.5103506548373469
USA,EUR,1996,1571,1.5601527689369827
USA,IRQ,1996,3784,2.4526955602536997
AFG,USA,1996,286,1.5874125874125875
AFR,USA,1996,789,1.4486692015209126
AGO,USA,1996,186,1.2473118279569892
AUS,USA,1996,590,1.4813559322033898
BDI,USA,1996,115,1.434782608695652
BLR,USA,1996,147,1.4489795918367347
CHE,USA,1996,413,1.665859564164649
CHL,USA,1996,410,1.2707317073170732
CHN,USA,1996,5427,1.5962778699097107
CZE,USA,1996,205,1.4682926829268292
DEU,USA,1996,1296,1.6828703703703705
ESP,USA,1996,507,1.6035502958579881
FRA,USA,1996,3073,1.5219655060201758
GBR,USA,1996,2719,1.5535123207061419
GRD,USA,1996,40,1.875
GTM,USA,1996,170,1.7294117647058824
HRV,USA,1996,1093,1.2470265324794145
EUR,USA,1996,1430,1.6363636363636365
MEA,USA,1996,59,1.728813559322034
IRL,USA,1996,449,1.3608017817371938
IRN,USA,1996,1859,2.040344271113502
IRQ,USA,1996,2344,2.0656996587030716
ITA,USA,1996,671,1.496274217585693
KHM,USA,1996,179,2.022346368715084
LBN,USA,1996,1057,1.5146641438032167
LBY,USA,1996,570,2.0701754385964914
LVA,USA,1996,69,1.1159420289855073
MEX,USA,1996,1269,1.8613081166272656
NPL,USA,1996,50,1.3
PAK,USA,1996,680,1.6102941176470589
PAN,USA,1996,392,1.403061224489796
PER,USA,1996,405,1.9209876543209876
POL,USA,1996,504,1.253968253968254
PRK,USA,1996,2245,1.4962138084632517
PSE,USA,1996,1528,1.4077225130890052
SAU,USA,1996,1330,2.3097744360902257
SDN,USA,1996,290,2.117241379310345
SVK,USA,1996,191,1.2460732984293195
SYR,USA,1996,1231,1.4021121039805036
TUR,USA,1996,1342,1.4687034277198212
URY,USA,1996,42,1.3333333333333333
USA,AFG,1996,376,1.5079787234042554
USA,AFR,1996,932,1.5718884120171674
USA,AGO,1996,270,1.3888888888888888
USA,AUS,1996,541,1.5360443622920517
USA,BDI,1996,211,1.6066350710900474
USA,CHE,1996,452,1.586283185840708
USA,CHL,1996,372,1.3494623655913978
USA,CZE,1996,177,1.2881355932203389
USA,DEU,1996,1228,1.6335504885993486
USA,ESP,1996,466,1.5150214592274678
USA,GBR,1996,2412,1.5099502487562189
USA,HRV,1996,1359,1.4135393671817513
USA,IDN,1996,545,1.4256880733944954
USA,IRL,1996,466,1.3304721030042919
USA,KHM,1996,192,1.6458333333333333
USA,LBN,1996,1085,1.5345622119815667
USA,LVA,1996,95,1.231578947368421
USA,NGA,1996,355,1.63943661971831
USA,PER,1996,406,1.687192118226601
USA,POL,1996,491,1.3258655804480652
USA,PRK,1996,2522,1.450832672482157
USA,SDN,1996,373,2.359249329758713
USA,SOM,1996,116,2.3620689655172415
USA,SYR,1996,1444,1.3150969529085872
USA,URY,1996,27,1.2962962962962963
USA,UZB,1996,90,1.1111111111111112
USA,VNM,1996,723,1.5629322268326418
USA,ZWE,1996,44,1.5909090909090908
USA,CAN,1996,1102,1.3847549909255898
USA,SVK,1996,201,1.308457711442786
USA,CYM,1996,12,1.75
UZB,USA,1996,95,1.1157894736842104
BGR,USA,1996,127,1.4960629921259843
BOL,USA,1996,180,1.3555555555555556
CAN,USA,1996,1266,1.5829383886255923
CRI,USA,1996,71,1.4647887323943662
EST,USA,1996,75,1.12
FIN,USA,1996,91,1.1318681318681318
GRC,USA,1996,621,1.4734299516908214
HTI,USA,1996,431,1.4733178654292343
HUN,USA,1996,240,1.2833333333333334
IDN,USA,1996,637,1.5918367346938775
ISL,USA,1996,16,1.1875
KOR,USA,1996,1938,1.4927760577915377
LBR,USA,1996,389,1.8534704370179949
NIC,USA,1996,163,1.361963190184049
PHL,USA,1996,897,1.7168338907469343
SAS,USA,1996,24,1.0
UKR,USA,1996,556,1.20863309352518
USA,BHR,1996,107,1.2710280373831775
USA,BLR,1996,181,1.6187845303867403
USA,BOL,1996,146,1.3493150684931507
USA,COL,1996,1073,1.8424976700838769
USA,EST,1996,89,1.2696629213483146
USA,FIN,1996,94,1.1595744680851063
USA,GRC,1996,683,1.4699853587115665
USA,WST,1996,899,1.614015572858732
USA,IRN,1996,2288,2.034965034965035
USA,LBR,1996,522,2.3333333333333335
USA,LTU,1996,140,1.4714285714285715
USA,SGP,1996,167,1.2754491017964071
USA,THA,1996,496,1.4576612903225807
USA,TUR,1996,1528,1.4469895287958114
USA,CRI,1996,72,1.1805555555555556
USA,IND,1996,135,1.6
USA,SAS,1996,61,1.4098360655737705
USA,MHL,1996,10,2.1
SWZ,USA,1996,17,1.4705882352941178
USA,SWZ,1996,12,2.0833333333333335
USA,VEN,1996,152,1.5394736842105263
ARG,USA,1996,454,1.3348017621145374
ARM,USA,1996,164,1.2560975609756098
ATG,USA,1996,29,1.6206896551724137
DOM,USA,1996,241,1.5601659751037344
ECU,USA,1996,97,1.5360824742268042
HND,USA,1996,114,1.4210526315789473
SEA,USA,1996,105,1.4952380952380953
WST,USA,1996,500,1.592
LAO,USA,1996,42,1.3571428571428572
MAR,USA,1996,63,1.0793650793650793
MHL,USA,1996,13,1.3076923076923077
MNG,USA,1996,28,1.3571428571428572
NLD,USA,1996,248,1.9919354838709677
SWE,USA,1996,202,1.4108910891089108
USA,ALB,1996,259,1.247104247104247
USA,ATG,1996,33,1.5151515151515151
USA,GTM,1996,215,1.6837209302325582
USA,HND,1996,101,1.5346534653465347
USA,MNG,1996,36,1.1388888888888888
USA,MOZ,1996,36,1.5
USA,NOR,1996,245,1.473469387755102
USA,PAN,1996,434,1.4792626728110598
USA,SRB,1996,282,1.6063829787234043
USA,UKR,1996,648,1.25
USA,ARG,1996,365,1.326027397260274
ALB,USA,1996,244,1.2295081967213115
BRA,USA,1996,407,1.547911547911548
MYS,USA,1996,246,1.6747967479674797
NOR,USA,1996,250,1.388
NZL,USA,1996,98,1.3571428571428572
PRT,USA,1996,118,1.1016949152542372
SGP,USA,1996,243,1.4567901234567902
THA,USA,1996,522,1.5900383141762453
USA,JOR,1996,724,1.3218232044198894
USA,LKA,1996,67,1.835820895522388
USA,QAT,1996,43,1.558139534883721
MKD,USA,1996,66,1.2121212121212122
LTU,USA,1996,129,1.255813953488372
TKM,USA,1996,32,1.125
USA,ARM,1996,182,1.2252747252747254
USA,BRA,1996,355,1.7014084507042253
USA,TKM,1996,38,1.368421052631579
NMR,USA,1996,59,1.6440677966101696
USA,NMR,1996,85,1.423529411764706
USA,PGS,1996,101,2.3564356435643563
USA,ZAF,1996,146,1.356164383561644
AUT,USA,1996,108,1.4537037037037037
KEN,USA,1996,82,1.7682926829268293
MMR,USA,1996,308,2.1103896103896105
USA,AUT,1996,121,1.421487603305785
USA,KEN,1996,91,1.3296703296703296
USA,MMR,1996,506,2.0869565217391304
USA,MYS,1996,172,1.441860465116279
USA,SWE,1996,208,1.4326923076923077
USA,KWT,1996,526,1.5608365019011408
ARE,USA,1996,111,1.6036036036036037
BHS,USA,1996,29,1.7241379310344827
CYP,USA,1996,312,1.1923076923076923
USA,CYP,1996,392,1.3954081632653061
USA,SAM,1996,1,1.0
USA,LUX,1996,43,1.1395348837209303
BEL,USA,1996,192,1.3072916666666667
NAM,USA,1996,17,1.6470588235294117
KWT,USA,1996,443,1.562076749435666
LIE,USA,1996,5,3.0
PGS,USA,1996,57,2.1403508771929824
PRY,USA,1996,65,1.4615384615384615
SLV,USA,1996,102,1.4901960784313726
USA,ARE,1996,80,1.1375
USA,HUN,1996,297,1.3063973063973064
USA,NAM,1996,10,1.0
USA,SEA,1996,126,1.4285714285714286
USA,KIR,1996,7,1.0
USA,NLD,1996,301,1.8471760797342194
USA,SLV,1996,98,1.7244897959183674
GUY,USA,1996,71,1.4647887323943662
CAS,USA,1996,5,1.0
KAZ,USA,1996,95,1.2736842105263158
UGA,USA,1996,92,1.141304347826087
USA,GUY,1996,45,1.6
USA,KAZ,1996,90,1.1222222222222222
USA,NPL,1996,64,1.453125
USA,ZMB,1996,53,1.7169811320754718
USA,UGA,1996,111,1.2792792792792793
AZE,USA,1996,196,1.1785714285714286
IND,USA,1996,135,1.7037037037037037
USA,AZE,1996,199,1.236180904522613
USA,PRT,1996,128,1.3203125
ZAF,USA,1996,182,1.379120879120879
BHR,USA,1996,96,1.2395833333333333
OMN,USA,1996,45,1.488888888888889
QAT,USA,1996,55,1.6363636363636365
USA,DOM,1996,253,1.6600790513833992
USA,FJI,1996,19,1.1578947368421053
YEM,USA,1996,73,2.0821917808219177
CMR,USA,1996,35,1.457142857142857
SRB,USA,1996,162,1.4753086419753085
USA,CMR,1996,46,1.6304347826086956
USA,GRD,1996,45,2.0
PNG,USA,1996,32,2.03125
USA,BEL,1996,159,1.3081761006289307
USA,BGD,1996,95,1.6631578947368422
USA,ECU,1996,85,1.4352941176470588
USA,VCT,1996,7,1.2857142857142858
USA,MEA,1996,21,1.4285714285714286
VCT,USA,1996,4,1.0
BGD,USA,1996,101,1.9603960396039604
CYM,USA,1996,13,1.3846153846153846
MCO,USA,1996,53,1.9245283018867925
USA,BHS,1996,35,1.6571428571428573
USA,MDV,1996,46,2.1739130434782608
USA,ASA,1996,7,1.2857142857142858
TJK,USA,1996,51,1.2549019607843137
USA,BRB,1996,16,1.9375
USA,TJK,1996,53,1.471698113207547
DZA,USA,1996,83,1.6987951807228916
GEO,USA,1996,40,1.125
SOM,USA,1996,130,2.7153846153846155
USA,GEO,1996,38,1.131578947368421
USA,DZA,1996,88,1.6818181818181819
USA,YEM,1996,41,1.6585365853658536
DNK,USA,1996,195,1.6974358974358974
MOZ,USA,1996,34,1.2058823529411764
MUS,USA,1996,3,1.6666666666666667
RWA,USA,1996,142,1.528169014084507
USA,ERI,1996,33,1.0909090909090908
USA,RWA,1996,235,1.4851063829787234
GHA,USA,1996,70,1.5142857142857142
USA,DJI,1996,13,2.076923076923077
USA,VAT,1996,30,1.7666666666666666
USA,MCO,1996,42,2.0238095238095237
USA,NZL,1996,84,1.4285714285714286
USA,OMN,1996,33,1.1818181818181819
ETH,USA,1996,102,1.5196078431372548
USA,ETH,1996,80,1.25
COD,USA,1996,163,1.638036809815951
USA,JAM,1996,97,2.11340206185567
USA,TZA,1996,59,1.1864406779661016
USA,COD,1996,331,1.7794561933534743
TZA,USA,1996,56,1.2678571428571428
MDV,USA,1996,21,1.6666666666666667
USA,TTO,1996,25,1.56
MDA,USA,1996,15,1.2666666666666666
USA,KGZ,1996,14,1.5714285714285714
USA,MDA,1996,23,1.7826086956521738
FSM,USA,1996,7,1.0
USA,FSM,1996,12,1.8333333333333333
LUX,USA,1996,50,1.08
USA,DNK,1996,137,1.3284671532846715
ERI,USA,1996,23,1.0
PLW,USA,1996,1,1.0
USA,PLW,1996,2,2.5
USA,WSM,1996,4,2.0
WSM,USA,1996,1,1.0
USA,DMA,1996,9,1.3333333333333333
ZMB,USA,1996,47,1.553191489361702
MLI,USA,1996,29,1.3793103448275863
USA,MLI,1996,27,1.1851851851851851
ZWE,USA,1996,41,1.4146341463414633
GAB,USA,1996,8,1.5
USA,GHA,1996,87,1.3448275862068966
AIA,USA,1996,17,1.0
JAM,USA,1996,109,2.0275229357798166
TUN,USA,1996,43,1.2093023255813953
USA,ISL,1996,16,1.3125
USA,TUN,1996,40,1.5
KGZ,USA,1996,9,1.2222222222222223
HKG,USA,1996,2,1.0
SLB,USA,1996,3,1.0
USA,HKG,1996,2,1.0
USA,SLB,1996,2,1.0
COG,USA,1996,9,1.6666666666666667
USA,COG,1996,4,1.25
BMU,USA,1996,18,1.6111111111111112
TGO,USA,1996,29,1.5172413793103448
USA,BMU,1996,13,1.0
USA,TGO,1996,28,1.8571428571428572
USA,MLT,1996,5,3.4
VAT,USA,1996,28,1.6428571428571428
GIN,USA,1996,12,1.25
LKA,USA,1996,50,1.68
USA,GIN,1996,14,1.0
SAF,USA,1996,4,1.0
USA,CIV,1996,18,1.6111111111111112
USA,MRT,1996,5,1.6
USA,TMP,1996,44,1.25
CPV,USA,1996,4,1.0
TMP,USA,1996,33,1.0909090909090908
USA,CPV,1996,4,1.0
MRT,USA,2001,14,3.4285714285714284
USA,LIE,2001,22,1.5454545454545454
TUV,USA,2009,17,1.588235294117647
SCN,USA,2011,2,1.0
USA,SCN,2011,2,1.0
ABW,USA,2002,7,1.0
USA,ABW,2002,12,1.6666666666666667
GNB,USA,2002,4,1.25
USA,GNB,2002,4,1.0
USA,LIE,2000,7,1.0
ROM,USA,2000,1,1.0
ABW,USA,2001,7,1.0
USA,ABW,2001,8,1.0
USA,BTN,2001,6,1.3333333333333333
USA,MRT,2001,9,2.2222222222222223
USA,SLB,2001,10,1.5
TON,USA,2001,6,1.0
USA,TON,2001,15,1.4
LAM,USA,2001,4,1.0
PLW,USA,2001,2,2.5
USA,PLW,2001,1,1.0
SMR,USA,2006,3,4.0
USA,SMR,2006,4,4.0
LIE,USA,2006,15,2.066666666666667
USA,KNA,2006,15,1.4
TGO,USA,2006,23,1.0869565217391304
PRI,USA,2010,5,1.6
USA,NAM,1987,21,1.5714285714285714
HRV,USA,1987,12,2.25
MDA,USA,1987,2,1.0
JAM,USA,1987,36,1.1944444444444444
CRB,USA,1987,4,1.0
USA,CRB,1987,4,1.0
USA,BRB,1987,3,1.0
USA,EST,1987,23,2.652173913043478
KIR,USA,1987,23,2.8260869565217392
ECU,USA,1987,53,1.0943396226415094
USA,ECU,1987,70,1.2714285714285714
ATG,USA,1987,4,1.0
USA,ATG,1987,4,1.0
USA,KIR,1987,8,1.5
CYM,USA,1987,3,1.0
MEA,USA,1987,21,1.380952380952381
USA,SLE,1987,1,2.0
KAZ,USA,1987,11,1.8181818181818181
BWA,USA,1987,17,1.3529411764705883
USA,BWA,1987,10,1.0
USA,WSM,1987,10,1.1
WSM,USA,1987,8,1.0
BRB,USA,1987,13,1.5384615384615385
SEN,USA,1987,11,1.0909090909090908
USA,BRN,1987,13,1.5384615384615385
USA,SHN,1987,1,1.0
BRN,USA,1987,18,1.8888888888888888
PNG,USA,1987,11,2.5454545454545454
VCT,USA,1987,2,2.5
ABW,USA,1987,5,1.6
USA,ABW,1987,2,1.0
SYC,USA,1987,3,2.0
TTO,USA,1987,19,1.368421052631579
VUT,USA,1987,2,1.0
DJI,USA,1987,1,1.0
USA,SUR,1987,14,1.6428571428571428
KNA,USA,1987,3,1.0
USA,KNA,1987,6,1.6666666666666667
NER,USA,1987,3,1.0
USA,TGO,1987,1,4.0
MLI,USA,1987,1,1.0
USA,MLI,1987,1,1.0
GAB,USA,1987,1,1.0
USA,GAB,1987,2,1.0
BEN,USA,1987,1,1.0
USA,VCT,1987,2,1.0
USA,KAZ,1987,16,1.3125
USA,AIA,2006,8,1.375
LCA,USA,2006,6,1.1666666666666667
USA,LCA,2006,6,2.6666666666666665
BRN,USA,2005,5,1.0
MNG,USA,2005,50,1.38
USA,MNG,2005,74,1.2702702702702702
USA,BRN,2005,6,1.3333333333333333
MUS,USA,2005,11,1.5454545454545454
USA,BFA,2005,18,2.2222222222222223
USA,BTN,2005,6,1.0
PNG,USA,2005,7,1.8571428571428572
SHN,USA,2005,2,4.0
ATG,USA,2005,10,1.3
USA,ATG,2005,7,1.1428571428571428
GNB,USA,2005,1,3.0
TGO,USA,2007,59,1.7627118644067796
BRN,USA,2007,18,1.1111111111111112
USA,BRN,2007,13,1.0
COK,USA,2007,12,1.9166666666666667
USA,COK,2007,12,1.5
CPV,USA,2006,7,1.0
USA,CPV,2006,5,1.0
USA,LIE,2006,11,1.1818181818181819
USA,STP,2006,2,1.0
USA,COM,2006,2,1.0
BTN,USA,2006,11,1.0909090909090908
LAM,USA,2008,13,1.0
DMA,USA,2007,14,1.4285714285714286
LAM,USA,2011,1,2.0
MDG,USA,1999,19,2.0
USA,OMN,1999,39,1.1025641025641026
MWI,USA,1999,11,1.3636363636363635
USA,ASA,1999,12,1.1666666666666667
USA,AIA,1999,1,1.0
TTO,USA,1999,29,1.4827586206896552
TON,USA,1999,5,1.2
STP,USA,1999,3,1.3333333333333333
PLW,USA,1999,2,1.0
TUV,USA,2010,16,2.0
COK,USA,2009,21,1.0476190476190477
USA,VUT,2005,2,1.0
BTN,USA,2005,8,1.0
USA,DMA,2005,7,1.1428571428571428
AND,USA,2007,7,1.0
SLB,USA,1998,4,1.0
MDG,USA,1998,3,1.6666666666666667
NER,USA,2004,16,1.0
AND,USA,2014,5,1.2
USA,PRI,2007,2,3.0
LIE,USA,2007,12,1.4166666666666667
SEN,USA,1996,29,1.2758620689655173
SLE,USA,1996,58,1.6206896551724137
TTO,USA,1996,35,2.0
USA,SLE,1996,72,1.2777777777777777
DJI,USA,1996,9,1.6666666666666667
ABW,USA,1996,1,4.0
FJI,USA,1996,13,2.0
USA,PNG,1996,10,2.2
NER,USA,1996,12,2.6666666666666665
BWA,USA,1996,12,1.0
USA,BWA,1996,4,2.5
USA,SAF,1996,5,1.0
USA,MDG,1996,16,2.3125
USA,BLZ,1996,17,1.1764705882352942
CIV,USA,1996,17,1.8235294117647058
GNQ,USA,1996,1,1.0
USA,GNQ,1996,20,2.45
USA,MAC,1996,7,1.0
VUT,USA,1996,6,2.0
BRB,USA,1996,14,1.3571428571428572
USA,GAB,1996,7,1.0
USA,BEN,1996,12,1.5833333333333333
BRN,USA,1996,11,1.5454545454545454
USA,MWI,1996,5,1.0
BEN,USA,1996,4,1.25
USA,COM,1996,9,1.2222222222222223
USA,SEN,1996,17,1.0588235294117647
BLZ,USA,1996,14,1.6428571428571428
USA,SYC,1996,6,1.0
COK,USA,1996,4,1.0
USA,COK,1996,3,1.0
MAC,USA,1996,10,1.4
CRB,USA,1996,4,1.0
KNA,USA,1996,41,1.7560975609756098
USA,KNA,1996,29,1.1379310344827587
USA,ROM,1996,2,1.0
MLT,USA,1996,2,4.0
MDG,USA,1996,16,2.75
BLR,USA,1981,2,1.0
USA,BLR,1981,2,1.0
COG,USA,1981,3,1.0
USA,COG,1981,3,1.0
KAZ,USA,1981,1,1.0
ALB,USA,1981,7,2.5714285714285716
BDI,USA,1981,2,1.0
MUS,USA,1981,3,2.3333333333333335
USA,BDI,1981,2,1.0
USA,MUS,1981,3,1.0
LCA,USA,1981,11,1.0
ABW,USA,1981,5,1.0
USA,ABW,1981,5,1.0
SAS,USA,1981,5,1.8
WSM,USA,1981,1,1.0
CHN,USA,1982,1308,1.710244648318043
EUR,USA,1982,480,1.7875
FRA,USA,1982,755,1.7602649006622517
ISR,USA,1982,2776,1.5223342939481268
ITA,USA,1982,604,1.6970198675496688
USA,POL,1982,808,1.8032178217821782
NLD,USA,1982,94,2.0851063829787235
POL,USA,1982,813,1.949569495694957
PSE,USA,1982,398,1.5251256281407035
RUS,USA,1982,2490,1.729718875502008
SAU,USA,1982,258,1.313953488372093
USA,CHN,1982,1024,1.474609375
USA,DEU,1982,478,1.8305439330543933
USA,EUR,1982,597,1.728643216080402
USA,IRL,1982,98,1.7142857142857142
USA,ITA,1982,555,1.7927927927927927
USA,RUS,1982,2562,1.6631537861046057
USA,PSE,1982,620,1.7225806451612904
AFG,USA,1982,118,2.1016949152542375
AUS,USA,1982,147,1.8503401360544218
CAN,USA,1982,483,1.554865424430642
DEU,USA,1982,619,1.9095315024232633
EGY,USA,1982,802,1.2930174563591021
GBR,USA,1982,1914,1.5752351097178683
IRN,USA,1982,452,2.0530973451327434
SYC,USA,1982,4,1.5
USA,AUS,1982,136,1.6397058823529411
USA,CAN,1982,495,1.591919191919192
USA,CUB,1982,415,1.6819277108433734
USA,EGY,1982,701,1.24679029957204
USA,GBR,1982,2477,1.4844570044408558
USA,HTI,1982,153,2.1241830065359477
USA,IRN,1982,398,1.814070351758794
USA,ISR,1982,3664,1.5949781659388647
USA,SLV,1982,1009,1.9078295341922695
USA,SYC,1982,8,1.5
USA,WST,1982,241,1.7593360995850622
USA,PGS,1982,21,2.0952380952380953
USA,SDN,1982,30,1.6333333333333333
AUT,USA,1982,130,1.4692307692307693
CUB,USA,1982,369,1.6287262872628727
ESP,USA,1982,233,1.6523605150214593
FIN,USA,1982,26,1.4615384615384615
HTI,USA,1982,130,1.623076923076923
MEA,USA,1982,60,1.5666666666666667
WST,USA,1982,187,1.625668449197861
JPN,USA,1982,784,1.6645408163265305
MEX,USA,1982,785,1.6471337579617835
PER,USA,1982,178,1.7134831460674158
SWE,USA,1982,42,1.4761904761904763
UKR,USA,1982,12,1.6666666666666667
URY,USA,1982,26,1.5769230769230769
USA,AFG,1982,181,1.9337016574585635
USA,AUT,1982,100,1.24
USA,ESP,1982,238,1.5
USA,FIN,1982,36,1.4722222222222223
USA,JPN,1982,812,1.7376847290640394
USA,MEX,1982,591,1.6683587140439933
USA,PER,1982,180,1.461111111111111
USA,SWE,1982,26,1.4230769230769231
USA,UKR,1982,14,1.7857142857142858
BOL,USA,1982,43,1.5813953488372092
GRD,USA,1982,42,1.5952380952380953
PHL,USA,1982,310,1.8225806451612903
SGP,USA,1982,24,2.0833333333333335
SLV,USA,1982,669,2.0104633781763828
USA,BOL,1982,64,2.046875
USA,GRD,1982,50,2.32
USA,LBY,1982,203,2.4729064039408866
USA,SAU,1982,277,1.2527075812274369
USA,GTM,1982,141,1.7234042553191489
USA,SGP,1982,20,1.4
BEL,USA,1982,83,1.3614457831325302
CHL,USA,1982,79,1.6708860759493671
KWT,USA,1982,62,1.8387096774193548
LBN,USA,1982,1740,1.443103448275862
LBY,USA,1982,225,2.4444444444444446
SYR,USA,1982,518,1.7837837837837838
THA,USA,1982,158,1.5506329113924051
TUN,USA,1982,54,1.3888888888888888
USA,BEL,1982,82,1.4024390243902438
USA,CHL,1982,93,1.6451612903225807
USA,KOR,1982,213,2.07981220657277
USA,THA,1982,187,1.3422459893048129
USA,VNM,1982,730,1.604109589041096
ARG,USA,1982,890,1.6280898876404495
GRC,USA,1982,210,1.6238095238095238
KOR,USA,1982,180,2.216666666666667
NIC,USA,1982,733,1.888130968622101
PAK,USA,1982,193,1.2746113989637307
USA,ARG,1982,988,1.5587044534412955
USA,FRA,1982,719,1.7037552155771905
USA,MAR,1982,129,1.317829457364341
USA,NIC,1982,668,1.7709580838323353
USA,PAK,1982,241,1.5145228215767634
USA,SYR,1982,453,1.4282560706401766
DNK,USA,1982,47,1.7234042553191489
GTM,USA,1982,186,2.204301075268817
TUR,USA,1982,195,1.917948717948718
USA,BRA,1982,143,1.3006993006993006
USA,PRY,1982,9,1.4444444444444444
USA,SOM,1982,102,1.6274509803921569
USA,CHE,1982,198,1.5252525252525253
VNM,USA,1982,638,1.474921630094044
AGO,USA,1982,172,1.6569767441860466
GHA,USA,1982,16,2.375
JOR,USA,1982,487,1.3921971252566736
USA,AGO,1982,194,1.5463917525773196
USA,JOR,1982,447,1.4563758389261745
USA,NAM,1982,112,1.5446428571428572
AFR,USA,1982,229,1.5240174672489082
DOM,USA,1982,19,1.6842105263157894
TKM,USA,1982,16,1.0
USA,DOM,1982,26,1.5384615384615385
USA,TKM,1982,6,1.0
USA,ZWE,1982,76,1.105263157894737
BRA,USA,1982,174,1.5402298850574712
COL,USA,1982,152,1.6578947368421053
PRK,USA,1982,88,2.102272727272727
USA,BHR,1982,7,1.2857142857142858
USA,COL,1982,136,1.3602941176470589
MOZ,USA,1982,15,1.1333333333333333
OMN,USA,1982,38,1.0526315789473684
USA,AFR,1982,323,1.541795665634675
USA,OMN,1982,49,1.6122448979591837
MMR,USA,1982,4,1.5
USA,LKA,1982,72,2.0694444444444446
USA,TUR,1982,246,1.9552845528455285
USA,MMR,1982,6,1.6666666666666667
HUN,USA,1982,45,1.8888888888888888
MCO,USA,1982,37,1.7027027027027026
NAM,USA,1982,55,1.2363636363636363
USA,SWZ,1982,5,1.2
USA,TUN,1982,31,1.0
USA,ZAF,1982,110,1.6636363636363636
ZAF,USA,1982,110,1.4636363636363636
ALB,USA,1982,15,3.0
BHS,USA,1982,31,1.7096774193548387
NGA,USA,1982,22,1.8636363636363635
NPL,USA,1982,3,1.0
USA,BHS,1982,24,1.0416666666666667
USA,NGA,1982,23,1.7826086956521738
USA,NPL,1982,3,2.0
USA,IND,1982,94,1.3404255319148937
CRI,USA,1982,228,1.4210526315789473
IND,USA,1982,81,1.5432098765432098
IRL,USA,1982,102,1.8725490196078431
USA,COD,1982,25,1.08
USA,PAN,1982,80,1.275
USA,VEN,1982,100,1.28
USA,LBN,1982,2201,1.6610631531122217
VEN,USA,1982,159,1.559748427672956
ZWE,USA,1982,93,1.2150537634408602
BHR,USA,1982,8,1.0
CHE,USA,1982,195,1.4564102564102563
MAR,USA,1982,144,1.3611111111111112
QAT,USA,1982,18,1.5
SDN,USA,1982,14,1.4285714285714286
USA,QAT,1982,7,1.0
CZE,USA,1982,20,1.8
FSM,USA,1982,8,1.5
PRY,USA,1982,2,1.0
SVK,USA,1982,20,1.4
USA,CZE,1982,18,1.1666666666666667
USA,FSM,1982,14,1.5714285714285714
USA,SVK,1982,22,1.1363636363636365
MDG,USA,1982,3,1.0
USA,HND,1982,291,1.731958762886598
USA,MDG,1982,3,1.0
USA,NLD,1982,115,1.826086956521739
USA,PHL,1982,241,1.4522821576763485
USA,GRC,1982,177,1.4011299435028248
USA,KWT,1982,22,1.2727272727272727
SEN,USA,1982,8,1.25
TCD,USA,1982,3,2.0
USA,ALB,1982,12,2.3333333333333335
USA,MCO,1982,27,1.3703703703703705
CMR,USA,1982,2,2.0
GUY,USA,1982,21,1.7142857142857142
IRQ,USA,1982,73,1.6986301369863013
USA,IRQ,1982,83,1.8313253012048192
VAT,USA,1982,101,1.3564356435643565
ARM,USA,1982,12,2.3333333333333335
BLZ,USA,1982,76,1.2763157894736843
USA,YEM,1982,13,1.5384615384615385
YEM,USA,1982,32,1.5625
ARE,USA,1982,22,2.5454545454545454
LAO,USA,1982,78,1.6666666666666667
PAN,USA,1982,97,1.4536082474226804
PGS,USA,1982,18,1.2222222222222223
PRT,USA,1982,63,1.1904761904761905
USA,MEA,1982,27,1.1481481481481481
USA,LAO,1982,93,1.5806451612903225
USA,PRK,1982,104,2.230769230769231
USA,SEA,1982,67,1.4477611940298507
DMA,USA,1982,4,1.75
USA,CRI,1982,193,1.4974093264248705
USA,BMU,1982,6,3.0
USA,HUN,1982,29,1.6896551724137931
MDV,USA,1982,13,1.7692307692307692
CYP,USA,1982,40,1.25
KEN,USA,1982,81,1.617283950617284
USA,CYP,1982,37,1.4864864864864864
USA,ZMB,1982,39,2.051282051282051
ZMB,USA,1982,39,1.564102564102564
ETH,USA,1982,16,2.4375
HND,USA,1982,236,1.5127118644067796
USA,ARM,1982,21,2.8095238095238093
USA,MDV,1982,11,1.8181818181818181
USA,TCD,1982,9,2.0
USA,VAT,1982,105,1.5333333333333334
USA,IDN,1982,107,1.158878504672897
USA,PRT,1982,71,1.3098591549295775
USA,SAS,1982,2,2.0
IDN,USA,1982,135,1.5777777777777777
TTO,USA,1982,15,1.0666666666666667
USA,DZA,1982,47,1.2127659574468086
USA,TTO,1982,9,1.0
USA,MOZ,1982,17,1.2352941176470589
BEN,USA,1982,1,1.0
KHM,USA,1982,50,1.66
USA,DNK,1982,28,1.6785714285714286
USA,KEN,1982,57,1.5789473684210527
SEA,USA,1982,45,1.5777777777777777
JAM,USA,1982,62,1.2419354838709677
USA,ARE,1982,9,1.4444444444444444
COD,USA,1982,24,1.0
LKA,USA,1982,44,1.2727272727272727
USA,TZA,1982,10,1.5
NOR,USA,1982,45,1.2222222222222223
USA,KHM,1982,101,1.6336633663366336
USA,GHA,1982,13,1.4615384615384615
