ECount,Target,MaxSources,StdDevSources,NSources,Source,Year,AvgSources,QuadClass
24,SVK,5,1.5603789952109879,48,GRC,2014,2.0,1
1,CYM,2,,2,GRC,2011,2.0,3
1,LBN,2,,2,GRC,2010,2.0,3
3,NMR,2,0.0,6,GRC,1998,2.0,3
1,JOR,2,,2,GRC,2008,2.0,3
22,BRA,8,2.32992949004287,44,GRC,2011,2.0,2
1,KNA,2,,2,GRC,2011,2.0,1
15,OMN,9,2.4784787961282104,30,GRC,2011,2.0,4
2,UZB,2,0.0,4,GRC,1999,2.0,3
1,MCO,2,,2,GRC,1999,2.0,3
4,AUT,2,0.0,8,GRC,2006,2.0,3
4,LBR,2,0.0,8,GRC,2003,2.0,4
257,LUX,27,3.357594004640823,514,GRC,2014,2.0,1
2,MOZ,2,0.0,4,GRC,2009,2.0,1
2,IDN,2,0.0,4,GRC,1998,2.0,1
1,MCO,2,,2,GRC,1999,2.0,1
2,BMU,3,1.4142135623730951,4,GRC,2012,2.0,2
1,ARE,2,,2,GRC,2009,2.0,4
1,LTU,2,,2,GRC,2001,2.0,4
1,ECU,2,,2,GRC,2006,2.0,3
7,LBN,4,1.4142135623730951,14,GRC,2011,2.0,2
2,DZA,3,1.4142135623730951,4,GRC,2013,2.0,2
3,ARM,2,0.0,6,GRC,2003,2.0,4
1,MDA,2,,2,GRC,2000,2.0,3
1,SAS,2,,2,GRC,2012,2.0,3
2,LVA,2,0.0,4,GRC,1998,2.0,1
2,PSE,2,0.0,4,GRC,2004,2.0,2
1,PAN,2,,2,GRC,2012,2.0,3
1,VEN,2,,2,GRC,2012,2.0,3
4,JOR,5,2.0,8,GRC,2012,2.0,3
1,KEN,2,,2,GRC,2011,2.0,4
34,POL,7,1.9384467383902395,68,GRC,2011,2.0,3
2,SRB,2,0.0,4,GRC,2001,2.0,2
1,BLZ,2,,2,GRC,2011,2.0,1
2,MEX,2,0.0,4,GRC,2003,2.0,2
21,ARM,7,2.1213203435596424,42,GRC,2008,2.0,3
1,SOM,2,,2,GRC,2004,2.0,2
3,CUB,3,1.0,6,GRC,2003,2.0,4
2,SUR,3,1.4142135623730951,4,GRC,2014,2.0,3
1,LKA,2,,2,GRC,2003,2.0,4
9,NOR,6,2.0,18,GRC,2009,2.0,2
6,SMR,2,0.0,12,GRC,2013,2.0,1
1,MAR,2,,2,GRC,2003,2.0,4
2,DZA,2,0.0,4,GRC,2014,2.0,3
1,PRK,2,,2,GRC,2011,2.0,4
1,AZE,2,,2,GRC,2004,2.0,2
8,BRA,4,1.3093073414159542,16,GRC,2008,2.0,4
2,NER,3,1.4142135623730951,4,GRC,2009,2.0,1
40,BEL,11,2.6017745423519636,80,GRC,2009,2.0,3
1,SEN,2,,2,GRC,1997,2.0,2
2,MUS,2,0.0,4,GRC,2008,2.0,2
2,URY,2,0.0,4,GRC,2007,2.0,1
2,MNG,2,0.0,4,GRC,2007,2.0,1
2,CMR,2,0.0,4,GRC,2012,2.0,1
3,POL,2,0.0,6,GRC,2000,2.0,2
1,MDA,2,,2,GRC,2003,2.0,3
4,MDA,2,0.0,8,GRC,2002,2.0,3
2,NMR,2,0.0,4,GRC,1999,2.0,1
1,AUT,2,,2,GRC,1997,2.0,3
4,CPV,5,2.0,8,GRC,2012,2.0,1
3,MYS,3,1.0,6,GRC,1999,2.0,2
6,ETH,2,0.0,12,GRC,2000,2.0,4
2,SDN,2,0.0,4,GRC,2001,2.0,1
1,ISL,2,,2,GRC,2011,2.0,4
3,LBY,2,0.0,6,GRC,1995,2.0,1
2,MNG,2,0.0,4,GRC,1999,2.0,3
1,NZL,2,,2,GRC,2005,2.0,1
6,NZL,2,0.0,12,GRC,2000,2.0,4
2,AFR,2,0.0,4,GRC,2004,2.0,3
2,SEA,2,0.0,4,GRC,2013,2.0,1
1,MEA,2,,2,GRC,2011,2.0,4
5,NPL,4,1.4142135623730954,10,GRC,2010,2.0,4
2,SEN,2,0.0,4,GRC,2002,2.0,3
1,DOM,2,,2,GRC,2012,2.0,1
4,IRL,2,0.0,8,GRC,2001,2.0,2
726,PRT,53,4.284533146145772,1449,GRC,2012,1.9958677685950412,1
388,EGY,28,3.2695355240393593,773,GRC,2010,1.9922680412371134,1
184,JPN,18,2.491491818200806,366,GRC,2011,1.9891304347826086,3
62,JPN,20,3.2917778119741934,123,GRC,2011,1.9838709677419355,4
124,RUS,41,4.129969528751825,246,GRC,2010,1.9838709677419355,4
52,IRN,16,2.999937153690644,103,GRC,2011,1.9807692307692308,4
5583,DEU,75,3.5404488722625507,10985,GRC,2011,1.9675801540390472,1
980,PSE,52,3.987691737491559,1925,GRC,2011,1.9642857142857142,1
172,DEU,19,2.9899589430566014,337,GRC,2010,1.9593023255813953,4
288,ISR,45,4.244898557452958,564,GRC,2011,1.9583333333333333,3
1879,GBR,80,4.790623874736546,3674,GRC,2012,1.9552953698775946,1
19,ESP,5,1.6490294859747157,37,GRC,2008,1.9473684210526316,2
19,NLD,10,2.0405251015506964,37,GRC,2009,1.9473684210526316,3
2112,EUR,63,3.629047934500124,4110,GRC,2011,1.9460227272727273,2
361,CYP,43,3.979034777343692,701,GRC,2013,1.9418282548476453,2
110,PAK,13,2.7336747211828913,213,GRC,2012,1.9363636363636363,1
15,AUT,12,2.8149262021959873,29,GRC,2013,1.9333333333333333,4
